Date,Opp,Tm_Score,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-25,Dartmouth,69,98.28,95.66,71.72,0.2564,0.3224,0.521,49.10000000000001,49.68,12.220000000000002,4.32,0.5024,16.44,27.48,0.1712,0.4824,17.82,72.34,0.3052
2022-11-27,Grambling,63,99.66,93.32000000000001,73.25999999999999,0.2852,0.2974,0.5359999999999999,49.46,44.92,13.280000000000001,4.2,0.5067999999999999,16.380000000000003,26.380000000000003,0.2096,0.477,19.259999999999998,72.68,0.26599999999999996
2022-11-28,UTSA,62,101.88,88.36,71.52000000000001,0.3502,0.2836,0.5416,50.36,42.839999999999996,13.6,4.840000000000001,0.501,13.819999999999999,23.68,0.2652,0.46180000000000004,20.26,77.47999999999999,0.2262
2022-11-30,Dallas Christian,112,96.96,95.85999999999999,70.52,0.3298,0.3094,0.5184,46.5,43.92,11.719999999999999,8.3,0.4748,13.940000000000001,20.68,0.257,0.4958,18.6,73.92,0.21580000000000005
2022-12-03,Grambling,39,105.97999999999999,91.36000000000001,73.17999999999999,0.38839999999999997,0.2996,0.5536000000000001,49.5,46.22,12.779999999999998,8.62,0.5056,13.560000000000002,24.64,0.30820000000000003,0.4926000000000001,20.64,74.66,0.18880000000000002
2022-12-11,Kansas State,50,96.64,94.1,70.32000000000002,0.3318,0.3134,0.48979999999999996,49.92,49.08,12.36,9.52,0.44419999999999993,13.680000000000001,28.72,0.25060000000000004,0.5098,19.96,73.47999999999999,0.1728
2022-12-16,Bethune-Cookman,77,92.52000000000001,105.04,69.41999999999999,0.2858,0.32880000000000004,0.48419999999999996,48.6,59.480000000000004,9.48,9.3,0.45280000000000004,16.4,26.7,0.19939999999999997,0.5576,17.3,74.42,0.1642
2022-12-21,Florida International,74,95.1,104.9,70.5,0.305,0.2874,0.5075999999999999,47.699999999999996,56.61999999999999,10.14,8.1,0.479,17.52,27.659999999999997,0.21399999999999997,0.5464,17.34,69.38000000000001,0.1524
2022-12-31,Texas A&M-Commerce,74,96.3,105.62,72.14,0.3454,0.30660000000000004,0.5368,49.739999999999995,54.2,11.32,4.720000000000001,0.5094,20.18,28.26,0.2386,0.5652,18.8,71.61999999999999,0.1688
2023-01-04,Texas A&M-Corpus Christi,61,87.32000000000001,111.05999999999999,69.72,0.3404,0.2998,0.4998,45.739999999999995,49.04,11.16,3.7199999999999998,0.46579999999999994,19.98,23.919999999999998,0.23500000000000001,0.5868,17.839999999999996,69.78,0.1902
2023-01-07,Texas A&M-Corpus Christi,71,92.62,114.84,70.78,0.3502,0.3096,0.5392,46.32,49.040000000000006,11.02,2.76,0.49539999999999995,20.2,21.92,0.27159999999999995,0.6013999999999999,17.220000000000002,72.36,0.1928
2023-01-12,New Orleans,79,97.8,108.76000000000002,71.36000000000001,0.3942,0.3376,0.5664,48.1,44.7,12.9,3.9799999999999995,0.5193999999999999,19.46,22.76,0.3076,0.5800000000000001,18.9,73.25999999999999,0.2052
2023-01-14,Southeastern Louisiana,71,95.46000000000001,111.17999999999999,71.7,0.3827999999999999,0.36639999999999995,0.5352,49.17999999999999,43.96,12.7,4.06,0.48719999999999997,18.699999999999996,24.880000000000003,0.29000000000000004,0.5978,18.82,77.06,0.269
2023-01-19,Houston Christian,89,96.7,112.25999999999999,70.26,0.3456,0.3496,0.5289999999999999,47.459999999999994,41.86,10.580000000000002,5.12,0.48439999999999994,16.94,24.28,0.26139999999999997,0.57,17.220000000000002,75.52000000000001,0.3098
2023-01-21,Lamar,70,101.33999999999999,111.75999999999999,71.6,0.37,0.32799999999999996,0.5586,47.839999999999996,44.14,9.540000000000001,7.780000000000001,0.5192,17.32,24.880000000000003,0.2766,0.5439999999999999,16.06,72.52,0.305
2023-01-26,McNeese State,70,104.4,104.76000000000002,71.16,0.358,0.3034,0.5576000000000001,45.9,47.1,13.02,10.2,0.5266,15.0,25.72,0.2536,0.5086,18.58,67.25999999999999,0.31839999999999996
2023-01-28,Nicholls State,69,105.52000000000001,101.96000000000001,70.16000000000001,0.3758,0.2684,0.5542,45.980000000000004,46.7,11.76,10.540000000000001,0.5188,14.3,26.380000000000003,0.271,0.48419999999999996,17.660000000000004,65.94000000000001,0.3036
2023-02-02,Southeastern Louisiana,67,106.78,101.17999999999999,68.96000000000001,0.3992,0.24980000000000002,0.5652,44.739999999999995,47.88,10.98,11.66,0.5248,13.539999999999997,23.139999999999997,0.2976,0.48100000000000004,16.68,65.56000000000002,0.25379999999999997
2023-02-04,New Orleans,78,104.14000000000001,100.16,70.08,0.4194,0.25660000000000005,0.5598,43.9,49.540000000000006,12.06,11.8,0.518,14.26,20.72,0.30979999999999996,0.4894,16.54,66.23999999999998,0.1998
2023-02-09,Lamar,59,102.03999999999999,98.8,69.4,0.4464,0.30019999999999997,0.5622,44.28,51.64,12.680000000000001,10.96,0.51,15.319999999999999,20.259999999999998,0.3489999999999999,0.5012000000000001,17.96,67.62,0.1814
2023-02-11,Houston Christian,78,100.78,102.1,67.98,0.46020000000000005,0.3196,0.553,45.220000000000006,49.1,8.8,10.959999999999999,0.4986,16.140000000000004,20.919999999999998,0.35699999999999993,0.5067999999999999,15.26,68.05999999999999,0.163
