Date,Opp,Tm_Score,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-22,NJIT,75,97.42,102.7,76.03999999999999,0.23360000000000003,0.376,0.5034,50.839999999999996,56.5,9.059999999999999,9.520000000000001,0.4788,15.26,28.320000000000004,0.16240000000000002,0.5184,15.98,73.82000000000001,0.20460000000000003
2022-11-28,Western New England,100,97.72,107.66,75.46,0.28379999999999994,0.3554,0.5025999999999999,49.620000000000005,49.699999999999996,8.580000000000002,8.180000000000001,0.4676,14.64,25.860000000000003,0.20780000000000004,0.549,14.960000000000003,74.8,0.2286
2022-11-30,New Hampshire,66,108.96,98.9,76.74,0.3124,0.37799999999999995,0.5436,51.04,49.7,11.16,8.82,0.504,11.76,28.660000000000004,0.2406,0.5264,17.98,75.06,0.2076
2022-12-03,UMass-Lowell,59,106.94000000000001,96.12,74.12,0.3532,0.3668,0.5294000000000001,51.12,47.2,12.22,6.7,0.48860000000000003,11.5,28.560000000000002,0.2578,0.504,18.419999999999998,75.76,0.2202
2022-12-07,Fairfield,59,102.2,92.04,73.38,0.368,0.3654,0.5156,50.56,46.82,12.86,6.279999999999999,0.47520000000000007,12.74,27.32,0.25980000000000003,0.47780000000000006,18.94,75.12,0.2258
2022-12-10,Pitt,66,97.55999999999999,92.32000000000001,73.42,0.3518,0.3646,0.5078,47.279999999999994,43.56,13.16,6.92,0.46880000000000005,13.48,21.36,0.2488,0.47780000000000006,18.380000000000003,74.4,0.2292
2022-12-12,Stony Brook,64,94.08000000000001,92.64,74.12,0.31579999999999997,0.38739999999999997,0.5024,43.980000000000004,45.160000000000004,13.34,7.720000000000001,0.47539999999999993,15.14,20.720000000000002,0.20620000000000002,0.45919999999999994,18.78,67.16,0.20099999999999998
2022-12-19,St. Joseph's,59,88.5,99.12,71.26,0.2824,0.40120000000000006,0.4692,43.519999999999996,47.66,10.620000000000001,7.1,0.4408,15.540000000000001,21.200000000000003,0.1842,0.4652,14.940000000000001,66.38,0.19859999999999997
2022-12-22,Holy Cross,66,84.32000000000001,101.18,73.04,0.2272,0.44239999999999996,0.45899999999999996,40.7,49.08,11.72,9.3,0.4366,17.0,19.459999999999997,0.1434,0.479,15.52,63.04,0.1904
2022-12-29,Stonehill,67,88.8,101.54,71.02000000000001,0.21260000000000004,0.4558,0.4864,42.9,53.0,10.64,10.22,0.4633999999999999,17.5,20.26,0.1452,0.492,15.0,65.64,0.1638
2022-12-31,LIU,82,90.32000000000001,104.42,71.52000000000001,0.1948,0.4748,0.49479999999999996,44.72,57.019999999999996,10.8,9.94,0.4768,17.86,21.5,0.1278,0.5237999999999999,14.940000000000001,69.54,0.13999999999999999
2023-01-05,Merrimack,59,94.53999999999999,97.32000000000001,71.50000000000001,0.21539999999999998,0.44320000000000004,0.5151999999999999,48.76,60.220000000000006,11.6,10.16,0.49160000000000004,17.380000000000003,22.86,0.1548,0.4959999999999999,15.120000000000001,74.3,0.13740000000000002
2023-01-07,Hartford,78,94.16,93.62,70.78,0.23399999999999999,0.3928,0.51,50.08,57.14,11.360000000000003,10.499999999999998,0.4894,17.660000000000004,24.56,0.1564,0.4838,16.279999999999998,73.82,0.1406
2023-01-14,St. Francis (NY),79,101.24,93.93999999999998,69.34,0.242,0.3372,0.5327999999999999,52.160000000000004,55.720000000000006,10.48,9.139999999999999,0.5096,15.66,27.139999999999997,0.1718,0.4822,15.66,74.94,0.12539999999999998
2023-01-16,Saint Francis (PA),54,102.02000000000001,96.73999999999998,71.25999999999999,0.2378,0.3266,0.5284000000000001,53.08,54.56,9.98,7.779999999999999,0.5080000000000001,14.98,28.8,0.16299999999999998,0.49939999999999996,15.820000000000002,75.88,0.15239999999999998
2023-01-20,Fairleigh Dickinson,92,99.28,91.17999999999999,70.61999999999998,0.25460000000000005,0.3308,0.5102,53.78000000000001,55.6,9.559999999999999,8.98,0.4888,15.219999999999999,30.74,0.1698,0.45499999999999996,16.580000000000002,75.06,0.1834
2023-01-22,Wagner,58,101.92,96.70000000000002,70.67999999999999,0.2372,0.329,0.5189999999999999,54.0,52.779999999999994,9.819999999999999,9.66,0.5034,15.319999999999999,33.5,0.1506,0.48040000000000005,16.14,74.24,0.1954
2023-01-26,LIU,70,101.9,101.1,70.38000000000001,0.279,0.3326,0.5267999999999999,50.21999999999999,51.94000000000001,11.74,8.82,0.505,14.960000000000003,30.520000000000003,0.184,0.5176000000000001,17.939999999999998,71.61999999999999,0.1948
2023-01-28,Stonehill,81,98.47999999999999,100.8,71.08,0.31120000000000003,0.37720000000000004,0.5232,49.419999999999995,53.6,12.739999999999998,8.059999999999999,0.5002000000000001,16.02,28.339999999999996,0.20180000000000003,0.5176000000000001,18.560000000000002,72.03999999999999,0.23040000000000002
2023-02-02,Wagner,65,100.2,102.0,70.46000000000001,0.3068,0.38120000000000004,0.5236,50.14,51.94,14.2,8.4,0.503,15.779999999999998,29.520000000000003,0.1946,0.5352,18.36,73.78,0.22799999999999998
2023-02-04,Central Connecticut,78,104.32000000000001,104.24000000000001,69.72,0.3384,0.3558,0.5484,48.02,49.32,14.64,6.9,0.5267999999999999,15.539999999999997,28.3,0.2164,0.546,18.099999999999998,69.44,0.20739999999999997
