Date,Opp,Tm_Score,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-23,Illinois State,57.0,94.10000000000001,99.88,71.4,0.48419999999999996,0.2904,0.49660000000000004,54.32000000000001,59.739999999999995,10.0,7.58,0.4364,19.020000000000003,35.96,0.3462,0.5146,16.54,73.16,0.2682
2022-11-27,Boston College,49.0,96.16000000000001,96.44,68.56,0.45420000000000005,0.3004,0.499,57.44000000000001,53.06,8.66,7.42,0.43179999999999996,17.779999999999998,37.7,0.34900000000000003,0.48979999999999996,15.919999999999998,76.66,0.28500000000000003
2022-12-03,Providence,74.0,91.82000000000001,92.14,68.2,0.3528,0.3318,0.46319999999999995,56.160000000000004,49.720000000000006,9.0,8.44,0.414,16.5,35.7,0.251,0.445,14.479999999999999,76.22,0.3048
2022-12-07,Brown,58.0,90.58000000000001,97.82000000000001,68.97999999999999,0.32120000000000004,0.2646,0.4596,52.82000000000001,44.660000000000004,8.9,8.58,0.41200000000000003,16.64,34.559999999999995,0.23020000000000002,0.479,14.74,71.58,0.2788
2022-12-10,Army,77.0,93.38,95.46000000000001,67.14,0.2468,0.2902,0.48,52.54,47.080000000000005,8.379999999999999,12.58,0.445,16.14,30.1,0.1804,0.4446,12.64,73.58,0.26039999999999996
2022-12-13,UMass-Lowell,77.0,93.34,91.74000000000001,67.41999999999999,0.2484,0.30260000000000004,0.4864,52.56,47.54,8.06,10.760000000000002,0.45020000000000004,16.240000000000002,28.579999999999995,0.185,0.4316,12.559999999999999,74.03999999999999,0.20459999999999998
2022-12-18,Georgia State,66.0,94.96,97.02000000000001,68.78,0.263,0.2954,0.5008,49.44,52.48,8.06,10.32,0.46420000000000006,16.84,26.7,0.1976,0.4542,12.919999999999998,70.67999999999999,0.1936
2022-12-22,Milwaukee,,100.1,103.62,68.6,0.272,0.30419999999999997,0.5334,48.18,58.14,7.2,10.8,0.49420000000000003,16.42,25.74,0.21559999999999996,0.49820000000000003,12.9,69.28,0.166
2022-12-31,Duquesne,61.0,99.075,98.55,67.9,0.29625,0.33275,0.53125,50.225,61.0,6.875,12.325,0.49075,17.05,26.7,0.22974999999999998,0.476,13.375,71.425,0.152
2023-01-04,Fordham,82.0,97.82499999999999,100.85,69.5,0.32875000000000004,0.33099999999999996,0.5155,51.125,58.775,5.5249999999999995,10.05,0.46499999999999997,15.925,28.275,0.26075,0.48225000000000007,11.95,72.64999999999999,0.15825
2023-01-07,La Salle,75.0,98.77499999999999,104.3,70.15,0.39225000000000004,0.32675,0.51,47.8,57.875,6.175,11.55,0.4565,15.325000000000001,27.675,0.299,0.49325,13.274999999999999,67.7,0.22325
2023-01-11,St. Bonaventure,68.0,98.775,105.625,69.69999999999999,0.38925,0.313,0.50375,48.4,56.050000000000004,6.225,14.075000000000001,0.45499999999999996,14.325,28.599999999999998,0.285,0.48075,11.275,67.325,0.233
2023-01-14,UMass,65.0,98.8,102.05000000000001,70.3,0.4427500000000001,0.3145,0.499,51.025,51.625,6.8999999999999995,12.1,0.4385,14.599999999999998,31.124999999999996,0.3335,0.454,10.475000000000001,68.775,0.22025
2023-01-17,Richmond,57.0,95.7,100.88000000000001,71.75999999999999,0.4322000000000001,0.316,0.49219999999999997,48.82,52.2,6.539999999999999,11.02,0.43220000000000003,15.219999999999999,28.579999999999995,0.3244,0.44580000000000003,11.440000000000001,67.46000000000001,0.2492
2023-01-21,George Mason,72.0,95.82000000000001,100.0,70.84,0.3974,0.3296,0.5012,48.52,52.2,7.24,11.620000000000001,0.4434,16.560000000000002,27.939999999999998,0.3064,0.45099999999999996,12.76,68.3,0.25339999999999996
2023-01-25,Dayton,75.0,92.82000000000001,99.72,70.91999999999999,0.392,0.3066,0.4978000000000001,47.18000000000001,46.94,8.84,9.2,0.438,16.82,24.32,0.30579999999999996,0.4692,13.12,70.32,0.22199999999999998
2023-01-28,La Salle,72.0,96.62,101.4,70.3,0.41719999999999996,0.34619999999999995,0.5222,47.86,48.8,10.040000000000001,7.68,0.4572,16.919999999999998,23.419999999999998,0.3402,0.5012,14.440000000000001,72.8,0.2218
2023-02-01,St. Joseph's,50.0,97.46000000000001,101.96000000000001,70.46000000000001,0.3766,0.3378,0.5218,48.059999999999995,46.68,9.760000000000002,8.4,0.4742,16.56,23.439999999999998,0.28559999999999997,0.516,15.6,74.17999999999999,0.24099999999999996
2023-02-07,Saint Louis,71.0,95.08,101.0,68.85999999999999,0.3494,0.3174,0.5044000000000001,50.7,41.78,10.739999999999998,9.28,0.4622,17.3,26.580000000000002,0.2586,0.5252,15.320000000000002,76.47999999999999,0.19419999999999998
2023-02-11,George Mason,67.0,96.22,101.3,71.12,0.4069999999999999,0.30500000000000005,0.5128000000000001,51.3,39.760000000000005,11.0,9.84,0.47139999999999993,17.1,26.5,0.2872,0.5356,16.06,76.16,0.19
2023-02-15,VCU,54.0,95.89999999999999,101.36000000000001,70.3,0.4234,0.3068,0.5144000000000001,51.31999999999999,38.26,10.34,12.5,0.4628,17.56,27.04,0.3174,0.5302,16.18,75.0,0.2136
2023-02-18,UMass,45.0,89.8,97.18,69.74,0.4218,0.29319999999999996,0.4952,49.98,39.96,9.76,13.079999999999998,0.4448,19.18,24.279999999999998,0.3044,0.5022,15.739999999999998,74.84,0.22960000000000003
