Date,Opp,Tm_Score,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-25,Tusculum,102,111.96,96.35999999999999,72.42,0.2138,0.4476000000000001,0.5936,53.160000000000004,59.44,11.620000000000001,9.34,0.5804,14.98,25.839999999999996,0.1488,0.5412,18.2,80.74,0.1524
2022-11-29,Appalachian State,65,116.53999999999999,102.32000000000001,71.14000000000001,0.20620000000000002,0.4314,0.6146,54.92,60.620000000000005,10.08,8.879999999999999,0.6024,15.3,30.540000000000003,0.14699999999999996,0.5764,17.419999999999998,79.8,0.1368
2022-12-03,South Carolina State,88,110.12,98.93999999999998,70.92,0.19419999999999998,0.4600000000000001,0.5765999999999999,52.260000000000005,64.2,11.52,8.360000000000001,0.5598,14.38,27.659999999999997,0.14220000000000002,0.563,19.82,81.0,0.1712
2022-12-06,High Point,82,111.2,95.47999999999999,73.78,0.23899999999999996,0.43100000000000005,0.6087999999999999,51.75999999999999,67.58000000000001,12.540000000000001,6.840000000000001,0.5846,16.44,26.6,0.189,0.5528,21.4,79.28,0.1744
2022-12-10,Winthrop,82,112.83999999999999,96.6,73.54,0.2156,0.41059999999999997,0.6023999999999999,53.56,66.98,11.48,8.959999999999999,0.577,14.860000000000003,29.339999999999996,0.1776,0.5478,20.14,80.28,0.1572
2022-12-13,NC State,73,113.38,98.38,73.61999999999999,0.2426,0.3936,0.5997999999999999,54.660000000000004,64.2,11.440000000000001,9.6,0.577,14.720000000000002,30.5,0.18760000000000002,0.5519999999999999,19.479999999999997,81.72,0.17760000000000004
2022-12-17,Stephen F. Austin,72,105.35999999999999,102.46,74.16,0.2512,0.4384,0.5626,51.919999999999995,65.24,12.139999999999999,10.18,0.5416,15.9,27.639999999999997,0.17980000000000002,0.5551999999999999,18.72,80.06,0.22620000000000004
2022-12-19,Anderson (SC),106,108.55999999999999,106.17999999999999,73.44,0.30460000000000004,0.4378,0.5966000000000001,52.14,61.9,10.82,10.98,0.5715999999999999,18.22,29.26,0.22620000000000004,0.5558,17.24,75.8,0.2274
2022-12-29,VMI,85,113.73999999999998,107.43999999999998,73.13999999999999,0.3076,0.4882000000000001,0.5952,52.080000000000005,64.72,11.379999999999999,13.059999999999999,0.5711999999999999,15.379999999999999,29.54,0.225,0.57,17.24,77.26,0.2192
2022-12-31,Western Carolina,67,115.22,101.62,72.8,0.3234,0.5218,0.6056,54.239999999999995,70.11999999999999,11.14,11.719999999999999,0.5858,16.6,30.379999999999995,0.2274,0.5147999999999999,16.2,76.84,0.2182
2023-01-04,The Citadel,97,111.72,106.22,72.16,0.33920000000000006,0.541,0.5998,49.94,69.08,10.66,10.12,0.578,17.02,26.5,0.23840000000000003,0.5288,15.719999999999999,71.54,0.20919999999999997
2023-01-07,ETSU,70,119.1,102.12,71.28,0.3716,0.5324,0.6416,52.5,70.12,8.940000000000001,9.379999999999999,0.6145999999999999,15.419999999999998,24.42,0.2826000000000001,0.5082,14.4,75.82000000000001,0.2156
2023-01-11,Mercer,84,118.82000000000001,98.18,71.02,0.3136,0.5543999999999999,0.6212,51.3,70.46,9.56,8.3,0.5988,13.24,23.939999999999998,0.2344,0.48319999999999996,15.080000000000002,75.16,0.21080000000000002
2023-01-14,UNC Greensboro,80,117.48000000000002,98.22,68.46000000000001,0.3328,0.4859999999999999,0.6178,49.059999999999995,64.6,7.660000000000001,5.040000000000001,0.595,13.379999999999999,23.060000000000002,0.246,0.45779999999999993,14.0,70.34,0.22399999999999998
2023-01-18,Chattanooga,77,114.6,103.92,67.67999999999999,0.3494,0.4476,0.6142,47.42,54.6,7.580000000000001,5.74,0.5812,14.079999999999998,21.74,0.2744,0.47800000000000004,14.02,69.24000000000001,0.3126
2023-01-22,Wofford,96,115.98000000000002,99.34,68.8,0.36219999999999997,0.44700000000000006,0.608,49.18,50.160000000000004,6.28,6.08,0.5652,12.9,23.839999999999996,0.2986,0.45199999999999996,14.039999999999997,70.48,0.3274
2023-01-25,Samford,91,117.16,103.24000000000001,68.02000000000001,0.3686,0.4524,0.5886,47.98,42.239999999999995,5.779999999999999,5.58,0.5448000000000001,11.96,26.860000000000003,0.2964,0.4716,13.62,68.46000000000001,0.30439999999999995
2023-01-29,UNC Greensboro,69,118.97999999999999,107.53999999999999,68.75999999999999,0.4324,0.43620000000000003,0.5860000000000001,49.379999999999995,43.1,5.94,6.139999999999999,0.5346,10.78,27.959999999999997,0.3436,0.5204,13.6,73.0,0.305
2023-02-01,Chattanooga,79,114.38,104.78,68.7,0.4542,0.44939999999999997,0.5738000000000001,51.0,43.67999999999999,7.1800000000000015,6.2,0.5271999999999999,11.48,26.660000000000004,0.34079999999999994,0.5222,14.2,78.12,0.3036
2023-02-04,Wofford,80,115.9,98.2,69.24,0.46699999999999997,0.4516,0.5642,54.660000000000004,51.64,7.58,7.38,0.5158,11.279999999999998,33.14,0.34759999999999996,0.4999999999999999,14.8,78.14,0.209
2023-02-08,VMI,94,118.14000000000001,98.78,68.34,0.40800000000000003,0.4462,0.5678,55.98,54.919999999999995,9.14,7.659999999999999,0.5266,10.58,34.4,0.3028,0.5178,15.180000000000001,80.76,0.18600000000000003
2023-02-11,Western Carolina,93,118.34,93.94,68.0,0.33240000000000003,0.4806,0.5758,55.88000000000001,65.11999999999999,10.600000000000001,10.1,0.5416000000000001,11.4,36.62,0.24359999999999998,0.487,17.24,77.78,0.194
2023-02-15,The Citadel,65,119.78,88.2,69.17999999999999,0.31640000000000007,0.4384,0.5831999999999999,56.720000000000006,64.62,9.9,9.78,0.5588000000000001,11.26,35.959999999999994,0.2186,0.4348000000000001,15.3,77.1,0.2008
2023-02-19,ETSU,83,119.5,92.91999999999999,68.56,0.253,0.4678,0.5732,56.4,67.48,9.04,11.8,0.5476000000000001,11.9,37.879999999999995,0.18380000000000002,0.446,13.679999999999998,74.56,0.2012
2023-02-22,Mercer,70,122.46,100.64,67.53999999999999,0.2392,0.46420000000000006,0.5854,53.839999999999996,66.2,9.48,9.7,0.5654000000000001,10.260000000000002,34.98,0.1696,0.49160000000000004,14.180000000000001,73.14000000000001,0.20400000000000001
2023-02-25,Samford,93,119.12,100.34,67.82000000000001,0.3642,0.45459999999999995,0.5834,52.339999999999996,66.99999999999999,8.86,9.780000000000001,0.5586,12.34,33.839999999999996,0.24539999999999998,0.4758000000000001,13.86,69.34,0.1984
2023-03-04,Mercer,73,118.46,104.66,68.0,0.43679999999999997,0.4258,0.5932000000000001,52.5,60.0,8.260000000000002,8.52,0.5616,13.2,31.920000000000005,0.3096,0.5006,13.020000000000001,70.94000000000001,0.219
2023-03-05,Western Carolina,83,117.92,108.16000000000001,65.1,0.4620000000000001,0.47300000000000003,0.6042000000000001,49.8,55.46,9.64,7.839999999999999,0.5700000000000001,14.739999999999998,31.2,0.33399999999999996,0.5114,14.520000000000001,66.0,0.2138
2023-03-06,Chattanooga,88,120.02000000000001,108.12,65.6,0.5708,0.47619999999999996,0.6006,49.1,50.85999999999999,10.0,7.9,0.5561999999999999,11.94,31.04,0.40659999999999996,0.5052,14.680000000000003,65.75999999999999,0.22360000000000002
2023-03-16,Virginia,68,118.26000000000002,105.17999999999999,67.35999999999999,0.6085999999999999,0.4772,0.6046,48.760000000000005,45.379999999999995,8.66,7.9799999999999995,0.5551999999999999,12.620000000000001,26.98,0.44020000000000004,0.4848,13.479999999999999,68.64,0.24500000000000002
2023-03-18,San Diego State,52,117.66000000000001,105.18000000000002,67.28,0.5242,0.499,0.5974,47.96,45.8,8.059999999999999,7.44,0.5494,11.4,24.18,0.3902,0.47919999999999996,12.120000000000001,70.94,0.27359999999999995
