Date,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-07,Loyola (IL),98.8,106.0,73.9,0.307,0.373,0.477,48.8,36.7,10.8,6.5,0.447,14.0,38.3,0.2,0.522,18.5,62.9,0.269
2022-11-09,Mercy,124.7,77.6,85.1,0.224,0.303,0.63,66.7,64.3,15.3,2.6,0.618,15.1,43.8,0.158,0.5,25.5,86.5,0.082
2022-11-13,Manhattan,102.7,98.7,74.7,0.164,0.313,0.533,50.8,45.2,16.0,10.3,0.515,16.2,36.1,0.119,0.525,20.2,70.4,0.203
2022-11-18,SIU-Edwardsville,102.6,103.9,75.8,0.323,0.339,0.545,44.8,40.7,9.2,8.5,0.5,16.4,26.5,0.258,0.483,14.9,63.6,0.397
2022-11-19,Longwood,110.17999999999999,106.36000000000001,75.5,0.2528,0.364,0.5588,51.46,48.71999999999999,10.559999999999999,5.58,0.5324,14.439999999999998,33.94,0.18639999999999998,0.5608000000000001,17.500000000000004,72.68,0.2544
2022-11-20,VMI,115.9,109.54,75.38000000000001,0.2672,0.3834,0.5828,50.08,48.48,9.5,5.74,0.5519999999999999,13.079999999999998,32.22,0.21000000000000002,0.5676,16.880000000000003,70.92,0.22880000000000003
2022-11-22,Pitt,108.38,117.74000000000001,72.44000000000001,0.25420000000000004,0.40540000000000004,0.5468,45.4,43.440000000000005,7.860000000000001,6.44,0.5142,13.680000000000001,29.46,0.20060000000000003,0.5882,15.280000000000001,66.22,0.2572
2022-11-27,St. Peter's,106.94000000000001,121.34,70.62,0.2904,0.4084,0.5336000000000001,43.019999999999996,40.480000000000004,7.08,5.04,0.49739999999999995,12.8,27.96,0.22160000000000002,0.6152000000000001,15.64,63.71999999999999,0.2606
2022-11-30,Hartford,105.56000000000002,122.0,69.32000000000001,0.248,0.42940000000000006,0.5241999999999999,41.419999999999995,46.42,8.14,4.18,0.4958,12.139999999999999,26.3,0.1826,0.639,18.080000000000002,63.5,0.2766
2022-12-03,St. Joseph's,107.0,114.22,70.66,0.27,0.4124,0.5429999999999999,42.8,46.260000000000005,10.24,5.72,0.515,12.8,26.3,0.2008,0.597,20.52,61.98,0.27779999999999994
