Date,Opp,Tm_Score,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-27,Campbell,85,122.4,99.54,66.94,0.289,0.43279999999999996,0.5820000000000001,52.86,55.339999999999996,7.399999999999999,10.88,0.5596,9.8,34.72,0.20039999999999997,0.4568,11.28,68.44000000000001,0.172
2022-12-04,Florida,51,120.85999999999999,101.28,66.53999999999999,0.25199999999999995,0.4072,0.5871999999999999,52.1,48.4,9.24,11.72,0.5662,10.959999999999999,33.38,0.17679999999999998,0.48919999999999997,13.38,69.03999999999999,0.20460000000000003
2022-12-10,Webber,83,105.22,115.24000000000001,63.739999999999995,0.28159999999999996,0.418,0.5372000000000001,45.96,43.9,7.279999999999999,9.66,0.5096,13.680000000000001,27.9,0.1948,0.5422,11.62,64.66,0.275
2022-12-14,College of Charleston,60,105.83999999999999,109.24000000000001,65.92,0.23879999999999998,0.43879999999999997,0.5532,47.5,45.260000000000005,9.540000000000001,11.48,0.5302,15.680000000000001,30.420000000000005,0.1638,0.5318,15.280000000000001,65.7,0.2758
2022-12-17,Ohio,66,102.6,110.46000000000001,64.56,0.19499999999999998,0.41979999999999995,0.5554,47.5,45.239999999999995,9.08,12.26,0.5364,17.5,28.96,0.1338,0.5364,16.22,66.11999999999999,0.284
2022-12-21,UCF,58,101.08,113.1,66.4,0.1668,0.4438000000000001,0.5469999999999999,48.019999999999996,49.38,9.579999999999998,10.66,0.5264,18.6,31.24,0.12079999999999999,0.5516,16.34,65.38000000000001,0.258
2022-12-30,Lipscomb,86,97.46,114.12,65.18,0.16799999999999998,0.44800000000000006,0.5138,47.22,55.56,7.5600000000000005,9.46,0.4934000000000001,17.380000000000003,31.939999999999998,0.11840000000000002,0.5276,14.000000000000004,63.06,0.20140000000000002
2023-01-02,North Florida,68,104.88,108.61999999999998,65.42,0.1522,0.4748,0.5439999999999999,48.94,56.64,8.42,8.48,0.5237999999999999,15.779999999999998,32.36,0.1182,0.5026,13.9,65.1,0.1474
2023-01-05,Jacksonville,73,101.41999999999999,110.3,64.8,0.1708,0.4184,0.5212,47.94,53.1,7.340000000000001,7.92,0.499,14.200000000000003,29.059999999999995,0.1298,0.5038,13.060000000000002,65.5,0.1714
2023-01-07,North Alabama,95,105.92,109.34,64.53999999999999,0.1982,0.4584,0.5394,46.279999999999994,57.339999999999996,7.7,5.639999999999999,0.5108,12.8,25.919999999999998,0.1606,0.5216000000000001,14.5,66.56,0.15940000000000001
2023-01-12,Bellarmine,80,112.12,107.35999999999999,64.06,0.2064,0.4326,0.5694,46.61999999999999,55.52,7.880000000000001,5.22,0.5424,10.720000000000002,22.919999999999998,0.1698,0.5234,14.320000000000002,70.62,0.1598
2023-01-14,Eastern Kentucky,70,120.2,100.08000000000001,63.94,0.20380000000000004,0.4796,0.6122,49.9,53.52,8.24,7.8199999999999985,0.5858000000000001,11.1,22.96,0.1704,0.5048,14.66,77.5,0.17040000000000002
2023-01-19,Kennesaw State,81,117.55999999999999,103.3,64.26,0.2204,0.4798,0.6014000000000002,47.4,56.61999999999999,6.159999999999999,7.38,0.5780000000000001,10.88,20.740000000000002,0.1698,0.5109999999999999,13.560000000000002,74.83999999999999,0.18380000000000002
2023-01-21,Jacksonville State,87,118.0,105.82000000000001,64.8,0.2474,0.5014000000000001,0.607,48.4,56.620000000000005,6.720000000000001,7.659999999999999,0.5875999999999999,12.48,23.759999999999998,0.17760000000000004,0.5357999999999999,13.66,76.28,0.1874
2023-01-26,Liberty,45,118.62,108.64000000000001,66.72,0.315,0.5035999999999999,0.6148,51.08,55.08,7.040000000000001,7.74,0.59,13.66,28.5,0.23339999999999997,0.5538000000000001,13.12,77.11999999999999,0.2072
2023-01-28,Queens (NC),65,108.04,110.23999999999998,65.43999999999998,0.29019999999999996,0.5136,0.5716,48.67999999999999,49.440000000000005,8.0,8.78,0.5519999999999999,15.639999999999997,27.380000000000003,0.20060000000000003,0.5504,13.1,73.3,0.2072
2023-02-02,North Alabama,79,98.54,112.62,68.05999999999999,0.2952,0.4398000000000001,0.5346,46.660000000000004,44.0,8.02,7.659999999999999,0.5105999999999999,15.879999999999999,24.860000000000003,0.209,0.5554,13.559999999999999,70.86,0.2294
2023-02-04,Central Arkansas,99,101.78,105.1,67.74,0.3174,0.4356,0.5504,50.38,43.92,9.5,11.84,0.5229999999999999,16.38,26.339999999999996,0.2332,0.5266,14.819999999999999,75.1,0.24860000000000002
2023-02-09,Jacksonville,70,109.02000000000001,106.66000000000001,68.04,0.28159999999999996,0.4274,0.5736,53.220000000000006,44.739999999999995,7.699999999999998,11.5,0.5426,15.36,29.139999999999997,0.22359999999999997,0.5174000000000001,12.38,76.5,0.242
2023-02-11,North Florida,81,106.4,104.78,66.78,0.24180000000000001,0.41740000000000005,0.5494,51.08,46.08,7.0,12.0,0.519,14.0,25.68,0.18860000000000002,0.49160000000000004,11.6,76.52000000000001,0.2374
2023-02-15,Florida Gulf Coast,75,114.78,106.8,68.6,0.25579999999999997,0.4096,0.5798,51.720000000000006,49.2,6.7,10.12,0.5466,12.12,26.380000000000003,0.2072,0.5156000000000001,12.100000000000001,79.16,0.28559999999999997
2023-02-18,Florida Gulf Coast,88,117.32000000000001,106.8,68.68,0.2986,0.42300000000000004,0.6,51.32000000000001,52.84000000000001,6.6800000000000015,10.7,0.5602,12.680000000000001,24.22,0.2464,0.521,11.780000000000001,80.92,0.2924
