Date,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-07,Maine,116.2,97.1,68.0,0.246,0.338,0.544,62.1,40.0,2.9,7.7,0.515,13.2,42.9,0.185,0.582,16.7,83.9,0.036
2022-11-10,Omaha,107.1,87.1,70.2,0.62,0.38,0.579,52.3,48.0,8.6,12.2,0.57,14.5,22.6,0.36,0.457,20.3,79.4,0.138
2022-11-17,St. John's (NY),68.5,95.9,72.7,0.219,0.422,0.354,45.3,47.4,6.8,3.8,0.336,18.5,36.4,0.109,0.426,13.9,54.8,0.095
2022-11-20,Arkansas-Pine Bluff,126.2,89.2,65.4,0.481,0.352,0.618,62.5,58.6,12.3,0.0,0.602,13.1,44.0,0.315,0.509,23.5,77.4,0.056
2022-11-24,Oklahoma,102.26,96.86,67.29999999999998,0.38919999999999993,0.3544,0.5138,57.279999999999994,50.22,7.460000000000001,6.9,0.49460000000000004,14.760000000000002,37.04,0.23779999999999996,0.5124,16.740000000000002,77.5,0.072
2022-11-25,Memphis,97.22,99.24,67.2,0.3869999999999999,0.38099999999999995,0.5126,55.220000000000006,57.67999999999999,9.26,5.9,0.49559999999999993,17.34,35.120000000000005,0.23220000000000002,0.5096,16.54,74.52000000000001,0.08520000000000001
2022-11-27,Florida State,96.64,97.94000000000001,67.62,0.2782,0.37779999999999997,0.5064,55.220000000000006,61.419999999999995,9.760000000000002,3.46,0.4906,17.84,37.5,0.16920000000000002,0.5012000000000001,16.76,71.97999999999999,0.08819999999999999
2022-11-30,Boston College,110.88,100.02,65.64000000000001,0.30360000000000004,0.38180000000000003,0.581,56.7,65.05999999999999,10.620000000000001,3.3200000000000003,0.5696,16.98,36.059999999999995,0.19360000000000002,0.5198,16.8,75.22,0.10999999999999999
2022-12-04,Creighton,103.14000000000001,96.9,66.94000000000001,0.2312,0.352,0.5584,54.739999999999995,61.92,10.38,4.12,0.5492,17.82,29.919999999999998,0.14420000000000002,0.49499999999999994,15.540000000000001,75.64,0.10800000000000001
2022-12-07,Indiana,102.53999999999999,96.4,69.34,0.2052,0.3782,0.5674,50.62,58.839999999999996,10.7,2.54,0.5555999999999999,18.139999999999997,24.72,0.13940000000000002,0.5024,17.479999999999997,73.24,0.121
