Date,Opp,Tm_Score,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-25,Eastern Washington,52,88.08,106.94000000000001,68.78,0.3074,0.5138,0.49140000000000006,47.6,55.71999999999999,7.960000000000001,6.76,0.45380000000000004,18.96,18.560000000000002,0.21459999999999999,0.5194,12.279999999999998,76.55999999999999,0.18359999999999999
2022-11-29,Saint Joseph's Long Island,89,91.4,109.04,67.52000000000001,0.3574,0.5062,0.519,49.239999999999995,53.339999999999996,7.5,6.319999999999999,0.48339999999999994,19.119999999999997,18.380000000000003,0.2426,0.5366,12.3,79.11999999999999,0.17320000000000002
2022-12-03,Yale,72,91.92,103.4,67.64000000000001,0.3602,0.5114,0.5105999999999999,49.040000000000006,52.92,8.1,5.94,0.47919999999999996,18.479999999999997,19.22,0.23420000000000002,0.5124000000000001,12.76,77.96,0.1436
2022-12-09,Bryant,60,94.64000000000001,104.66000000000001,67.28,0.37279999999999996,0.4892,0.5362,50.38,55.3,6.6,5.7,0.5086,19.98,20.28,0.24459999999999998,0.5104,11.419999999999998,78.17999999999999,0.13219999999999998
2022-12-12,Sacred Heart,71,96.62,108.9,67.4,0.32619999999999993,0.5052000000000001,0.5312,52.14,62.94000000000001,6.32,5.0600000000000005,0.5107999999999999,18.14,22.8,0.2084,0.55,11.959999999999999,82.66,0.11479999999999999
2022-12-15,Wagner,55,103.42,104.34,66.78,0.2968,0.4906,0.5529999999999999,51.98,60.0,8.419999999999998,5.68,0.5332,15.12,23.639999999999997,0.2004,0.5216000000000001,13.059999999999999,79.3,0.1152
2022-12-18,Army,66,107.06000000000002,100.14000000000001,65.12,0.359,0.4554,0.5553999999999999,54.160000000000004,59.7,8.26,9.0,0.5144,13.780000000000001,26.879999999999995,0.2752,0.479,11.739999999999998,78.35999999999999,0.1146
2022-12-22,West Virginia,64,98.94,102.76000000000002,65.64,0.438,0.39320000000000005,0.5372,52.42,53.64,6.339999999999999,10.36,0.48460000000000003,15.220000000000002,23.8,0.3346,0.48919999999999997,11.28,77.64000000000001,0.12799999999999997
2022-12-31,Northeastern,65,96.82000000000001,102.5,65.42,0.39780000000000004,0.4156000000000001,0.5212000000000001,53.080000000000005,49.260000000000005,7.279999999999999,11.239999999999998,0.466,15.38,25.24,0.3114,0.49119999999999997,12.18,77.94,0.1522
2023-01-05,Monmouth,67,99.04,98.17999999999998,64.75999999999999,0.47680000000000006,0.42279999999999995,0.534,52.02,43.74,7.92,11.04,0.4664,14.6,24.459999999999997,0.37700000000000006,0.45680000000000004,12.040000000000001,74.88,0.1622
