Date,Opp,Tm_Score,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-25,Stephen F. Austin,58,108.46,97.53999999999999,75.16,0.3804,0.3922,0.5526000000000001,53.17999999999999,54.4,11.419999999999998,6.5200000000000005,0.5444,14.98,34.260000000000005,0.217,0.4842000000000001,17.16,71.70000000000002,0.213
2022-11-26,Montana State,70,106.72,93.28,74.52000000000001,0.3842,0.4032,0.5694,55.760000000000005,59.239999999999995,10.16,4.66,0.5508,17.919999999999998,32.92,0.24579999999999996,0.4736000000000001,18.119999999999997,76.42,0.19360000000000002
2022-11-27,Hofstra,70,99.66,83.32000000000001,73.47999999999999,0.3338,0.3796,0.5354,56.660000000000004,56.0,10.0,5.28,0.5202,17.68,31.18,0.202,0.4272,18.4,79.47999999999999,0.1754
2022-12-04,Niagara,60,98.58,83.34,74.05999999999999,0.28700000000000003,0.3552,0.5322,58.88000000000001,50.92,9.959999999999999,7.340000000000001,0.5067999999999999,19.0,33.239999999999995,0.1984,0.4446,19.22,82.24,0.1434
2022-12-07,Holy Cross,75,98.16,86.58,70.32,0.2912,0.36219999999999997,0.5267999999999999,56.92,47.72,10.120000000000001,6.92,0.508,18.64,33.1,0.18559999999999996,0.44299999999999995,18.240000000000002,77.72,0.1438
2022-12-10,Lafayette,76,96.01999999999998,88.22,69.72,0.315,0.3328,0.5118,56.86,41.58,9.64,6.28,0.4918,17.98,33.1,0.1948,0.43920000000000003,16.86,78.56,0.19379999999999997
2022-12-18,St. Peter's,56,103.5,95.53999999999999,68.28,0.2888,0.3262,0.5258,56.98,42.3,9.84,8.819999999999999,0.5118,15.52,35.739999999999995,0.1734,0.46959999999999996,14.540000000000001,76.6,0.192
2022-12-22,Penn State,68,101.29999999999998,100.2,66.82000000000001,0.37459999999999993,0.34299999999999997,0.5148,53.9,40.92,10.34,10.959999999999999,0.4864,15.280000000000001,34.21999999999999,0.23499999999999996,0.4835999999999999,14.280000000000001,73.0,0.1992
2022-12-30,Siena,76,101.02000000000001,101.84,66.42,0.37239999999999995,0.367,0.5012000000000001,52.17999999999999,46.56,8.72,9.92,0.4716,12.86,33.08,0.2338,0.4716,12.24,72.12,0.2246
2023-01-01,Manhattan,84,101.5,102.88000000000002,69.14,0.37160000000000004,0.3512,0.5058,52.65999999999999,48.300000000000004,7.1,9.82,0.46900000000000003,12.38,31.28,0.24899999999999997,0.48119999999999996,10.919999999999998,75.72,0.23199999999999998
2023-01-06,Rider,72,104.78,101.72,68.68,0.31660000000000005,0.3936,0.5302,53.86,55.92,7.74,9.620000000000001,0.49560000000000004,13.02,31.200000000000006,0.22139999999999999,0.4866,11.08,77.05999999999999,0.17959999999999998
2023-01-08,Iona,81,103.22,101.44000000000001,68.7,0.34940000000000004,0.43,0.5164,52.8,53.3,8.02,7.5200000000000005,0.47380000000000005,11.3,28.68,0.2504,0.4866,10.860000000000001,79.3,0.1796
2023-01-13,St. Peter's,58,109.8,99.11999999999999,69.32,0.3064,0.42300000000000004,0.5429999999999999,54.7,58.1,6.44,5.82,0.5036,11.12,30.6,0.23680000000000004,0.466,9.959999999999999,79.1,0.1812
2023-01-15,Mount St. Mary's,58,110.17999999999999,94.74000000000001,67.12,0.3748,0.425,0.5538000000000001,54.739999999999995,57.8,7.4799999999999995,8.22,0.51,12.86,31.959999999999997,0.2796,0.46160000000000007,12.9,76.42,0.1558
2023-01-22,Canisius,87,105.93999999999998,86.58,66.6,0.3968,0.4636,0.5272,53.96,64.96000000000001,8.1,8.22,0.48340000000000005,12.819999999999999,31.54,0.2808,0.43,15.219999999999999,74.99999999999999,0.1284
2023-01-29,Iona,72,104.75999999999999,89.61999999999999,67.94,0.4312,0.4152,0.5184,54.419999999999995,61.6,6.82,7.280000000000001,0.4746,13.440000000000001,33.04,0.2992,0.4378,14.2,74.66,0.1524
2023-01-31,Marist,72,101.64000000000001,90.78,70.26000000000002,0.4468,0.39980000000000004,0.5066,52.779999999999994,59.160000000000004,6.779999999999999,8.040000000000001,0.4614,14.98,34.11999999999999,0.3038,0.4302,13.86,69.53999999999999,0.15899999999999997
2023-02-03,Fairfield,66,99.32000000000001,93.42,70.08000000000001,0.41340000000000005,0.4074,0.5174000000000001,51.54,57.239999999999995,7.7,7.540000000000001,0.4856,16.84,31.3,0.26139999999999997,0.4648,15.059999999999999,70.46,0.1286
2023-02-05,Mount St. Mary's,75,100.3,92.16,70.92,0.3126,0.38680000000000003,0.5254,52.58,52.18000000000001,8.2,5.82,0.5054,16.9,32.0,0.19140000000000001,0.44620000000000004,14.14,70.8,0.13520000000000001
2023-02-10,Niagara,73,106.1,101.16000000000001,70.4,0.3146,0.3688,0.5472,51.879999999999995,45.260000000000005,9.16,3.9200000000000004,0.519,16.22,33.239999999999995,0.217,0.4866,13.220000000000002,68.22,0.14479999999999998
2023-02-12,Canisius,65,101.53999999999999,99.52000000000001,69.22,0.2904,0.36920000000000003,0.5126000000000001,50.239999999999995,40.04,9.639999999999999,5.0,0.4872000000000001,14.9,32.36,0.18939999999999999,0.4772,13.86,67.66,0.1754
2023-02-17,Siena,66,100.64,102.54,68.38,0.2198,0.36439999999999995,0.515,50.559999999999995,43.38,8.66,4.220000000000001,0.49560000000000004,14.919999999999998,29.839999999999996,0.1456,0.5062,13.460000000000003,71.4,0.1754
