Date,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2023-02-09,Purdue,107.6,113.03999999999999,71.46000000000001,0.33899999999999997,0.34340000000000004,0.5558,43.32000000000001,53.0,10.66,6.82,0.5124000000000001,13.02,24.139999999999997,0.2732,0.5638,16.46,63.38000000000001,0.196
2023-02-12,Minnesota,107.42,104.8,69.8,0.33399999999999996,0.29960000000000003,0.5262,46.28,54.48,12.399999999999999,8.559999999999999,0.4860000000000001,10.5,26.720000000000006,0.2582,0.5454,17.759999999999998,69.14,0.18580000000000002
2023-02-16,Ohio State,116.68000000000002,108.38,69.76,0.3222,0.32300000000000006,0.5606,47.0,60.0,12.4,9.36,0.5187999999999999,8.9,27.580000000000002,0.2618,0.5856,19.28,72.44,0.20800000000000002
2023-02-19,Northwestern,110.47999999999999,110.88,67.6,0.26799999999999996,0.3318,0.5358,48.08,60.54,12.36,7.539999999999999,0.503,9.66,26.8,0.20600000000000002,0.5912,17.94,74.8,0.2354
2023-02-22,Wisconsin,103.34,108.28,66.46,0.1968,0.35059999999999997,0.49160000000000004,49.00000000000001,58.54,11.260000000000002,7.659999999999999,0.4686,9.64,28.139999999999997,0.13679999999999998,0.5927999999999999,17.44,77.39999999999999,0.21159999999999995
2023-02-25,Michigan State,110.04,109.66000000000001,66.92,0.2432,0.3944,0.5196,53.14000000000001,57.5,10.599999999999998,6.36,0.49539999999999995,9.76,32.14,0.16999999999999998,0.6049999999999999,17.2,83.55999999999999,0.28979999999999995
2023-02-28,Indiana,115.2,112.13999999999999,67.64,0.2942,0.4434,0.5702,53.120000000000005,57.56,7.5,5.9,0.5486000000000001,11.440000000000001,30.9,0.20800000000000002,0.588,15.62,81.42,0.3146
2023-03-05,Nebraska,110.38000000000002,113.58,67.86,0.3064,0.4603999999999999,0.5329999999999999,51.82000000000001,58.46,8.940000000000001,4.14,0.5086,10.979999999999999,31.74,0.2132,0.6008,15.7,78.52000000000001,0.2886
2023-03-09,Ohio State,114.3,112.88000000000002,67.08,0.3044,0.4324,0.5439999999999999,51.71999999999999,55.620000000000005,8.120000000000001,6.0,0.5178,10.440000000000001,33.0,0.21880000000000002,0.5946,14.479999999999999,77.22,0.25759999999999994
2023-03-16,Auburn,117.8,114.64000000000001,69.46000000000001,0.3124,0.42140000000000005,0.5664,53.419999999999995,55.480000000000004,8.24,5.639999999999999,0.541,10.72,33.14,0.225,0.5868,13.219999999999999,79.2,0.27
