Date,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-08,Milwaukee,109.1,68.8,76.9,0.306,0.472,0.509,65.3,66.7,18.2,26.8,0.458,10.8,46.5,0.25,0.408,23.7,90.6,0.067
2022-11-11,Austin Peay,106.8,74.6,59.2,0.354,0.396,0.562,64.3,54.2,3.4,6.9,0.521,20.0,39.1,0.271,0.321,7.9,81.8,0.189
2022-11-15,Marquette,110.3,102.9,68.4,0.321,0.482,0.581,48.5,44.4,4.4,13.5,0.563,8.5,17.9,0.214,0.451,9.6,70.0,0.069
2022-11-24,West Virginia,114.3,97.1,70.2,0.596,0.362,0.663,57.9,62.5,8.6,7.3,0.596,22.0,39.1,0.511,0.452,13.4,70.6,0.175
2022-11-25,Gonzaga,112.44000000000001,87.82,68.78,0.3876,0.4276000000000001,0.5806000000000001,59.14,60.040000000000006,7.779999999999999,12.440000000000001,0.5389999999999999,14.279999999999998,35.0,0.3016,0.4204,12.76,79.44,0.10900000000000001
2022-11-27,Duke,113.7,91.3,66.42,0.392,0.3952,0.5906,57.959999999999994,59.779999999999994,6.3,8.620000000000001,0.5492,14.940000000000001,34.46,0.3068,0.41459999999999997,10.639999999999999,75.92,0.13699999999999998
2022-11-30,Florida State,113.7,95.02,69.32,0.43200000000000005,0.3802,0.5900000000000001,57.160000000000004,59.7,5.9,7.7,0.5468,13.64,32.64,0.3312,0.4368,11.040000000000001,76.4,0.1356
2022-12-04,Minnesota,117.44000000000001,94.72,69.47999999999999,0.4232,0.3362,0.5948,60.8,64.16,6.459999999999999,6.220000000000001,0.5466,13.680000000000001,36.760000000000005,0.3376,0.4568,11.38,80.46000000000001,0.13879999999999998
2022-12-07,Hofstra,119.96000000000001,95.0,68.88,0.3686,0.3412,0.581,62.879999999999995,65.0,5.64,7.18,0.5404000000000001,11.3,37.059999999999995,0.2838,0.4774,11.36,86.34,0.122
2022-12-10,Nebraska,114.46000000000001,93.84,67.32,0.36540000000000006,0.356,0.5596,61.919999999999995,59.220000000000006,5.640000000000001,9.14,0.5204,12.3,37.6,0.27280000000000004,0.4598000000000001,11.399999999999999,83.72,0.13240000000000002
2022-12-17,Davidson,111.38000000000002,94.28,68.17999999999999,0.4274,0.3802,0.5391999999999999,62.82000000000001,57.71999999999999,4.92,10.940000000000001,0.48919999999999997,11.6,37.559999999999995,0.31420000000000003,0.47420000000000007,11.18,86.7,0.11059999999999999
2022-12-21,New Orleans,117.94000000000001,95.64000000000001,64.10000000000001,0.4232,0.40040000000000003,0.5586,62.760000000000005,55.760000000000005,6.14,12.080000000000002,0.5096,10.82,40.559999999999995,0.31999999999999995,0.4952,13.319999999999999,84.85999999999999,0.1182
2022-12-29,Florida A&M,116.98000000000002,90.2,63.42,0.45940000000000003,0.4328,0.5518000000000001,63.08,54.14,6.5200000000000005,15.719999999999999,0.5056,10.86,42.52,0.3318,0.4554,14.180000000000001,84.22,0.142
2023-01-02,Rutgers,111.91999999999999,91.14,62.64000000000001,0.5114,0.45119999999999993,0.5374000000000001,59.92,56.58,6.88,15.580000000000002,0.4864,12.34,41.739999999999995,0.3625999999999999,0.441,14.02,78.02000000000001,0.1548
2023-01-05,Ohio State,115.97999999999999,95.42,62.760000000000005,0.4768,0.458,0.5544,59.98,59.879999999999995,7.3199999999999985,12.08,0.5036,12.959999999999999,42.99999999999999,0.34879999999999994,0.475,14.180000000000001,77.6,0.1526
2023-01-08,Penn State,120.1,97.74,61.459999999999994,0.3742,0.43600000000000005,0.5912,59.2,59.92,7.460000000000001,11.239999999999998,0.558,13.959999999999999,41.78,0.2736,0.4816,14.020000000000001,75.5,0.1426
