Date,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2022-11-07,Guilford,114.5,84.2,76.1,0.725,0.667,0.634,48.1,65.2,11.8,2.2,0.598,14.9,16.7,0.51,0.394,15.3,68.1,0.113
2022-11-09,Wright State,109.7,104.3,74.1,0.537,0.343,0.606,48.1,60.0,4.3,3.4,0.597,16.0,23.7,0.328,0.489,11.2,69.8,0.125
2022-11-13,VMI,108.7,102.9,69.4,0.288,0.525,0.559,44.8,66.7,7.2,2.8,0.525,10.7,17.6,0.22,0.538,15.1,83.3,0.264
2022-11-17,College of Charleston,93.0,125.4,70.5,0.51,0.216,0.521,38.2,45.5,9.9,5.0,0.471,20.2,25.8,0.353,0.542,12.4,48.6,0.153
2022-11-18,South Carolina,104.9,100.49999999999999,71.96000000000001,0.44299999999999995,0.4364,0.5748,45.019999999999996,60.56,8.64,3.1999999999999997,0.5433999999999999,15.819999999999999,19.72,0.30979999999999996,0.48180000000000006,14.64,68.08,0.1668
2022-11-20,Old Dominion,101.7,101.86,70.05999999999999,0.39580000000000004,0.3668,0.562,45.080000000000005,60.239999999999995,6.88,3.8599999999999994,0.526,16.740000000000002,21.18,0.28440000000000004,0.487,13.579999999999998,67.43999999999998,0.15280000000000002
2022-11-25,San Francisco,105.55999999999999,104.17999999999999,69.06000000000002,0.4318000000000001,0.35479999999999995,0.5852,43.620000000000005,56.82000000000001,7.76,3.8600000000000003,0.5391999999999999,16.34,18.54,0.34059999999999996,0.5008,14.320000000000002,65.47999999999999,0.17120000000000002
2022-11-29,Charlotte,103.82000000000001,104.2,66.9,0.4396,0.34219999999999995,0.5831999999999999,43.660000000000004,58.260000000000005,8.139999999999999,4.5200000000000005,0.538,16.8,16.439999999999998,0.34280000000000005,0.5018,13.8,64.44,0.1356
2022-12-03,Delaware,105.84,100.36,65.74,0.3626,0.3646,0.5778000000000001,44.5,59.54,7.7,4.040000000000001,0.5376,14.14,14.8,0.294,0.5018,13.24,68.48,0.12199999999999997
2022-12-07,Western Carolina,105.84,100.75999999999999,66.56,0.4152,0.3366,0.5762,46.0,55.620000000000005,7.9,3.5200000000000005,0.5342,14.180000000000001,17.18,0.3246,0.509,13.4,70.78,0.1262
2022-12-17,Purdue,103.82000000000001,102.55999999999999,67.12,0.3534,0.35479999999999995,0.5544,43.54,56.239999999999995,8.459999999999999,4.84,0.5222,12.68,14.8,0.2676,0.49559999999999993,13.52,69.08,0.21420000000000003
2022-12-21,Northeastern,97.46000000000001,99.66,67.62,0.2842,0.33699999999999997,0.506,45.38,54.86,9.5,5.159999999999999,0.4734,12.7,19.18,0.20379999999999998,0.49420000000000003,14.52,71.02,0.198
2022-12-28,Fordham,93.74000000000001,91.33999999999999,69.8,0.3188,0.2908,0.4848,48.720000000000006,48.959999999999994,8.26,4.5600000000000005,0.4446,13.88,23.639999999999997,0.22679999999999997,0.4412,13.84,72.42,0.20620000000000002
2022-12-31,Dayton,90.86,92.36,69.23999999999998,0.35,0.29880000000000007,0.47120000000000006,47.779999999999994,47.160000000000004,7.360000000000001,5.220000000000001,0.4316,13.38,22.9,0.23659999999999998,0.43500000000000005,13.98,73.05999999999999,0.2786
2023-01-04,Loyola (IL),94.66,91.58000000000001,68.14,0.35259999999999997,0.28379999999999994,0.4922000000000001,47.68,46.28,7.8,5.220000000000001,0.44939999999999997,13.38,23.020000000000003,0.253,0.4346,14.960000000000003,71.12,0.27
2023-01-07,VCU,97.84,97.38000000000001,68.1,0.37320000000000003,0.2434,0.5198,51.88000000000001,38.46,9.24,2.8,0.47239999999999993,15.580000000000002,27.52,0.27859999999999996,0.5076,16.4,76.36000000000001,0.2098
2023-01-11,Richmond,96.22,96.16,66.64,0.349,0.301,0.5147999999999999,51.879999999999995,41.26,8.02,2.92,0.4726,15.279999999999998,24.619999999999997,0.2564,0.5062,16.3,80.48,0.23600000000000004
2023-01-14,George Mason,100.58000000000001,105.14000000000001,65.38,0.28979999999999995,0.3436,0.5359999999999999,48.54,42.38,9.66,2.3,0.49939999999999996,13.88,22.180000000000003,0.2242,0.5544,17.5,77.66,0.25139999999999996
2023-01-17,Dayton,101.9,104.14000000000001,65.9,0.2492,0.345,0.5428,50.82,40.72,10.58,1.1199999999999999,0.5075999999999999,15.84,26.060000000000002,0.2052,0.5740000000000001,19.28,79.04,0.2142
2023-01-24,La Salle,98.38,105.2,65.08,0.20659999999999998,0.3818,0.518,49.3,46.36,9.819999999999999,3.7599999999999993,0.4880000000000001,15.4,25.939999999999998,0.16340000000000002,0.5548,17.9,76.91999999999999,0.23280000000000003
2023-01-27,Saint Louis,98.74000000000001,101.82000000000001,64.52000000000001,0.2016,0.422,0.49260000000000004,46.459999999999994,50.08,8.74,4.359999999999999,0.46580000000000005,11.82,23.9,0.1486,0.532,17.5,75.86,0.23420000000000002
2023-01-31,VCU,100.58000000000001,103.1,63.739999999999995,0.20579999999999998,0.3922,0.5105999999999999,45.279999999999994,49.599999999999994,7.5200000000000005,4.38,0.4838,13.180000000000001,25.32,0.1544,0.5038,14.959999999999999,69.22,0.2162
2023-02-04,UMass,106.9,104.44000000000001,64.97999999999999,0.21580000000000005,0.3916,0.5414,47.660000000000004,54.75999999999999,6.739999999999999,4.8,0.5176000000000001,13.419999999999998,27.1,0.1614,0.5118,14.120000000000001,71.44000000000001,0.21600000000000003
