rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
93,Princeton,Ivy,23-9,109.108359091982,88,101.008119314339,110,0.708294857276936,93,23,9,10,4,10-4,0.469125429702795,0.342836616528385,0.475800365555328,0.469125429702795,0.342836616528385,0.475800365555328,0.860528829381413,0.919400884638977,103.931500126463,103.676810011884,103.931500126463,103.676810011884,106.773078303158,102.094249803289,106.086095198032,92.2167615540399,0.8335854631856,2,0.031542214960363,1061,1008,997.875,1.06325942628085,1.01014656144307,0,0.714285714285714,-3.19098729486176,96,113,66.9543072181713
94,Nebraska,B10,16-16,106.016923030868,139,98.3640085408125,73,0.702999689658969,94,16,16,9,11,9-11,0.710172341617423,0.554530857152354,0.809983988378875,0.710172341617423,0.554530857152354,0.809983988378875,0.672293374158554,0.750130034288684,109.753350393189,99.4681338296196,109.753350393189,99.4681338296196,105.464430867487,98.2613638945145,112.084922744707,106.379209417184,0.645847695099641,16,0.0650352231913297,1340,1447,1362.4875,0.983495261424417,1.06202809200084,0,0.45,-2.07764807188524,82,46,66.7918723585345
95,Indiana St.,MVC,23-13,109.495220941902,83,101.651752268565,126,0.701567522094337,95,23,13,13,7,13-7,0.393413135027019,0.313619972422476,0.420571370328989,0.393413135027019,0.313619972422476,0.420571370328989,0.905469374166373,0.936036961248069,101.130035810943,105.361195799149,101.130035810943,105.361195799149,108.491948061482,99.4117633693158,101.407241788561,97.785474577626,0.603061378414358,1,-0.113042023590091,1529,1342,1392.975,1.09765071160645,0.963405660546672,0,0.65,-6.87000159327602,153,357,70.4873974424504
96,Furman,SC,28-8,112.700698317866,38,104.764327276562,188,0.69841389951059,96,28,8,15,3,15-3,0.406347200440997,0.371302093179294,0.37683098255595,0.406347200440997,0.371302093179294,0.37683098255595,0.884298943815972,0.885167270227688,103.629767816435,106.058797333374,103.629767816435,106.058797333374,114.949315597687,103.867499418215,103.366261931624,105.178376436209,0.450200713164421,4,0.0488322121618771,1473,1256,1236.875,1.19090449722082,1.01546235472461,0,0.833333333333333,-1.99482516465738,77,71,68.2360933773898
97,UNLV,MWC,19-13,106.361271704094,132,98.9573795264043,77,0.696302312602155,97,19,13,7,11,7-11,0.609107965987603,0.438563774168588,0.719197414868583,0.609107965987603,0.438563774168588,0.719197414868583,0.792570533888744,0.898108781105661,106.899514955639,101.291109793979,106.899514955639,101.291109793979,107.197077416215,101.154506257473,118.272204414138,111.251357501428,0.669021241108916,6,0.0301743476640106,1284,1332,1256.3125,1.02203870454206,1.06024575891747,0,0.388888888888889,-3.44218538825478,101,114,69.4430310921157
98,Saint Louis,A10,21-12,110.82289506507,60,103.254321298024,160,0.692852807184679,98,21,12,12,6,12-6,0.55591803718603,0.552007096643764,0.547032152274184,0.55591803718603,0.552007096643764,0.547032152274184,0.819952209330673,0.788349047035162,104.714725326695,101.463034202509,104.714725326695,101.463034202509,109.517965938978,102.677899267341,119.334665160343,116.672672772445,0.564497249126039,6,0.0329965747558425,1341,1281,1249.2625,1.07343332566214,1.02540498894348,0,0.666666666666667,-3.28199269779338,98,105,69.095010262332
99,Vermont,AE,23-11,109.724283766598,77,102.461991426271,140,0.68729559680133,99,23,11,14,2,14-2,0.435865424294608,0.584623475919782,0.302492152461747,0.435865424294608,0.584623475919782,0.302492152461747,0.860728710991247,0.779249490177045,103.338055697691,105.198783846475,103.338055697691,105.198783846475,111.522647062669,104.101498817399,100.851576086427,98.2155491428608,0.575562118970355,3,-0.011906703255029,1224,1051,1051.7125,1.16381615698206,0.999322533487051,0,0.875,-3.82547250874955,109,194,64.4893088995499
100,Montana St.,BSky,25-10,105.147551464976,155,98.1951453152267,68,0.687120198176656,100,25,10,15,3,15-3,0.447081667585665,0.495596795544151,0.394766378815597,0.447081667585665,0.495596795544151,0.394766378815597,0.867261311305441,0.805987864021856,105.362800004533,106.007914223398,105.362800004533,106.007914223398,105.154725048915,97.5797021535151,95.394055625741,98.6076023241856,0.405881128418653,3,0.0285884901245558,1284,1158,1185.1625,1.08339573687153,0.977081201944881,0,0.833333333333333,-2.7003005234507,88,120,66.2518303261008
101,UC Irvine,BW,23-12,105.946184387783,140,99.0633909268909,79,0.68405498378198,101,23,12,15,5,15-5,0.459605514312796,0.464372149749628,0.438093998849289,0.459605514312796,0.464372149749628,0.438093998849289,0.859644090950108,0.820955476920407,102.828060954594,102.969778862403,102.828060954594,102.969778862403,106.04996114557,99.8787439719187,104.258734030489,88.2289570207704,0.872117779313267,3,-0.0176122437423719,1472,1351,1386.725,1.06149380735185,0.974237862589915,0,0.75,-4.46753796205952,114,210,69.4169343307708
102,San Francisco,WCC,20-14,109.239396643358,86,102.231555338035,134,0.68188886778926,102,20,14,7,9,7-9,0.57332562434809,0.445353331206248,0.664444347225763,0.57332562434809,0.445353331206248,0.664444347225763,0.785060312749643,0.860067569932926,107.264120498424,103.0126099019,107.264120498424,103.0126099019,110.175542860783,105.528624934111,125.923623348623,119.572000835014,0.644558245484895,6,0.0284261536980034,1211,1263,1119.9125,1.08133447925619,1.12776667820031,0,0.4375,-3.73188223089178,104,122,68.6334266816966
103,San Jose St.,MWC,21-14,108.38956860723,101,101.625108790003,124,0.677230660911337,103,21,14,10,8,10-8,0.603052725550291,0.450945626303882,0.713469809764744,0.603052725550291,0.450945626303882,0.713469809764744,0.773585047325263,0.841464263428019,106.904030907283,101.448534178277,106.904030907283,101.448534178277,108.992930727247,101.302145123637,113.066981626888,113.025073114703,0.501065820659248,8,0.0661477609944509,1204,1217,1147.0625,1.04963766141775,1.06097095842642,0,0.555555555555556,-2.10050327948205,83,44,62.4723748597897
104,Charlotte,CUSA,22-14,107.951289816612,104,101.490280031779,119,0.670345111512916,104,22,14,9,11,9-11,0.500375043426965,0.360747008941854,0.585157554502541,0.500375043426965,0.360747008941854,0.585157554502541,0.848812081848117,0.91126529072037,104.043850425879,103.805538797864,104.043850425879,103.805538797864,107.168357524855,102.198713435327,117.071149791284,110.53713423413,0.659361240525077,6,-0.0238240615606093,1313,1303,1252.3375,1.0484394182878,1.04045435036482,0,0.45,-6.48051672701191,145,227,60.3289053380317
105,Temple,Amer,16-16,107.552136323417,116,101.126726278329,114,0.670050758716427,105,16,16,10,8,10-8,0.631809801781491,0.564587466884115,0.669378980565691,0.631809801781491,0.564587466884115,0.669378980565691,0.768399404623951,0.842355038405594,106.40773425508,100.18045941781,106.40773425508,100.18045941781,107.429019900335,98.3016192769581,124.996290953795,108.534111431302,0.835349454431554,8,-0.0112006577796812,1269,1258,1234.925,1.02759276879163,1.01868534526388,0,0.555555555555556,-5.5648139885831,127,192,65.9428711075788
106,Tulane,Amer,20-11,108.744182038275,94,102.36121338393,137,0.667220064129565,106,20,11,12,6,12-6,0.563925665227473,0.352254235141409,0.664687406241975,0.563925665227473,0.352254235141409,0.664687406241975,0.792921529919315,0.932090600683253,105.341077173477,102.041961974607,105.341077173477,102.041961974607,110.941147672677,102.45814245431,119.336164898835,115.102081803336,0.602391033716417,6,0.0787024381335301,1477,1454,1381.2375,1.06933094417144,1.0526792097666,0,0.666666666666667,-2.05616529808043,81,30,72.8763210297768
107,Southern Miss,SB,25-8,105.781988975648,144,99.6509195532537,89,0.665216930534295,107,25,8,14,4,14-4,0.451537036596542,0.331820374113164,0.498725659185048,0.451537036596542,0.331820374113164,0.498725659185048,0.858806551221539,0.88285330119998,104.063342546396,104.276525745476,104.063342546396,104.276525745476,106.340215543631,101.636230728095,111.157848580499,96.745618324652,0.831593269481711,2,0.0986836524160998,1287,1227,1219.65,1.05522076005411,1.00602631902595,0,0.777777777777778,-0.755196655976,64,18,68.519431371475
108,Colorado St.,MWC,15-18,110.907107750778,58,104.573009501985,187,0.662909325699325,108,15,18,6,12,6-12,0.63177196213677,0.504811975883872,0.710156159557114,0.63177196213677,0.504811975883872,0.710156159557114,0.753812301347856,0.798897233674966,107.218915530181,100.357663139765,107.218915530181,100.357663139765,112.105683888718,107.82555594807,112.525225038212,111.029881418253,0.538386215536047,11,-0.0412131854921795,1272,1345,1190.5125,1.06844741235392,1.12976554215096,0,0.333333333333333,-6.7106728036725,151,271,66.2185167666913
109,Colgate,Pat,26-9,112.46786091704,41,106.13553574313,215,0.660703699964729,109,26,9,17,1,17-1,0.351952111284311,0.448650595475933,0.271092631207559,0.351952111284311,0.448650595475933,0.271092631207559,0.902670988202286,0.856557705235561,100.579277386222,106.323043229217,100.579277386222,106.323043229217,110.306269116787,104.244968897218,110.525864907828,116.359360821768,0.356293415306609,2,-0.0027310358146645,1380,1172,1201.7625,1.1483134146722,0.975234291301318,0,0.944444444444444,-3.65351744861505,103,174,67.4521812332704
110,Washington,P12,16-16,103.904540144047,174,98.2742382919812,71,0.654905520796467,110,16,16,8,12,8-12,0.669095520743875,0.529350456082336,0.740032452666781,0.669095520743875,0.529350456082336,0.740032452666781,0.715053336091185,0.812851435295196,107.569665637165,98.980246917782,107.569665637165,98.980246917782,103.615539319062,97.4582407355904,112.292522028631,105.715633379643,0.66687316742637,12,0.0451022911759229,1367,1446,1415.8125,0.965523330243235,1.02132167924778,0,0.4,-3.78422851247435,107,83,69.0874836804628
111,UNC Greensboro,SC,20-12,103.04506818333,195,97.4660999486372,56,0.654778543847472,111,20,12,14,4,14-4,0.424101683231765,0.488546990627395,0.381612040227565,0.424101683231765,0.488546990627395,0.381612040227565,0.878279870030362,0.823569077112538,104.630713247808,106.626339974258,104.630713247808,106.626339974258,104.626726305775,95.6544765308526,99.3981309216639,88.8444564331917,0.784287764130469,2,-0.05821889859742,1327,1142,1207.4125,1.09904444421438,0.945824231569575,0,0.777777777777778,-6.16389616519502,141,302,65.7529860735466
112,Akron,MAC,22-11,108.644859278589,95,103.03304139432,153,0.647917679367471,112,22,11,13,5,13-5,0.433622683642945,0.414108935436,0.428707623398641,0.433622683642945,0.414108935436,0.428707623398641,0.880336765587067,0.876777001161851,104.191047359267,105.947995151531,104.191047359267,105.947995151531,109.386706192163,102.394854422571,0,0,0,0,-0.00720431418808043,1387,1239,1208.075,1.14810752643669,1.02559857624734,0,0.722222222222222,-4.92814929592811,120,185,65.169831934969
113,Mississippi,SEC,12-21,106.243437062475,134,100.83268756597,107,0.645910262504874,113,12,21,3,15,3-15,0.667031252472905,0.561506774642429,0.742425666768209,0.667031252472905,0.561506774642429,0.742425666768209,0.718795693109063,0.799600141745893,107.994389647364,99.7979987452894,107.994389647364,99.7979987452894,106.349184049082,101.294968053634,121.316076928154,113.050884640299,0.69241951209946,13,-0.0843058679737315,1205,1304,1211.125,0.994942718546806,1.07668490040252,0,0.166666666666667,-8.47553334619414,181,339,65.99028289684
114,James Madison,SB,22-11,105.373304227856,152,100.021905455048,93,0.645514728513018,114,22,11,12,6,12-6,0.429454160493036,0.324353449569602,0.482573481547833,0.429454160493036,0.324353449569602,0.482573481547833,0.871866686834325,0.880055052812118,102.696123206487,104.293768914594,102.696123206487,104.293768914594,102.722727616303,99.3569973440154,90.292907616068,91.1007852068241,0.474413282974315,2,0.00136641248257174,1306,1233,1267.5625,1.03032394852325,0.972733099945762,0,0.666666666666667,-4.65191356958256,117,169,70.381387315536
115,Kennesaw St.,ASun,26-9,105.605153427172,149,100.344425532479,98,0.642822195323648,115,26,9,15,3,15-3,0.443597705103854,0.446052667312282,0.404599958876829,0.443597705103854,0.446052667312282,0.404599958876829,0.85888883087862,0.801975773099403,104.751048227558,104.947888938329,104.751048227558,104.947888938329,107.003544643698,101.309751783389,99.548345902394,93.6941793016761,0.667518858416023,4,0.0924609184602756,1413,1280,1276.5125,1.10692218055052,1.00273205315263,0,0.833333333333333,-1.42630116802957,69,22,68.4206570760037
116,Grand Canyon,WAC,24-12,111.345137005802,55,105.958705489329,212,0.638816390567672,116,24,12,10,7,10-7,0.504183399782969,0.418515824724605,0.533670361011128,0.504183399782969,0.418515824724605,0.533670361011128,0.853744841786141,0.882207399500762,104.500499576138,102.241338345408,104.500499576138,102.241338345408,110.758809105002,108.134748140726,108.24951064177,98.8428667723892,0.739897485905082,2,0.0557137211276053,1267,1220,1148.1375,1.10352636334934,1.06259049983125,0,0.588235294117647,-3.76028912958328,105,57,64.861275082691
117,Southern Utah,WAC,24-13,108.587951320734,96,103.376135358874,162,0.637757138714972,117,24,13,12,6,12-6,0.509715836275816,0.411829757414853,0.567431481377824,0.509715836275816,0.411829757414853,0.567431481377824,0.843205681903722,0.839816492122158,105.426116859789,102.317338887367,105.426116859789,102.317338887367,109.509957098269,102.716189821781,111.487277559621,103.117099878036,0.71043966613982,4,0.052875496935242,1404,1333,1303.65,1.07697618225751,1.02251371150232,0,0.666666666666667,-3.78922375570793,108,62,71.5708966120967
118,Cal St. Fullerton,BW,20-13,104.099282727632,167,99.2585938826425,81,0.633576431110311,118,20,13,12,6,12-6,0.478468906548,0.481912918319422,0.452190851024048,0.478468906548,0.481912918319422,0.452190851024048,0.861002661273303,0.824564678960804,103.556099094752,103.05163364351,103.556099094752,103.05163364351,104.551225993612,96.7112702371499,87.5627137940415,96.799165219934,0.239894917784948,2,-0.012455901186172,1244,1129,1196.625,1.03959051499008,0.943486890212055,0,0.666666666666667,-6.07572616354646,138,196,64.6676937114058
119,Penn,Ivy,17-13,109.903611986958,73,104.884232984324,191,0.631250465568399,119,17,13,9,5,9-5,0.492356238154693,0.479437665843179,0.486648090759107,0.492356238154693,0.479437665843179,0.486648090759107,0.840839136670784,0.825197792588268,104.066364824852,104.039815993423,104.066364824852,104.039815993423,110.191569568733,102.473877361483,101.744110117425,108.997041265717,0.311763485714743,4,-0.0370601994509281,1066,1008,985.275,1.08193144046079,1.02306462662708,0,0.642857142857143,-6.03158796988504,135,260,66.8536609624307
120,UMass Lowell,AE,26-8,107.756913758927,109,102.959041789345,151,0.628032703730583,120,26,8,11,5,11-5,0.285190965716833,0.238978459700804,0.309785206561143,0.285190965716833,0.238978459700804,0.309785206561143,0.927730416244053,0.928671719980833,98.4323522361062,107.310055095344,98.4323522361062,107.310055095344,108.526491195433,106.675005669371,101.860276367692,100.76710273787,0.530981777390187,1,-0.0138102527867733,1234,1122,1092.9125,1.12909313417131,1.02661466494344,0,0.6875,-4.18424333295458,111,199,68.5519913770864
121,Duquesne,A10,20-13,107.776887021186,107,102.984758910014,152,0.6278596472001,121,20,13,10,8,10-8,0.482386252767932,0.45051836249196,0.513569636107975,0.482386252767932,0.45051836249196,0.513569636107975,0.879318718183037,0.890185888973551,104.277994466327,105.042584919529,104.277994466327,105.042584919529,106.965634819121,100.986318383238,86.5158463427811,95.4331718651737,0.244505563292589,2,-0.034557113635993,1329,1266,1262.275,1.05286090590402,1.00295102097403,0,0.555555555555556,-5.96328707678084,132,253,67.9526563349836
122,Middle Tennessee,CUSA,19-14,105.778631747011,145,101.303994724319,116,0.621768379908366,122,19,14,11,9,11-9,0.554192046364663,0.448889259832388,0.589935362646144,0.554192046364663,0.448889259832388,0.589935362646144,0.81813508111387,0.880453559030228,106.590997166955,102.494701909131,106.590997166955,102.494701909131,105.817619785432,100.192985564906,114.982645339811,109.330769453355,0.640984193799164,6,0.0388466946470782,1399,1371,1341.8875,1.04256131754711,1.02169518681708,0,0.55,-5.19285917709451,122,95,66.8241017499718
123,Butler,BE,14-18,100.626619929546,247,96.6813269117655,46,0.613004774359606,123,14,18,6,14,6-14,0.698572133996299,0.537126013629373,0.784454626941573,0.698572133996299,0.537126013629373,0.784454626941573,0.679144368626075,0.783145211793153,109.832056855623,99.8792195957098,109.832056855623,99.8792195957098,96.8890274131016,97.5843757612557,104.856134602464,103.594177679425,0.534754754134831,15,0.0573857266810816,1200,1402,1322.725,0.907218053639267,1.05993309266854,0,0.3,-4.41305475922091,113,56,65.6261003781316
124,UC Santa Barbara,BW,27-8,110.028477934189,70,105.732754806441,206,0.612535263198057,124,27,8,15,5,15-5,0.435207631920379,0.366831715374453,0.445130044059324,0.435207631920379,0.366831715374453,0.445130044059324,0.888799411012737,0.912178537322707,102.318121531689,103.943056600961,102.318121531689,103.943056600961,112.031683330441,106.831900045509,98.9224606295469,97.8195068414267,0.53219078534747,1,0.125230400683814,1431,1317,1280.1,1.11788141551441,1.02882587297867,0,0.75,-1.51243779718809,70,5,64.4424425042297
125,Towson,CAA,21-12,107.66281797614,115,103.784558185914,169,0.603938188993777,125,21,12,12,6,12-6,0.414800918781584,0.435098656439497,0.382334653796089,0.414800918781584,0.435098656439497,0.382334653796089,0.880347975394282,0.867686202810152,101.397781097101,105.600250264459,101.397781097101,105.600250264459,107.573848091443,103.885014480049,119.550120312712,106.469744490635,0.791263891621283,2,-0.0109562033656128,1313,1193,1191.5125,1.10196074317307,1.00124841325626,0,0.666666666666667,-5.97391297430491,133,190,64.603613816896
126,Tarleton St.,WAC,17-17,103.967036260431,170,100.375802392807,99,0.599709856371803,126,17,17,8,9,8-9,0.513556843795378,0.466837166454756,0.548467331570618,0.513556843795378,0.466837166454756,0.548467331570618,0.83064592713646,0.801077277776806,105.633165149908,102.094606000958,105.633165149908,102.094606000958,102.914243020234,100.02979392831,90.6267308474572,91.7555113094808,0.464472240700362,3,-0.052286915925758,1153,1174,1154.45,0.998743990644896,1.0169344709602,0,0.470588235294118,-7.69592224068073,163,292,66.376359295586
127,Belmont,MVC,21-11,110.199171928753,65,106.409497505216,225,0.599273104905449,127,21,11,14,6,14-6,0.456992826180629,0.476430357052475,0.434073449405446,0.456992826180629,0.476430357052475,0.434073449405446,0.881479838324927,0.884848801427856,102.955432110549,104.237408498727,102.955432110549,104.237408498727,108.583856546222,105.055028956744,82.1526947416281,91.7605828049267,0.218925928271069,1,0.0379995704967615,1506,1407,1377.0625,1.09363227885445,1.02174011709708,0,0.7,-5.05320174775042,121,96,68.3230485634299
128,Loyola Marymount,WCC,19-12,107.74289788593,110,104.081289926079,173,0.598115523071629,128,19,12,9,7,9-7,0.579212875670568,0.48454664897646,0.650887835762021,0.579212875670568,0.48454664897646,0.650887835762021,0.793803303425298,0.858118533607593,108.125574956096,103.313005130603,108.125574956096,103.313005130603,108.437886785525,104.159200787557,109.47005798079,105.317673377031,0.609379087210665,5,0.111438332819214,1206,1222,1116.7375,1.07993149688266,1.09425894626087,0,0.5625,-2.9383476901102,92,13,67.110345484421
129,Eastern Washington,BSky,23-11,109.918071965678,72,106.445623474375,228,0.591256382104201,129,23,11,16,2,16-2,0.46039637415102,0.478633368043343,0.405238959252794,0.46039637415102,0.478633368043343,0.405238959252794,0.860625982272606,0.837559000549053,103.819166322617,104.78127593599,103.819166322617,104.78127593599,114.361794491254,108.185227913054,110.010601889377,98.4998362395758,0.780914113945724,3,0.0802067440698575,1444,1304,1222.3375,1.18134312331905,1.06680847147371,0,0.888888888888889,-4.16489404290378,110,27,68.5162150404343
130,Davidson,A10,16-16,106.973170252074,124,103.762986739335,167,0.586712253973418,130,16,16,8,10,8-10,0.524229507543107,0.443490829831967,0.566304416381608,0.524229507543107,0.443490829831967,0.566304416381608,0.84115736810697,0.857271212129361,104.275889426678,102.497762361561,104.275889426678,102.497762361561,107.827203479036,102.441746294941,106.545501108717,106.072607258515,0.512786076056244,4,-0.047360942652355,1228,1207,1170.4125,1.0492027383508,1.03126034624545,0,0.444444444444444,-8.42723920968837,179,284,65.1552066082229
131,Syracuse,ACC,17-15,108.967712164325,89,105.7128678234,205,0.586311378846729,131,17,15,10,10,10-10,0.597796116661444,0.411312230263733,0.693093660378932,0.597796116661444,0.411312230263733,0.693093660378932,0.798451545956494,0.894569985524998,107.120020968644,102.806521466646,107.120020968644,102.806521466646,109.983079739488,105.989056390145,109.139472283467,112.406060895717,0.416016168997687,6,0.0494792013271345,1463,1499,1360.25,1.07553758500276,1.1020033082154,0,0.5,-5.65491851702813,128,69,67.1682952702452
132,Fresno St.,MWC,11-20,103.1506526127,193,100.201507350583,95,0.582631246825236,132,11,20,6,12,6-12,0.618670675126228,0.47613288425713,0.711238166229613,0.618670675126228,0.47613288425713,0.711238166229613,0.782797213529372,0.84502511817421,107.931581097861,102.007551093652,107.931581097861,102.007551093652,102.397497506533,99.6292474408102,100.217303918789,97.512927670294,0.578005945193719,6,-0.0912864803222966,1124,1218,1145.375,0.981337989741351,1.06340718105424,0,0.333333333333333,-10.2434677971859,220,343,63.9686884997736
133,Utah Tech,WAC,14-19,107.684783072497,113,104.898014527203,192,0.574815641768476,133,14,19,5,13,5-13,0.504427392191895,0.412023820269262,0.56063966220705,0.504427392191895,0.412023820269262,0.56063966220705,0.835279239170628,0.81554532757755,104.957210397277,102.571703809961,104.957210397277,102.571703809961,105.21491977742,104.605798345489,105.963720814069,104.213806648868,0.547729179626995,3,-0.117800873413902,1325,1357,1287.725,1.0289463977169,1.05379642392592,0,0.277777777777778,-11.0424304854445,236,358,68.6175956660935
134,Notre Dame,ACC,11-21,108.540223659671,98,105.750641289162,207,0.574301920905952,134,11,21,3,17,3-17,0.596255332898669,0.445911093854485,0.67020794495098,0.596255332898669,0.445911093854485,0.67020794495098,0.794484377676105,0.892748233737065,107.386104409072,102.79525754647,107.386104409072,102.79525754647,108.277823810893,106.735339207533,128.347993664908,118.869919059364,0.707283750087419,8,-0.13491496294631,1379,1493,1322.5875,1.04265313259047,1.128847807801,0,0.15,-11.6154620727517,243,361,64.6985234200319
135,Hawaii,BW,22-11,100.54765279924,249,98.0961311483597,67,0.570493330860271,135,22,11,13,7,13-7,0.431655002545694,0.385501691557764,0.449250917710601,0.431655002545694,0.385501691557764,0.449250917710601,0.901316630318814,0.922769652947314,102.233174180991,104.822800742335,102.233174180991,104.822800742335,100.495539802843,98.7005999548994,0,0,0,0,0.0323374745922024,1322,1255,1307.875,1.01079996177005,0.959571824524515,0,0.65,-5.74708114364467,129,108,64.4630504516494
136,Georgia Tech,ACC,15-18,104.724621843133,159,102.235810455445,136,0.568712668961286,136,15,18,6,14,6-14,0.576827873933039,0.373523873662572,0.686120497270997,0.576827873933039,0.373523873662572,0.686120497270997,0.790976124347432,0.857211548342302,107.998029255852,102.789215398853,107.998029255852,102.789215398853,102.339042619323,102.222082880547,107.224411557353,111.324006110918,0.393770283904189,8,-0.0202576972262357,1335,1466,1347.3375,0.990843051573938,1.0880718453988,0,0.3,-8.12383253798534,174,218,66.4665719074247
137,Air Force,MWC,14-18,105.366953136121,153,102.942894110915,150,0.56651794841719,137,14,18,5,13,5-13,0.55495075372291,0.303151597705875,0.725657882259276,0.55495075372291,0.303151597705875,0.725657882259276,0.813846138524362,0.952099333323608,106.017643505047,103.619847045894,106.017643505047,103.619847045894,105.623185112591,105.322290307579,124.256910467125,125.490174047828,0.471636465061028,5,-0.06696953208422,1161,1269,1141.6625,1.01693801802196,1.11153690341936,0,0.277777777777778,-9.39555363735122,196,315,62.9983381232953
138,Ohio,MAC,19-14,109.284148190725,85,106.780248299097,233,0.56624609313395,138,19,14,10,8,10-8,0.433397312327093,0.441370283773973,0.407642878692997,0.433397312327093,0.441370283773973,0.407642878692997,0.874553387366715,0.85569687848302,104.582660642475,107.0930827749,104.582660642475,107.0930827749,109.945526111096,109.585728684092,102.737311160211,88.3671838554789,0.849764957669256,1,-0.0313363626384421,1430,1349,1255.825,1.13869368741664,1.07419425477276,0,0.555555555555556,-7.69938170656054,164,244,68.070010576001
139,DePaul,BE,10-23,106.700732183567,127,104.270140486644,180,0.565863607188608,139,10,23,3,17,3-17,0.718223567732201,0.565690672650041,0.789074905037371,0.718223567732201,0.565690672650041,0.789074905037371,0.678444905413137,0.80473670167529,109.633199731956,98.9091197030263,109.633199731956,98.9091197030263,105.548935242646,104.010417503722,114.975270431408,112.984423379951,0.550049742853589,15,-0.0263197099483849,1395,1582,1417.7,0.983988149820131,1.11589193764548,0,0.15,-8.80802261553855,187,233,68.6867108894677
140,South Florida,Amer,14-18,105.246704469814,154,103.033422027611,154,0.560802107534831,140,14,18,7,11,7-11,0.5444657253754,0.394760642107544,0.657466884328366,0.5444657253754,0.394760642107544,0.657466884328366,0.801937308448055,0.882039019886624,105.179981715937,102.811465146455,105.179981715937,102.811465146455,108.190445247497,102.297043254431,115.327116593184,104.140812874244,0.763746263601856,7,-0.0741479826042335,1337,1368,1291.6875,1.03508007935356,1.05907969226303,0,0.388888888888889,-9.19960835681744,189,327,68.2162887794611
141,Stephen F. Austin,WAC,19-13,103.948033335093,172,101.77208057722,129,0.56052322040235,141,19,13,11,7,11-7,0.458591445105773,0.353172796697936,0.528270235808346,0.458591445105773,0.353172796697936,0.528270235808346,0.879703554787878,0.919750534485989,104.072807980636,103.824794140699,104.072807980636,103.824794140699,104.315141479284,99.7274061201092,94.3323652297361,129.213289223821,0.0261257410798312,1,0.00300797537459896,1325,1292,1287,1.02952602952603,1.003885003885,0,0.611111111111111,-6.99328920979569,154,166,69.0882597349846
142,Samford,SC,21-11,107.664588139482,114,105.577533006673,203,0.556042048892167,142,22,10,15,3,15-3,0.366989018144398,0.321597773316396,0.392375029450578,0.366989018144398,0.321597773316396,0.392375029450578,0.90096486502573,0.89103864090631,103.086564913068,106.718985270533,103.086564913068,106.718985270533,109.292601169219,106.211977557435,113.372126938536,100.550022765455,0.799028350857927,1,-0.00568305009225201,1409,1283,1238.9125,1.13728774227397,1.03558564466821,0,0.833333333333333,-6.08570713204163,139,182,67.8752326331177
143,LSU,SEC,14-19,105.864395792033,142,104.183846681691,175,0.545876059088479,143,14,19,2,16,2-16,0.63448688609838,0.405662512404843,0.798418027089161,0.63448688609838,0.405662512404843,0.798418027089161,0.739567394798527,0.897531587665439,107.674090679613,101.024885284913,107.674090679613,101.024885284913,104.420546295772,106.199780170717,117.528431869749,119.716020366864,0.447176630993905,12,0.0129654643140179,1147,1347,1184.925,0.967993754879001,1.13678080891196,0,0.111111111111111,-7.29893782113001,158,148,65.772064096837
144,Southern Illinois,MVC,23-10,99.7788453686369,268,98.2081998791933,69,0.545489981794989,144,23,10,14,6,14-6,0.447248477349761,0.385634397134995,0.457830362441118,0.447248477349761,0.385634397134995,0.457830362441118,0.869699219816915,0.877918590489444,102.957597227871,104.695332425573,102.957597227871,104.695332425573,101.360750616728,99.0098286673041,101.428286865699,107.545390272631,0.337724479820081,2,0.113569318245284,1317,1231,1281.525,1.02768186340493,0.960574315756618,0,0.7,-3.50525087383822,102,11,63.7134395977988
145,Missouri St.,MVC,17-15,103.816894403026,177,102.197105007473,133,0.545087616536312,145,17,15,12,8,12-8,0.47145082269667,0.475460545628418,0.476428505173087,0.47145082269667,0.475460545628418,0.476428505173087,0.853830673363682,0.815948844499856,103.070245981838,103.564367721584,103.070245981838,103.564367721584,102.063250267824,101.613453240056,97.8170524486527,92.6638792088441,0.650760114369131,2,-0.0310568608416106,1295,1278,1273.6625,1.01675286820488,1.00340553325547,0,0.6,-8.12281629264977,173,241,61.9458886579793
146,Eastern Kentucky,ASun,23-14,104.393095045369,165,102.814893241927,148,0.543684119991311,146,23,14,12,6,12-6,0.457272243734549,0.423784401295204,0.432464657616008,0.457272243734549,0.423784401295204,0.432464657616008,0.857587552254941,0.838407439140815,104.63555734644,104.412280331117,104.63555734644,104.412280331117,104.177445312842,101.559272747597,107.019568940255,105.253773659696,0.547687079049453,4,0.0487448961769338,1354,1300,1276.525,1.06069211335462,1.0183897690997,0,0.666666666666667,-6.3453788609432,144,72,69.7499146668206
