Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Evansville,L,74,78,98.7,104.0,74.5,.333,.383,.532,45.0,42.3,9.3,2.7,,.483,15.8,21.9,.267,,.525,14.7,71.4,.250

2022-11-12,,Goshen,W,87,44,114.5,57.9,76.5,.271,.343,.550,61.6,53.1,23.7,29.6,,.514,12.2,37.8,.214,,.400,31.7,86.1,.000

2022-11-14,@,Georgia,L,70,77,98.6,108.5,71.5,.211,.386,.558,35.9,40.0,12.7,8.6,,.509,19.3,20.7,.211,,.457,19.0,48.6,.414

2022-11-17,,Marshall,L,69,95,81.2,111.8,84.7,.431,.492,.441,44.0,50.0,5.9,5.0,,.354,17.8,23.3,.354,,.659,20.4,71.9,.121

2022-11-20,N,Indiana,L,56,86,78.9,121.1,70.9,.074,.500,.398,42.5,45.5,7.0,9.5,,.397,14.6,28.6,.029,,.548,10.8,61.3,.270

2022-11-26,,Little Rock,W,80,67,129.0,108.1,62.1,.417,.688,.696,52.8,91.7,8.1,12.5,,.646,17.3,29.2,.375,,.519,12.9,72.4,.204

2022-11-29,,Jackson State,W,95,78,141.8,116.4,66.6,.309,.509,.753,36.5,69.7,6.0,4.7,,.727,10.0,18.2,.273,,.557,17.0,50.0,.164

2022-12-03,,Indiana State,L,61,88,79.2,114.3,76.5,.446,.339,.449,45.6,21.1,9.1,14.8,,.366,18.1,15.8,.357,,.623,16.0,83.3,.197

2022-12-11,,Calumet College,W,85,49,118.1,68.1,71.8,.059,.397,.608,61.2,69.7,13.9,11.8,,.603,17.7,35.5,.044,,.385,22.5,83.3,.173

2022-12-14,@,Cincinnati,L,76,103,111.8,151.5,68.0,.404,.404,.613,51.1,68.0,2.9,7.5,,.548,19.5,40.0,.365,,.733,11.7,63.6,.250

2022-12-17,@,Bellarmine,W,71,67,109.2,103.1,65.2,.630,.543,.594,50.0,63.2,6.2,4.8,,.522,20.1,27.6,.500,,.646,27.4,88.2,.341

2022-12-22,,Wright State,L,80,88,109.6,120.5,73.5,.131,.508,.617,48.3,53.3,9.6,10.2,,.598,19.8,24.1,.115,,.605,14.8,72.4,.210

2022-12-29,,Saint Mary-of-the-Woods College,W,90,51,118.4,67.1,75.9,.433,.333,.622,55.2,39.4,19.7,20.7,,.608,17.2,31.3,.283,,.385,29.1,77.1,.292

2023-01-03,@,Central Michigan,L,56,68,80.0,97.1,69.6,.288,.441,.417,41.3,45.0,7.1,6.3,,.381,17.3,28.9,.186,,.393,17.4,54.1,.429

2023-01-07,,Kent State,L,66,69,93.0,97.2,71.1,.259,.407,.544,50.8,60.9,11.3,7.3,,.500,23.9,25.0,.222,,.474,15.1,71.4,.241

2023-01-10,,Buffalo,W,91,80,112.3,98.8,81.0,.350,.450,.650,50.8,51.6,6.2,4.9,,.608,22.2,34.5,.300,,.491,18.3,65.6,.397

