Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Howard,W,95,63,121.8,80.8,77.7,.452,.387,.631,54.8,58.8,12.8,11.9,,.637,11.7,26.7,.258,,.396,17.9,74.4,.149

2022-11-11,,Duquesne,W,77,52,105.5,71.2,73.0,.246,.311,.565,60.0,78.6,12.3,27.5,,.549,17.0,33.3,.164,,.356,13.6,83.8,.076

2022-11-15,N,Michigan State,L (2 OT),77,86,88.5,98.9,69.7,.343,.357,.473,46.7,63.0,13.8,16.0,,.436,15.6,26.3,.229,,.457,18.0,67.6,.333

2022-11-17,,South Carolina State,W,106,63,135.9,80.8,77.8,.338,.353,.672,67.1,64.1,11.5,19.1,,.647,14.1,51.9,.265,,.390,13.7,76.7,.147

2022-11-20,@,Gonzaga,L,72,88,94.7,115.8,75.8,.232,.362,.470,42.4,40.7,13.2,0.0,,.435,12.6,26.2,.174,,.627,20.7,70.8,.345

2022-11-23,,North Florida,W,96,56,131.5,76.7,73.0,.288,.329,.578,63.6,65.7,9.6,24.3,,.541,7.8,47.2,.233,,.397,17.1,78.0,.172

2022-11-29,,Bellarmine,W,60,41,105.3,71.9,57.0,.208,.415,.515,66.1,72.7,10.5,22.2,,.481,17.1,40.0,.170,,.391,15.6,93.1,.109

2022-12-04,N,Michigan,W,73,69,100.0,94.5,72.8,.345,.259,.541,59.2,63.0,4.1,6.8,,.543,17.2,29.4,.172,,.453,8.9,86.5,.172

2022-12-10,,Yale,W,69,59,119.0,101.7,58.2,.172,.190,.550,54.4,51.7,12.1,5.9,,.534,10.0,41.4,.121,,.500,16.2,67.9,.157

2022-12-17,N,UCLA,L,53,63,77.9,92.6,67.7,.203,.328,.378,50.0,66.7,11.8,7.8,,.375,20.4,42.2,.078,,.475,15.4,61.3,.119

2022-12-21,,Florida A&M,W,88,68,146.7,113.3,60.4,.322,.390,.647,66.0,61.3,11.7,2.9,,.636,10.5,55.6,.220,,.610,17.0,78.3,.140

2022-12-28,@,Missouri,L,75,89,107.1,127.1,69.9,.429,.411,.556,62.1,57.7,7.1,3.1,,.536,17.2,44.8,.268,,.579,9.1,79.3,.404

2022-12-31,,Louisville,W,86,63,134.4,98.4,64.4,.455,.236,.643,60.8,54.5,10.9,2.9,,.636,15.2,52.0,.291,,.489,18.3,69.2,.362

2023-01-03,,LSU,W,74,71,125.4,120.3,58.7,.259,.333,.610,60.0,64.3,3.4,10.7,,.583,7.6,37.5,.204,,.594,12.2,80.8,.151

2023-01-07,@,Alabama,L,52,78,73.2,109.9,70.6,.110,.274,.339,50.0,33.3,5.6,18.8,,.322,12.5,34.0,.068,,.556,11.9,77.8,.333

2023-01-10,,South Carolina,L,68,71,117.2,122.4,58.5,.246,.175,.534,51.9,31.0,10.3,16.7,,.535,8.6,48.1,.123,,.580,16.8,56.0,.107

