Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Tarleton State,W,62,59,75.6,72.0,82.5,.468,.387,.409,57.7,47.6,9.8,26.8,,.387,21.7,33.3,.226,,.364,19.5,86.1,.345

2022-11-10,,Northern Arizona,W,84,68,115.1,93.2,72.6,.729,.354,.650,64.2,69.2,11.0,10.3,,.635,19.8,36.4,.479,,.482,15.5,83.9,.228

2022-11-13,@,Texas Southern,L (1 OT),66,67,83.5,84.8,69.8,.254,.343,.440,48.2,47.8,8.9,15.7,,.381,14.8,25.6,.224,,.441,18.1,67.4,.103

2022-11-16,N,VCU,W,63,59,91.3,85.5,68.8,.362,.362,.463,53.0,47.6,10.1,7.1,,.405,15.0,29.4,.276,,.412,20.1,78.1,.333

2022-11-17,N,Michigan,W,87,62,127.9,91.2,67.5,.264,.358,.729,50.8,34.4,8.8,15.0,,.708,16.7,22.7,.226,,.371,9.8,66.7,.258

2022-11-22,,Grambling,W,80,49,112.7,69.0,70.6,.608,.431,.609,47.3,84.0,5.6,11.8,,.559,14.3,29.6,.451,,.273,19.5,57.4,.219

2022-11-27,,Alcorn State,W,76,54,105.6,75.0,71.9,.558,.481,.578,50.0,83.3,2.8,19.1,,.519,15.4,18.5,.423,,.307,8.2,68.9,.157

2022-12-01,@,Colorado,W,60,59,84.5,83.1,70.6,.213,.426,.447,41.2,66.7,19.7,11.1,,.434,13.0,14.3,.115,,.472,22.8,69.7,.170

2022-12-04,,Stanford,W,68,64,90.7,85.3,75.1,.351,.404,.511,48.5,60.0,14.7,10.8,,.474,19.4,20.7,.246,,.406,17.5,69.2,.188

2022-12-07,@,SMU,W,75,57,113.6,86.4,65.6,.226,.387,.546,54.8,66.7,12.1,12.9,,.516,10.4,39.4,.177,,.409,15.9,72.4,.218

2022-12-12,N,Creighton,W,73,71,107.4,104.4,68.1,.234,.375,.513,54.5,48.1,4.4,8.6,,.508,11.2,32.4,.125,,.460,9.0,75.0,.226

2022-12-18,,San Diego,W,91,67,126.4,93.1,72.1,.333,.455,.595,51.3,67.7,11.1,18.4,,.576,11.6,35.3,.227,,.477,17.7,64.3,.077

2022-12-21,@,San Francisco,L,60,97,80.0,129.3,75.0,.441,.382,.365,47.3,42.1,8.0,3.7,,.316,9.9,32.0,.250,,.705,13.8,79.2,.321

2022-12-31,,Arizona,L,60,69,80.0,92.0,74.5,.145,.391,.407,44.9,52.0,9.3,19.4,,.384,10.9,17.9,.101,,.425,16.4,80.0,.453

2023-01-05,,Washington State,W,77,71,113.2,104.4,68.2,.268,.304,.610,46.6,58.1,11.8,3.2,,.598,12.5,18.5,.179,,.516,14.1,71.0,.095

2023-01-08,,Washington,W,73,65,97.3,86.7,74.7,.141,.394,.482,50.0,79.3,5.3,19.0,,.472,11.7,28.6,.085,,.410,14.0,73.7,.149

