Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Long Beach State,L,64,79,91.4,112.9,70.1,.339,.565,.445,45.3,65.0,5.7,3.8,,.387,13.3,28.6,.258,,.540,12.5,66.7,.175

2022-11-11,,NJIT,W,59,43,107.3,78.2,54.7,.405,.452,.589,55.3,60.0,10.9,5.6,,.560,18.0,29.2,.286,,.476,25.3,82.6,.098

2022-11-15,,Cal State Northridge,W,62,55,89.9,79.7,68.9,.306,.419,.436,49.3,54.5,5.8,10.5,,.411,10.1,24.4,.177,,.445,19.2,85.7,.109

2022-11-17,@,Washington,W,73,64,105.8,92.8,69.2,.617,.340,.601,47.6,45.8,7.2,19.1,,.585,15.3,12.0,.383,,.429,12.4,71.1,.159

2022-11-21,N,Minnesota,L (1 OT),61,62,87.1,88.6,61.9,.136,.373,.486,46.3,45.8,4.3,5.4,,.483,16.0,14.7,.068,,.464,15.7,78.8,.200

2022-11-24,N,Southern Illinois,L (1 OT),61,64,92.4,97.0,58.5,.297,.391,.418,60.6,41.7,6.1,14.8,,.422,9.9,35.0,.109,,.519,10.5,93.5,.192

2022-11-26,,Central Michigan,W,77,61,110.0,87.1,69.7,.271,.492,.578,64.7,64.3,7.1,14.6,,.568,22.2,48.4,.169,,.438,11.7,78.4,.078

2022-11-30,,UC-Riverside,W,65,60,95.6,88.2,67.7,.481,.426,.490,56.7,35.0,4.4,25.6,,.444,13.1,32.3,.315,,.393,11.7,77.8,.197

2022-12-03,@,Cal Poly,L,53,64,84.1,101.6,62.9,.226,.396,.451,56.1,42.9,7.9,6.7,,.443,19.3,30.0,.113,,.480,12.1,85.2,.320

2022-12-07,,Weber State,W,64,52,106.7,86.7,60.3,.136,.407,.510,59.7,69.2,13.3,17.2,,.500,16.0,45.5,.085,,.410,17.7,75.9,.220

2022-12-10,@,San Diego,W,76,73,110.1,105.8,69.0,.274,.355,.542,55.0,50.0,8.7,8.3,,.548,12.5,35.5,.129,,.519,14.5,75.9,.365

2022-12-18,,Sonoma State,W,88,67,135.4,103.1,65.3,.333,.603,.603,61.3,86.2,6.2,7.3,,.579,7.6,41.2,.238,,.530,15.8,85.7,.280

2022-12-22,,Portland State,L,72,74,94.7,97.4,76.1,.500,.397,.502,54.0,80.0,3.9,7.1,,.405,19.1,33.3,.431,,.474,16.0,76.7,.328

2022-12-29,@,Grand Canyon,L,59,73,85.5,105.8,69.3,.200,.400,.449,46.7,50.0,2.9,7.5,,.425,14.3,21.6,.133,,.461,8.6,71.1,.219

2022-12-31,@,Seattle,L,65,71,94.2,102.9,69.4,.304,.536,.507,45.5,63.6,4.3,5.9,,.482,15.8,16.7,.196,,.544,16.1,80.0,.158

2023-01-05,,Utah Tech,W,72,58,101.4,81.7,71.4,.154,.400,.516,54.2,58.6,14.1,16.1,,.500,15.7,31.4,.108,,.464,21.2,75.7,.107

