Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-08,@,South Carolina,L,77,80,104.1,108.1,74.4,.250,.406,.538,46.9,60.7,6.8,15.4,,.523,12.3,25.0,.156,,.500,12.9,68.8,.356

2022-11-12,@,Tennessee State,L,61,80,80.3,105.3,75.7,.344,.328,.410,46.4,39.1,11.8,0.0,,.398,13.9,20.5,.156,,.560,13.9,80.0,.259

2022-11-14,@,Duquesne,L,71,96,94.7,128.0,75.4,.358,.254,.453,46.3,34.6,5.3,8.5,,.425,13.3,40.5,.209,,.547,11.3,51.1,.203

2022-11-17,@,Kentucky,L,63,106,80.8,135.9,77.8,.235,.309,.417,32.9,33.3,6.4,4.5,,.390,13.7,23.3,.147,,.647,14.1,48.1,.265

2022-11-19,@,North Florida,L,66,72,88.0,96.0,74.9,.219,.205,.409,57.9,30.8,6.7,17.2,,.384,13.9,38.6,.137,,.436,10.2,84.4,.436

2022-11-23,@,Wake Forest,L,74,105,93.7,132.9,79.2,.177,.304,.432,44.9,35.5,13.9,11.1,,.418,11.4,33.3,.101,,.764,19.1,71.4,.453

2022-11-26,@,Western Kentucky,L,64,90,87.7,123.3,73.5,.194,.224,.437,37.9,39.3,6.8,0.0,,.433,7.6,18.4,.090,,.612,15.3,64.3,.328

2022-11-29,@,East Carolina,W,73,68,107.4,100.0,68.0,.143,.302,.543,51.7,34.5,11.8,11.1,,.532,11.8,28.1,.095,,.526,16.3,80.8,.121

2022-12-03,@,Furman,L,76,88,95.0,110.0,79.6,.197,.242,.526,46.6,67.7,15.0,14.3,,.500,19.1,27.3,.152,,.632,23.2,72.0,.281

2022-12-06,@,Winthrop,L,67,81,93.1,112.5,71.8,.191,.279,.452,40.7,46.4,18.1,7.1,,.441,12.9,27.0,.103,,.673,22.2,63.6,.306

2022-12-10,@,USC Upstate,L (1 OT),84,89,109.1,115.6,68.2,.441,.407,.589,58.2,44.4,7.8,7.1,,.517,21.0,48.3,.390,,.492,11.1,65.8,.429

2022-12-13,,UNC Asheville,L,84,94,106.3,119.0,79.1,.259,.284,.462,42.9,54.8,15.2,6.5,,.407,5.2,31.4,.222,,.717,24.1,65.4,.340

2022-12-17,,Samford,W,62,61,92.5,91.0,67.2,.396,.340,.492,47.6,68.4,7.5,9.7,,.425,23.2,38.7,.321,,.462,20.4,56.3,.250

2022-12-20,@,Longwood,L,77,104,104.1,140.5,73.9,.423,.462,.616,36.9,54.2,8.1,10.3,,.567,21.4,25.0,.346,,.563,11.5,45.9,.319

2022-12-27,@,Texas Tech,L,71,110,89.9,139.2,78.6,.299,.343,.464,36.2,55.6,5.1,9.7,,.433,14.5,20.9,.194,,.763,13.8,61.5,.339

2022-12-30,,St. Andrews,W,111,58,137.0,71.6,80.7,.246,.304,.720,67.2,56.1,11.1,15.8,,.688,21.4,50.0,.232,,.382,22.2,78.0,.291

