Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,TCU,L,72,73,97.3,98.6,74.4,.159,.460,.531,49.3,84.6,9.5,18.2,,.516,16.1,19.4,.111,,.426,14.3,73.7,.500

2022-11-09,,Champion Christian,W,87,55,100.0,63.2,87.1,.183,.378,.488,54.8,60.0,18.4,14.6,,.482,11.9,31.1,.098,,.363,26.6,82.1,.161

2022-11-11,@,Oklahoma,L,58,66,85.3,97.1,67.7,.232,.179,.466,47.5,39.1,10.3,6.3,,.438,11.4,12.1,.161,,.511,18.0,89.3,.413

2022-11-13,@,Mississippi State,L,47,80,68.1,115.9,69.2,.115,.475,.365,40.8,50.0,8.7,5.6,,.344,21.9,27.9,.082,,.524,13.4,57.6,.242

2022-11-16,@,Kent State,L,68,94,80.0,110.6,85.1,.267,.417,.503,37.5,41.7,10.6,15.2,,.467,22.8,10.5,.200,,.556,21.6,76.9,.630

2022-11-18,@,Cleveland State,L,58,67,84.1,97.1,68.9,.446,.375,.427,46.4,50.0,8.7,10.0,,.357,13.9,28.9,.321,,.472,21.3,67.7,.321

2022-11-20,@,Nebraska,L,58,82,89.2,126.2,65.4,.056,.444,.523,37.5,59.1,10.8,5.7,,.509,23.5,22.6,.056,,.602,13.1,56.0,.315

2022-11-22,,Crowley's Ridge,W,70,56,97.2,77.8,72.1,.345,.397,.519,56.7,77.8,12.5,5.3,,.534,20.1,36.1,.138,,.426,22.9,80.6,.185

2022-11-30,@,Air Force,L,53,81,76.8,117.4,69.5,.339,.237,.387,47.6,30.0,13.0,3.8,,.339,18.9,34.2,.220,,.650,19.9,68.0,.320

2022-12-03,,Arkansas Baptist,W,59,41,79.7,55.4,73.9,.388,.388,.508,58.7,57.9,12.2,14.8,,.449,24.7,17.2,.306,,.349,28.3,94.1,.075

2022-12-10,@,Texas,L,43,88,63.2,129.4,68.1,.059,.431,.410,37.3,35.3,5.9,0.0,,.392,28.6,18.2,.059,,.638,11.4,61.5,.077

2022-12-14,@,Minnesota,L,56,72,81.2,104.3,68.9,.106,.364,.404,46.8,47.8,11.6,10.0,,.386,14.8,26.3,.076,,.617,22.4,79.2,.298

2022-12-17,,Ecclesia,W,104,50,126.8,61.0,82.2,.232,.537,.571,61.9,75.0,14.6,16.2,,.543,10.8,41.9,.183,,.358,25.2,82.9,.226

2023-01-02,@,Alabama A&M,L,59,66,78.7,88.0,75.3,.295,.590,.424,47.0,66.7,10.7,6.4,,.361,20.6,31.4,.246,,.484,20.0,64.5,.115

2023-01-04,@,Alabama State,L,66,80,91.7,111.1,71.8,.262,.475,.481,41.6,34.8,1.4,4.7,,.459,15.9,21.1,.164,,.485,11.8,61.5,.242

2023-01-07,,Texas Southern,W,70,66,82.4,77.6,84.5,.532,.339,.451,41.1,63.6,11.8,0.0,,.395,14.3,14.6,.339,,.405,23.8,75.0,.328

