Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Johnson & Wales (NC),W,93,60,114.8,74.1,80.8,.263,.388,.517,61.6,62.9,9.9,15.8,,.494,8.2,42.2,.175,,.371,17.9,82.9,.167

2022-11-11,@,Miami (FL),L,65,79,97.0,117.9,66.5,.224,.414,.506,44.6,75.0,9.0,0.0,,.483,13.5,25.0,.155,,.647,18.9,70.8,.069

2022-11-17,,Towson,L,53,56,84.1,88.9,63.5,.190,.397,.386,47.8,55.6,17.5,8.3,,.349,10.4,31.6,.143,,.452,20.8,67.7,.173

2022-11-22,,UMBC,W,76,72,116.9,110.8,65.0,.543,.326,.657,55.1,45.8,6.2,15.0,,.609,18.3,38.1,.435,,.553,15.8,67.9,.158

2022-11-25,N,Montana State,W,77,66,105.5,90.4,72.6,.571,.367,.618,52.9,43.5,8.2,0.0,,.531,21.4,26.1,.510,,.490,20.3,75.0,.314

2022-11-26,N,Hofstra,L,53,65,75.7,92.9,69.8,.250,.429,.423,47.5,55.0,15.7,10.3,,.393,20.3,27.3,.161,,.500,24.7,73.1,.383

2022-11-27,N,Stephen F. Austin,L,58,75,84.1,108.7,69.3,.447,.447,.509,40.0,83.3,1.4,4.0,,.479,25.0,20.0,.277,,.508,13.6,60.0,.194

2022-11-30,@,North Carolina A&T,L,56,73,81.2,105.8,68.7,.412,.549,.459,53.0,38.9,5.8,3.1,,.402,18.7,22.6,.294,,.474,11.8,80.0,.310

2022-12-03,@,Elon,W,65,61,94.2,88.4,68.7,.177,.323,.483,49.2,59.3,10.1,3.6,,.476,12.9,23.7,.097,,.490,18.0,88.0,.192

2022-12-06,@,Arkansas,L,58,65,76.3,85.5,76.5,.164,.418,.402,43.6,61.9,10.5,8.3,,.381,11.1,11.4,.104,,.361,14.7,85.3,.481

2022-12-13,,Marshall,W,75,67,107.1,95.7,70.4,.175,.381,.550,54.5,60.7,8.6,4.3,,.524,18.0,43.8,.143,,.417,10.2,62.2,.097

2022-12-18,,Warren Wilson,W,120,48,164.4,65.8,73.4,.294,.426,.774,65.6,71.1,12.3,10.8,,.765,9.4,45.8,.235,,.358,23.3,77.5,.083

2022-12-22,@,Eastern Kentucky,L,64,68,86.5,91.9,73.8,.327,.346,.533,54.8,77.3,5.4,2.7,,.490,21.0,10.7,.250,,.475,11.6,91.2,.203

2022-12-29,@,Western Carolina,W,72,47,104.3,68.1,69.5,.377,.302,.576,56.9,46.2,8.7,17.9,,.557,17.2,26.7,.245,,.258,11.2,78.6,.267

2022-12-31,@,Wofford,W,73,64,100.0,87.7,72.9,.262,.508,.532,44.4,75.0,11.0,15.2,,.492,11.6,17.1,.213,,.456,20.0,78.6,.211

2023-01-04,,Chattanooga,W,73,61,109.0,91.0,67.1,.268,.357,.578,47.8,51.9,13.4,16.7,,.554,12.5,17.2,.196,,.439,17.9,71.1,.193

