Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,North Greenville,W,91,55,109.6,66.3,82.9,.269,.373,.602,54.2,55.6,18.1,8.0,,.575,14.7,19.4,.209,,.369,23.0,80.5,.108

2022-11-11,,Belmont,W,89,74,123.6,102.8,72.2,.250,.317,.663,65.5,57.1,6.9,9.1,,.650,17.3,38.1,.183,,.547,10.2,81.1,.063

2022-11-17,N,Penn State,L,68,73,104.6,112.3,65.3,.109,.531,.505,55.9,51.9,6.2,15.6,,.508,12.9,33.3,.047,,.551,11.2,81.3,.136

2022-11-18,N,Old Dominion,L,77,82,104.1,110.8,74.3,.288,.559,.574,34.6,59.3,13.5,2.9,,.559,14.1,6.3,.186,,.719,23.5,80.0,.271

2022-11-20,N,South Carolina,W,79,60,117.9,89.6,67.4,.153,.458,.624,55.6,73.3,13.4,11.1,,.610,15.9,32.1,.119,,.520,23.1,80.8,.184

2022-11-25,,Tusculum,W,102,74,132.5,96.1,76.5,.231,.292,.707,63.0,61.5,10.4,5.7,,.685,16.3,42.9,.200,,.545,19.1,75.8,.030

2022-11-29,@,Appalachian State,W,65,61,91.5,85.9,71.1,.190,.460,.473,52.2,75.0,14.1,6.5,,.437,12.7,23.7,.159,,.480,22.2,87.1,.235

2022-12-03,,South Carolina State,W,88,76,110.0,95.0,79.6,.333,.386,.666,53.4,68.8,11.3,8.0,,.632,23.2,28.0,.281,,.500,19.1,72.7,.152

2022-12-06,,High Point,L,82,85,112.3,116.4,73.1,.171,.457,.542,43.6,56.3,8.2,13.5,,.521,6.2,20.0,.129,,.694,17.2,85.0,.185

2022-12-10,,Winthrop,W,82,67,120.6,98.5,67.8,.288,.373,.611,61.1,59.4,13.2,14.3,,.610,15.2,37.9,.169,,.541,19.8,88.0,.286

2022-12-13,@,NC State,L,73,92,92.4,116.5,79.2,.274,.516,.521,49.3,66.7,13.9,8.6,,.508,22.2,28.6,.161,,.561,15.3,67.5,.273

2022-12-17,N,Stephen F. Austin,W,72,70,107.5,104.5,67.5,.457,.457,.643,53.3,58.3,7.5,10.5,,.587,24.3,31.8,.391,,.483,14.8,65.8,.241

2022-12-19,,Anderson (SC),W,106,79,135.9,101.3,78.1,.348,.638,.659,53.1,82.9,14.1,18.4,,.630,9.0,29.4,.275,,.571,19.1,80.0,.111

2022-12-29,,VMI,W,85,62,119.7,87.3,71.4,.250,.625,.594,54.4,83.3,7.0,6.8,,.594,12.3,24.2,.141,,.418,12.0,82.9,.180

2022-12-31,@,Western Carolina,L,67,79,103.1,121.5,64.6,.367,.469,.582,39.6,54.2,10.8,6.3,,.571,17.3,18.5,.224,,.611,17.4,61.5,.241

2023-01-04,,The Citadel,W,97,72,129.3,96.0,74.8,.436,.473,.730,62.1,71.9,5.3,4.9,,.691,14.2,18.2,.382,,.458,8.7,88.9,.305

