Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Emory & Henry,W,88,66,122.2,91.7,72.3,.195,.299,.523,55.6,42.9,9.7,3.1,,.513,13.4,51.1,.117,,.530,26.1,63.0,.260

2022-11-11,N,Elon,W,77,64,108.5,90.1,70.9,.305,.305,.570,54.1,31.0,9.9,3.4,,.551,14.0,21.4,.203,,.482,13.4,81.8,.158

2022-11-13,N,Louisiana,L,77,81,102.7,108.0,75.2,.371,.258,.528,54.0,40.7,9.3,7.9,,.460,15.1,29.4,.323,,.576,15.1,82.8,.220

2022-11-17,,Little Rock,W,84,76,107.7,97.4,78.1,.750,.339,.553,55.6,48.3,14.1,5.3,,.563,17.4,36.8,.375,,.540,20.9,76.5,.145

2022-11-20,@,Tennessee Tech,L,62,69,88.6,98.6,70.4,.407,.444,.481,49.2,63.2,10.0,10.0,,.417,18.9,23.3,.315,,.544,18.6,75.9,.123

2022-11-23,,Appalachian State,L,70,74,101.4,107.2,68.7,.340,.434,.569,53.2,58.3,7.2,2.7,,.538,22.6,35.7,.245,,.500,12.7,67.6,.276

2022-11-27,@,Georgia,L,47,62,72.3,95.4,65.0,.196,.314,.422,45.8,60.0,6.2,3.7,,.412,22.3,21.9,.098,,.500,16.6,74.1,.088

2022-11-30,,Mars Hill,W,84,56,116.7,77.8,71.9,.138,.415,.606,62.9,62.9,13.9,13.2,,.592,20.6,48.4,.108,,.414,19.6,74.4,.047

2022-12-03,,Jacksonville State,L,61,63,100.0,103.3,61.3,.086,.448,.505,50.9,60.0,18.0,11.1,,.500,14.2,26.7,.052,,.568,20.3,82.6,.295

2022-12-11,@,Morehead State,L,57,61,98.3,105.2,58.4,.250,.327,.490,41.8,56.5,8.6,17.2,,.481,13.4,23.3,.135,,.521,15.3,64.0,.255

2022-12-14,,Queens (NC),L,75,78,110.3,114.7,67.9,.172,.414,.598,43.9,51.7,8.8,21.4,,.586,12.5,17.2,.121,,.477,9.8,64.9,.266

2022-12-17,,UNC Asheville,L,73,74,102.8,104.2,71.3,.281,.228,.565,52.8,40.7,14.1,8.8,,.518,21.8,39.3,.246,,.575,21.5,68.0,.245

2022-12-21,@,LSU,L,68,72,97.1,102.9,70.2,.210,.339,.499,48.4,50.0,5.7,19.4,,.484,13.9,28.6,.129,,.526,19.0,72.4,.211

2022-12-29,@,Wofford,W,73,71,110.6,107.6,66.1,.220,.339,.560,56.5,59.3,4.5,6.5,,.542,14.4,37.9,.153,,.427,5.3,72.7,.290

2022-12-31,@,VMI,W,64,50,100.0,78.1,64.4,.389,.296,.500,57.1,40.0,6.3,13.8,,.500,13.5,32.4,.185,,.383,12.4,80.6,.067

2023-01-04,,Western Carolina,L,60,71,89.6,106.0,67.4,.250,.192,.516,56.1,26.9,4.5,14.8,,.529,23.6,25.0,.096,,.516,8.1,78.9,.131

