Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Florida State,W,83,74,125.8,112.1,65.7,.262,.574,.605,50.7,69.0,6.1,4.4,,.590,10.4,37.5,.180,,.508,11.1,62.2,.237

2022-11-29,,Johnson (FL),W,125,51,154.3,63.0,81.0,.148,.261,.664,71.4,55.8,17.3,20.0,,.653,6.0,53.1,.114,,.367,22.1,84.4,.063

2022-11-14,@,South Florida,W,68,67,117.2,115.5,57.9,.314,.529,.580,44.8,60.9,1.7,4.8,,.539,9.3,23.1,.255,,.500,4.3,62.5,.117

2022-11-18,N,Rider,W,78,68,111.4,97.1,70.1,.313,.453,.531,50.0,48.1,8.6,10.9,,.516,8.7,31.3,.188,,.418,7.4,67.6,.179

2022-11-19,N,Niagara,L,62,66,103.3,110.0,60.0,.408,.347,.530,47.4,42.9,3.3,14.3,,.500,14.6,28.6,.265,,.491,11.5,65.5,.264

2022-11-27,@,Campbell,L (1 OT),85,87,118.1,120.8,63.7,.077,.446,.631,46.9,34.3,15.3,8.6,,.623,16.2,30.8,.062,,.670,21.6,65.2,.400

2022-12-04,@,Florida,L,51,89,76.1,132.8,67.0,.296,.315,.414,40.7,33.3,7.5,9.7,,.370,19.6,25.7,.204,,.632,13.3,62.5,.415

2022-12-10,,Webber,W,83,59,120.3,85.5,68.8,.100,.633,.660,52.5,67.7,13.0,13.9,,.642,19.3,35.7,.100,,.448,22.6,67.7,.121

2022-12-14,@,College of Charleston,L,60,65,95.2,103.2,63.3,.094,.358,.542,50.0,48.0,6.3,14.8,,.547,17.8,24.0,.038,,.441,12.1,69.7,.220

2022-12-17,@,Ohio,L,66,85,95.7,123.2,69.2,.267,.467,.488,50.0,63.6,5.8,6.3,,.450,20.1,40.0,.200,,.567,12.1,61.8,.134

2022-12-21,@,UCF,L,58,73,100.0,125.9,57.6,.083,.467,.465,42.9,65.2,5.2,2.6,,.458,10.1,34.3,.050,,.550,9.9,53.6,.117

2022-12-30,@,Lipscomb,W (1 OT),86,80,113.2,105.3,68.2,.217,.449,.565,49.3,38.7,11.8,4.8,,.522,11.6,27.8,.203,,.507,12.8,72.7,.145

2023-01-02,,North Florida,W,68,62,103.0,93.9,65.7,.193,.351,.546,47.5,50.0,7.6,11.1,,.518,11.4,19.2,.158,,.454,18.4,69.7,.241

2023-01-05,,Jacksonville,W,73,61,117.7,98.4,62.0,.231,.558,.633,41.7,69.2,8.1,3.4,,.606,10.8,8.3,.192,,.530,19.3,75.0,.160

2023-01-07,@,North Alabama,W (1 OT),95,85,126.7,113.3,66.8,.308,.338,.638,51.7,54.5,6.7,4.2,,.608,9.7,25.0,.246,,.576,11.2,82.1,.136

2023-01-12,@,Bellarmine,W,80,51,140.4,89.5,57.0,.070,.702,.679,59.3,55.2,7.0,15.6,,.675,12.0,34.5,.053,,.457,11.6,88.0,.170

