Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-08,,Tulsa,W,73,70,104.3,100.0,70.3,.420,.320,.609,54.7,40.0,4.3,23.8,,.560,23.1,37.5,.340,,.432,12.9,65.0,.197

2022-11-11,,Florida A&M,W,60,43,93.8,67.2,63.8,.315,.333,.483,50.8,45.5,15.6,11.4,,.444,11.4,19.4,.222,,.344,21.2,79.4,.208

2022-11-15,,Bushnell,W,83,66,107.8,85.7,76.8,.215,.292,.579,56.5,76.5,9.1,14.3,,.562,14.3,20.7,.154,,.369,13.3,82.5,.344

2022-11-19,,Portland State,L,66,79,91.7,109.7,72.4,.674,.283,.543,53.6,40.0,5.6,3.0,,.457,22.9,26.9,.522,,.536,17.5,76.7,.339

2022-11-24,N,Duke,L,51,54,89.5,94.7,57.3,.326,.488,.514,35.9,29.4,3.5,12.9,,.465,18.1,17.9,.256,,.308,9.1,50.0,.283

2022-11-25,N,Florida,L,68,81,103.0,122.7,65.9,.286,.375,.535,49.1,65.4,6.1,14.7,,.536,12.4,20.0,.143,,.642,11.7,87.0,.245

2022-11-27,N,Portland State,L,71,83,95.9,112.2,73.6,.673,.327,.549,47.5,52.4,5.4,7.5,,.469,20.8,25.9,.510,,.539,12.0,65.6,.219

2022-12-01,,Washington,W,66,65,97.1,95.6,68.3,.469,.286,.551,55.6,72.7,8.8,10.3,,.490,20.0,26.7,.367,,.473,17.2,81.8,.236

2022-12-04,@,USC,L,62,63,100.0,101.6,61.9,.154,.423,.556,57.7,50.0,3.2,8.8,,.519,20.1,29.2,.154,,.500,9.1,82.1,.260

2022-12-11,@,Texas A&M,L,54,72,84.4,112.5,63.6,.212,.538,.472,37.3,63.2,10.9,11.1,,.452,17.3,15.6,.135,,.530,15.1,63.0,.380

2022-12-15,,Seattle,W,73,58,105.8,84.1,69.0,.449,.388,.614,53.6,60.9,14.5,17.9,,.561,17.9,23.8,.367,,.420,18.6,71.4,.196

2022-12-18,,Green Bay,W,65,56,101.6,87.5,63.6,.479,.313,.552,53.8,34.8,4.7,0.0,,.510,15.7,19.2,.333,,.500,19.9,88.5,.217

2022-12-21,,Denver,W,57,52,86.4,78.8,66.3,.490,.306,.472,50.0,52.9,6.1,16.3,,.388,17.7,21.2,.388,,.407,16.4,78.8,.148

2022-12-31,@,Oregon,L,68,77,113.3,128.3,59.5,.300,.280,.595,36.2,37.5,8.3,2.9,,.550,9.5,16.0,.260,,.526,10.5,51.5,.298

2023-01-05,@,Utah,L,60,79,89.6,117.9,66.9,.083,.333,.481,42.2,54.2,7.5,0.0,,.467,16.1,17.6,.067,,.535,10.7,70.0,.316

2023-01-07,@,Colorado,L,42,62,61.8,91.2,67.9,.113,.264,.376,46.5,33.3,10.3,6.3,,.377,25.4,16.2,.038,,.471,17.6,79.4,.275

2023-01-12,,Arizona,L,74,86,98.7,114.7,74.7,.433,.450,.511,42.6,52.2,13.3,12.5,,.450,13.2,24.3,.333,,.615,19.8,64.5,.180

