Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Utah,L,48,89,63.2,117.1,76.0,.186,.220,.374,37.5,52.6,2.6,2.0,,.347,19.9,12.5,.119,,.465,7.6,62.5,.306

2022-11-14,,Mount Saint Vincent,W,111,50,138.8,62.5,79.6,.286,.443,.698,65.3,78.0,13.8,19.5,,.707,15.0,50.0,.171,,.328,22.9,75.6,.125

2022-11-17,@,Marquette,L,58,95,70.7,115.9,81.5,.317,.365,.400,48.6,65.0,8.5,9.1,,.373,22.5,29.3,.175,,.581,13.4,74.2,.235

2022-11-22,N,South Dakota,L,58,68,77.3,90.7,74.8,.250,.317,.432,39.4,31.8,10.7,12.8,,.400,17.3,17.6,.167,,.403,17.9,59.5,.290

2022-11-23,N,Northern Illinois,L,61,86,82.4,116.2,73.7,.640,.220,.468,41.3,29.4,5.4,10.5,,.370,19.7,19.4,.480,,.631,16.0,70.4,.148

2022-11-29,@,St. John's (NY),L,68,95,85.0,118.8,79.6,.351,.421,.511,33.8,38.5,5.0,7.4,,.526,20.4,12.8,.140,,.641,15.6,65.4,.056

2022-12-02,,Towson,L,64,74,101.6,117.5,63.1,.182,.327,.536,38.3,70.8,7.9,5.7,,.509,14.3,21.4,.145,,.518,12.9,53.1,.263

2022-12-05,,UMass-Lowell,L,64,84,86.5,113.5,74.2,.400,.145,.489,47.4,60.9,4.1,4.9,,.427,17.6,14.3,.309,,.612,12.7,79.3,.224

2022-12-10,@,UConn,L,61,114,76.3,142.5,80.3,.462,.173,.481,32.1,22.7,5.0,5.0,,.442,24.9,12.1,.288,,.722,12.3,60.9,.139

2022-12-14,@,Albany (NY),L,59,76,75.6,97.4,78.4,.339,.177,.410,42.3,52.2,7.7,10.5,,.395,20.0,22.7,.161,,.509,20.3,74.1,.364

2022-12-18,@,James Madison,L,79,115,90.8,132.2,87.2,.345,.362,.585,45.3,46.4,12.6,3.8,,.552,30.1,30.0,.259,,.671,12.9,58.8,.171

2022-12-22,,Purchase College,W,95,58,121.8,74.4,78.5,.375,.194,.560,62.0,64.9,16.7,10.5,,.549,11.5,40.5,.222,,.439,22.9,86.5,.140

2022-12-29,,Wagner,L,61,69,89.7,101.5,67.9,.622,.289,.523,40.6,68.2,10.3,17.1,,.544,17.1,17.2,.267,,.453,16.0,57.5,.172

2022-12-31,,Sacred Heart,L,64,82,84.2,107.9,75.8,.224,.269,.432,47.9,56.0,11.8,4.9,,.388,14.9,26.2,.179,,.558,14.7,79.3,.250

2023-01-05,@,Central Connecticut,L,59,78,88.1,116.4,66.7,.283,.358,.491,43.9,52.4,7.5,9.5,,.443,14.3,13.8,.226,,.563,8.1,75.0,.094

2023-01-07,@,Fairleigh Dickinson,L,89,101,109.9,124.7,81.0,.242,.333,.605,57.4,66.7,8.6,12.8,,.583,18.8,35.7,.182,,.612,13.4,75.8,.284

2023-01-14,@,Saint Francis (PA),L,68,87,93.2,119.2,73.5,.431,.293,.487,43.5,63.6,8.2,2.3,,.431,13.6,18.8,.310,,.562,12.9,64.9,.215

2023-01-16,,St. Francis (NY),L,66,73,93.0,102.8,70.9,.431,.121,.472,47.5,72.0,12.7,10.0,,.448,16.7,31.4,.241,,.548,18.2,69.2,.308

2023-01-20,,Stonehill,L,66,73,98.5,109.0,66.6,.231,.269,.572,51.9,63.0,6.0,2.9,,.577,20.6,22.2,.115,,.566,14.0,81.5,.245

2023-01-22,,Central Connecticut,L,42,58,64.6,89.2,65.3,.196,.196,.343,50.0,62.5,12.3,7.9,,.304,19.7,28.2,.143,,.465,15.4,79.3,.088





2023-01-26,@,Sacred Heart,W,74,70,101.4,95.9,72.7,.339,.169,.540,53.3,63.0,9.6,3.4,,.500,18.9,31.3,.254,,.509,15.6,78.6,.302

2023-01-28,@,St. Francis (NY),L,59,71,76.6,92.2,77.0,.388,.082,.508,50.7,65.0,2.6,11.4,,.439,27.5,11.1,.327,,.428,10.2,75.0,.174

2023-02-02,@,Merrimack,L,59,76,80.8,104.1,73.5,.169,.169,.463,50.0,56.0,12.3,5.3,,.449,21.1,19.4,.102,,.569,17.9,80.6,.172

2023-02-09,,Fairleigh Dickinson,L,79,80,102.6,103.9,77.5,.254,.286,.559,51.5,60.7,7.8,11.1,,.516,17.5,28.1,.222,,.500,13.7,73.5,.270

2023-02-11,@,Wagner,L,46,58,73.0,92.1,62.8,.311,.244,.445,43.3,55.6,7.9,9.5,,.411,20.1,7.7,.200,,.451,13.7,70.6,.049

2023-02-16,@,Stonehill,L,60,75,85.7,107.1,70.3,.241,.224,.464,46.2,60.9,5.7,2.9,,.422,15.7,12.9,.190,,.483,9.2,76.5,.283

2023-02-18,,Saint Francis (PA),L,82,93,107.9,122.4,75.6,.233,.300,.615,48.3,71.9,5.3,8.1,,.600,17.4,23.3,.167,,.605,10.6,75.0,.421

2023-02-25,,Merrimack,L,59,80,73.8,100.0,79.6,.480,.040,.480,49.3,71.4,12.5,17.1,,.430,28.1,20.0,.320,,.500,16.3,70.7,.231

2023-03-01,@,Merrimack,L,76,91,92.7,111.0,81.5,.208,.153,.480,64.4,42.4,14.6,8.6,,.465,19.4,45.7,.125,,.713,21.7,91.7,.259

