Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Washington State,L,61,83,91.0,123.9,67.4,.520,.240,.489,40.4,47.8,6.0,11.4,,.490,15.0,22.6,.240,,.609,15.3,61.5,.291

2022-11-10,,Mid-America Christian,W,71,53,95.9,71.6,73.7,.509,.434,.539,55.4,40.9,12.2,9.1,,.462,21.5,31.0,.415,,.387,23.2,81.5,.226

2022-11-12,@,Rhode Island,W,70,66,97.2,91.7,71.8,.352,.185,.555,42.9,39.3,13.9,12.8,,.537,20.2,24.1,.222,,.420,25.7,63.0,.659

2022-11-17,@,UTSA,L,56,61,86.2,93.8,65.4,.156,.422,.407,46.5,50.0,13.8,7.1,,.398,12.7,30.2,.078,,.510,23.2,71.4,.224

2022-11-21,@,California,W,59,55,96.7,90.2,60.8,.411,.339,.441,44.4,36.8,8.2,16.7,,.384,9.5,28.2,.286,,.489,19.8,70.8,.217

2022-11-25,N,Southern Utah,W,78,65,109.9,91.5,70.8,.315,.296,.628,47.6,44.8,15.5,17.1,,.593,19.5,23.1,.259,,.415,16.8,64.9,.271

2022-11-27,N,Hawaii,L,65,72,104.8,116.1,62.2,.207,.172,.510,51.8,19.2,11.3,10.3,,.491,11.2,31.0,.138,,.578,13.1,74.1,.444

2022-12-01,@,Lamar,W,65,55,101.6,85.9,64.2,.296,.222,.528,56.1,69.2,10.9,20.6,,.528,12.7,26.9,.148,,.426,15.6,80.6,.167

2022-12-04,,Rice,L,71,83,101.4,118.6,70.1,.233,.233,.533,50.9,21.4,11.4,6.5,,.500,13.0,24.2,.183,,.654,17.4,87.5,.288

2022-12-10,N,UT Arlington,W,71,65,107.6,98.5,65.8,.453,.321,.551,48.1,62.5,9.1,10.5,,.509,13.4,31.0,.321,,.529,20.5,69.6,.216

2022-12-13,,Mary Hardin-Baylor,L,65,71,91.5,100.0,71.0,.377,.279,.452,53.7,47.8,7.0,8.8,,.393,13.3,30.8,.279,,.500,14.7,85.7,.291

2022-12-17,,Sam Houston,L,62,69,96.9,107.8,64.1,.609,.435,.523,55.0,50.0,7.8,9.7,,.402,20.2,34.5,.543,,.528,12.5,74.2,.245

2022-12-21,,Science and Arts of Oklahoma,W,87,72,116.0,96.0,75.4,.238,.286,.620,59.7,50.0,12.0,11.8,,.603,16.6,31.0,.175,,.500,16.1,84.8,.180

2022-12-29,,Louisiana-Monroe,L,53,57,86.9,93.4,60.9,.339,.339,.408,50.7,17.6,9.8,16.2,,.339,11.0,36.1,.268,,.333,12.0,64.9,.451

2022-12-31,,Troy,L,52,55,80.0,84.6,65.3,.321,.161,.403,60.7,20.0,9.2,11.8,,.366,16.8,40.0,.196,,.440,17.4,84.6,.220

2023-01-05,@,James Madison,W,63,62,96.9,95.4,64.8,.217,.250,.476,46.8,44.0,16.9,3.0,,.467,8.3,25.7,.117,,.533,23.2,74.1,.311

