Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Maine,W,79,66,116.2,97.1,68.0,.246,.338,.544,62.1,40.0,2.9,7.7,,.515,13.2,42.9,.185,,.582,16.7,83.9,.036

2022-11-10,,Omaha,W,75,61,107.1,87.1,70.2,.620,.380,.579,52.3,48.0,8.6,12.2,,.570,14.5,22.6,.360,,.457,20.3,79.4,.138

2022-11-17,@,St. John's (NY),L,50,70,68.5,95.9,72.7,.219,.422,.354,45.3,47.4,6.8,3.8,,.336,18.5,36.4,.109,,.426,13.9,54.8,.095

2022-11-20,,Arkansas-Pine Bluff,W,82,58,126.2,89.2,65.4,.481,.352,.618,62.5,58.6,12.3,0.0,,.602,13.1,44.0,.315,,.509,23.5,77.4,.056

2022-11-24,N,Oklahoma,L,56,69,93.3,115.0,60.2,.380,.280,.474,64.2,57.1,6.7,10.8,,.450,14.5,39.3,.220,,.588,9.3,92.0,.035

2022-11-25,N,Memphis,L,61,73,91.0,109.0,67.5,.235,.471,.538,51.8,77.3,11.9,2.7,,.520,26.1,33.3,.157,,.568,15.7,69.0,.102

2022-11-27,N,Florida State,W,75,58,104.2,80.6,72.3,.076,.364,.548,52.3,66.7,11.1,0.0,,.545,17.0,34.5,.045,,.415,21.4,66.7,.153

2022-11-30,,Boston College,W,88,67,139.7,106.3,62.8,.346,.442,.727,52.7,65.6,11.1,3.1,,.731,14.2,29.2,.231,,.519,14.1,71.0,.204

2022-12-04,@,Creighton,W,63,53,87.5,73.6,71.9,.119,.203,.505,52.7,42.9,11.1,4.0,,.500,17.3,13.3,.068,,.385,17.2,79.5,.046

2022-12-07,@,Indiana,L,65,81,90.3,112.5,72.2,.250,.411,.519,43.6,41.7,8.3,2.9,,.482,16.1,13.3,.196,,.625,19.0,80.0,.100

2022-12-10,,Purdue,L (1 OT),62,65,89.9,94.2,61.4,.139,.444,.404,45.1,47.8,8.7,10.3,,.382,9.4,28.9,.097,,.457,15.1,64.9,.207

2022-12-17,@,Kansas State,L,56,71,78.9,100.0,71.2,.393,.375,.421,51.4,50.0,11.3,15.6,,.357,19.4,30.6,.286,,.483,14.8,72.2,.217

2022-12-20,,Queens (NC),W,75,65,102.7,89.0,73.1,.169,.390,.588,54.1,48.4,5.5,11.1,,.576,16.9,14.3,.119,,.392,9.6,78.3,.215

2022-12-29,,Iowa,W,66,50,97.1,73.5,68.2,.237,.373,.503,56.3,58.3,5.9,15.6,,.475,16.5,33.3,.169,,.308,6.1,72.3,.068

2023-01-03,@,Michigan State,L,56,74,84.8,112.1,66.2,.364,.291,.434,40.3,43.5,7.6,7.5,,.436,12.2,19.4,.145,,.538,11.7,64.5,.062

2023-01-07,@,Minnesota,W (1 OT),81,79,115.7,112.9,62.8,.356,.254,.587,55.0,60.0,5.7,2.7,,.551,12.7,27.6,.271,,.563,9.2,80.6,.109

