Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Texas A&M-Corpus Christi,W,63,44,91.3,63.8,69.1,.220,.424,.483,58.6,64.0,18.8,19.4,,.475,19.7,35.3,.119,,.375,25.0,80.6,.036

2022-11-11,N,Akron,W,73,54,112.3,83.1,64.8,.236,.255,.597,66.7,58.6,13.8,0.0,,.591,18.6,40.0,.145,,.388,13.0,85.7,.327

2022-11-13,,Arkansas-Pine Bluff,W,80,47,115.9,68.1,69.2,.306,.419,.563,59.2,62.1,20.3,18.8,,.524,13.4,42.4,.242,,.344,21.9,72.1,.082

2022-11-17,,South Dakota,W,79,42,127.4,67.7,62.1,.125,.347,.518,63.4,52.9,22.6,20.7,,.521,6.2,55.6,.056,,.343,22.0,71.4,.093

2022-11-21,N,Marquette,W,58,55,86.6,82.1,66.9,.382,.291,.446,60.6,65.0,16.4,4.3,,.427,18.8,37.1,.200,,.490,22.6,87.1,.098

2022-11-23,N,Utah,W,52,49,80.0,75.4,65.1,.239,.567,.349,47.5,58.8,12.3,18.2,,.321,7.4,31.9,.134,,.365,18.8,69.7,.212

2022-11-28,,Omaha,W,74,54,110.4,80.6,66.7,.231,.354,.513,56.5,53.6,17.9,22.2,,.485,11.1,40.5,.169,,.463,23.9,75.0,.074

2022-12-03,,Mississippi Valley State,W,82,52,128.1,81.3,63.6,.323,.292,.547,63.9,61.3,18.8,5.9,,.523,9.6,51.4,.215,,.469,20.8,80.8,.122

2022-12-11,@,Minnesota,W,69,51,106.2,78.5,65.1,.321,.264,.565,50.8,64.0,12.3,20.0,,.528,15.3,19.2,.245,,.356,16.6,74.3,.269

2022-12-14,N,Jackson State,W,69,59,109.5,93.7,63.4,.408,.531,.590,48.0,73.9,19.0,15.6,,.551,20.4,36.0,.306,,.530,23.5,60.0,.120

2022-12-17,,Nicholls State,W,68,66,97.1,94.3,70.0,.714,.286,.518,57.4,84.2,10.0,15.4,,.408,21.5,41.9,.571,,.469,14.9,70.3,.094

2022-12-20,N,Drake,L,52,58,80.0,89.2,65.1,.173,.365,.462,49.2,60.0,3.1,0.0,,.452,23.2,23.3,.096,,.448,17.6,71.4,.103

2022-12-28,,Alabama,L,67,78,88.2,102.6,75.8,.655,.436,.465,49.4,70.0,11.8,12.0,,.445,17.2,25.6,.327,,.561,20.6,79.4,.246

2023-01-03,@,Tennessee,L,53,87,82.8,135.9,63.8,.321,.340,.434,30.6,57.1,12.5,3.2,,.434,16.4,20.6,.132,,.808,21.9,53.3,.058

2023-01-07,,Ole Miss,W,64,54,100.0,84.4,64.2,.448,.259,.455,56.2,65.2,18.8,2.8,,.440,11.3,42.5,.224,,.396,18.6,72.7,.226

2023-01-11,@,Georgia,L,50,58,73.5,85.3,68.1,.361,.443,.350,47.4,61.1,17.6,8.3,,.352,11.2,30.2,.115,,.351,21.6,69.7,.532

