Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Abilene Christian,L,56,65,72.7,84.4,71.2,.255,.345,.454,55.6,40.9,7.8,3.4,,.418,25.4,20.0,.182,,.474,18.4,89.2,.193

2022-11-12,@,Tulsa,L,79,85,95.2,102.4,82.7,.208,.234,.467,54.3,45.2,12.0,5.9,,.435,11.5,28.6,.156,,.570,17.9,92.9,.351

2022-11-20,@,Little Rock,L,91,94,116.7,120.5,78.2,.313,.433,.591,45.8,38.2,12.8,2.6,,.604,17.2,40.0,.149,,.658,21.5,54.2,.250

2022-11-23,@,Michigan,L,68,78,91.9,105.4,73.7,.096,.397,.445,50.0,59.3,10.8,6.9,,.425,10.5,25.6,.082,,.525,13.9,81.8,.271

2022-11-25,@,Indiana,L,51,90,71.8,126.8,71.4,.245,.415,.431,49.1,31.6,9.9,8.1,,.415,25.3,23.3,.132,,.661,13.1,77.8,.203

2022-11-29,@,Miami (OH),L,78,95,116.4,141.8,66.6,.246,.295,.572,63.5,62.1,4.5,7.4,,.557,17.0,50.0,.164,,.727,10.0,81.8,.273

2022-12-03,@,SMU,W,69,68,100.0,98.6,69.1,.150,.417,.537,57.4,74.1,8.7,20.0,,.542,14.6,22.6,.067,,.533,12.5,93.3,.067

2022-12-06,@,TCU,L,51,78,65.4,100.0,77.8,.246,.404,.401,52.6,76.5,9.0,11.4,,.351,31.3,38.9,.193,,.448,14.3,65.0,.269

2022-12-11,@,Akron,L,72,85,104.3,123.2,68.7,.111,.143,.543,50.0,43.8,8.7,4.2,,.532,15.3,25.9,.079,,.644,12.7,78.3,.346

2022-12-14,N,Mississippi State,L,59,69,93.7,109.5,63.4,.220,.360,.534,52.0,56.5,14.3,0.0,,.530,23.5,40.0,.120,,.551,20.4,64.0,.306

2022-12-17,N,Texas Tech,L,52,102,69.3,136.0,74.6,.265,.429,.471,47.2,61.1,5.3,0.0,,.439,32.9,23.1,.184,,.654,6.2,70.4,.262

2022-12-20,@,Alabama,L,64,84,79.0,103.7,81.2,.227,.288,.438,41.6,47.8,9.9,2.8,,.394,19.8,20.0,.182,,.532,18.4,64.9,.270

2022-12-22,@,Stephen F. Austin,L,69,80,94.5,109.6,73.2,.324,.368,.440,50.0,57.7,16.4,3.7,,.412,14.2,41.9,.191,,.583,23.8,66.7,.738

2023-01-02,@,Alcorn State,W,67,66,94.4,93.0,71.4,.483,.293,.470,39.7,45.8,12.7,10.7,,.448,16.4,30.6,.259,,.462,24.9,50.0,.346

2023-01-07,,Alabama State,W,61,58,88.4,84.1,68.6,.308,.385,.409,55.6,18.2,10.1,5.7,,.369,14.9,50.0,.200,,.383,17.2,61.8,.200

2023-01-09,,Alabama A&M,W,72,64,101.4,90.1,70.9,.439,.509,.523,54.0,60.9,14.1,9.1,,.482,16.9,33.3,.298,,.459,19.5,76.7,.388

