Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,NC State,L,50,99,66.7,132.0,75.1,.385,.154,.407,35.7,50.0,8.0,2.7,,.317,23.6,17.6,.327,,.700,16.7,63.6,.123

2022-11-11,@,Purdue,L,44,63,74.6,106.8,59.2,.208,.453,.378,35.7,40.0,6.8,3.4,,.321,7.9,18.2,.189,,.521,20.0,60.9,.271

2022-11-14,,Milligan,W,98,74,122.5,92.5,80.1,.380,.380,.585,52.6,60.5,23.8,6.5,,.613,8.7,33.3,.155,,.509,25.2,73.0,.259

2022-11-17,@,South Florida,W,62,60,100.0,96.8,62.2,.308,.558,.520,50.8,75.0,6.5,9.8,,.500,14.4,30.0,.192,,.457,14.9,69.7,.121

2022-11-21,N,Albany (NY),W,74,59,115.6,92.2,64.4,.551,.265,.598,48.1,45.8,3.1,11.5,,.520,10.2,16.7,.469,,.469,19.5,73.3,.292

2022-11-22,N,Bucknell,L,65,79,97.0,117.9,67.6,.262,.431,.445,46.0,45.5,10.4,10.0,,.408,12.0,38.5,.185,,.649,24.9,58.3,.383

2022-11-26,,Howard,L,55,56,82.1,83.6,67.2,.167,.455,.386,45.6,70.0,11.9,10.0,,.364,10.1,22.7,.106,,.523,26.4,87.5,.256

2022-11-30,,Western Kentucky,L,74,75,108.8,110.3,67.9,.138,.362,.599,55.1,44.8,4.4,4.8,,.586,20.6,29.2,.103,,.574,11.4,80.0,.241

2022-12-03,,Tennessee State,W,77,61,120.3,95.3,63.7,.392,.412,.636,55.6,46.2,9.4,10.3,,.588,15.4,30.4,.333,,.470,15.5,74.2,.280

2022-12-06,,Kentucky Christian,W,102,57,137.8,77.0,73.9,.319,.431,.615,77.0,70.3,6.8,6.1,,.604,14.4,59.5,.208,,.457,17.4,94.6,.069

2022-12-12,,Lindsey Wilson,W,86,61,114.7,81.3,75.1,.518,.339,.616,58.2,51.9,14.7,13.5,,.545,20.5,41.7,.446,,.433,24.5,71.0,.308

2022-12-16,@,Murray State,L,60,68,89.6,101.5,67.3,.123,.211,.497,50.8,44.0,9.0,9.1,,.474,17.7,25.0,.105,,.500,13.4,79.3,.172

2022-12-21,@,Tennessee,L,44,86,66.7,130.3,66.2,.255,.473,.357,33.3,71.4,9.1,4.3,,.300,18.5,25.0,.200,,.625,15.7,44.8,.094

2022-12-29,@,Queens (NC),L,77,81,108.5,114.1,71.1,.242,.290,.557,46.7,64.3,8.5,6.3,,.516,12.6,28.1,.210,,.559,16.0,67.9,.471

2022-12-31,@,North Florida,L (1 OT),85,90,113.3,120.0,67.1,.239,.254,.570,46.5,54.8,5.3,10.5,,.530,7.4,22.9,.209,,.522,9.0,69.4,.279

2023-01-05,,Florida Gulf Coast,W,61,59,96.8,93.7,63.3,.400,.420,.513,44.3,57.1,17.5,9.1,,.480,16.8,21.9,.260,,.500,22.5,69.0,.229

