Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
2023-01-07,,Appalachian State,L,62,71,84.9,97.3,72.5,.404,.456,.456,48.6,60.0,11.0,0.0,,.386,18.1,28.2,.316,,.491,18.5,74.2,.241

2023-01-12,@,South Alabama,L,62,63,88.6,90.0,70.1,.305,.322,.459,50.0,26.1,21.4,12.1,,.415,12.9,29.0,.220,,.509,23.8,71.0,.069

2023-01-14,,Georgia Southern,W,83,71,116.9,100.0,71.0,.553,.426,.699,44.8,50.0,8.5,2.3,,.670,18.0,12.0,.426,,.484,15.7,69.7,.197

2023-01-19,@,Troy,W (1 OT),89,87,108.5,106.1,73.0,.563,.391,.549,50.7,42.9,15.9,8.8,,.492,16.5,38.9,.406,,.580,22.8,64.5,.393





2023-01-21,@,Southern Miss,L,70,83,106.1,125.8,66.0,.389,.444,.547,46.9,47.8,9.1,5.0,,.509,15.8,34.5,.278,,.660,15.1,65.0,.245

2023-01-26,,Coastal Carolina,W,75,69,104.2,95.8,72.3,.579,.491,.516,49.3,40.9,9.7,7.9,,.447,11.0,27.8,.421,,.524,19.8,74.2,.065

2023-01-28,,Louisiana-Monroe,W,58,45,92.1,71.4,63.0,.222,.407,.486,52.5,50.0,15.9,0.0,,.463,15.6,25.8,.148,,.420,23.4,82.1,.060

2023-02-02,@,Old Dominion,W,78,73,120.0,112.3,64.8,.296,.370,.633,45.3,62.1,7.7,6.3,,.630,12.7,28.0,.185,,.526,14.3,60.7,.207

2023-02-04,@,Appalachian State,W,63,57,95.5,86.4,65.6,.286,.518,.495,52.0,65.0,6.1,2.5,,.455,14.7,26.3,.214,,.441,12.1,78.4,.085

2023-02-09,@,Georgia Southern,L,73,76,97.3,101.3,75.7,.379,.431,.533,40.8,56.5,12.0,6.3,,.466,18.0,16.7,.328,,.485,14.1,65.7,.182

2023-02-11,@,Coastal Carolina,W,73,66,96.1,86.8,75.6,.292,.385,.493,48.8,61.5,7.9,7.9,,.462,15.9,28.6,.200,,.432,17.4,71.1,.136

2023-02-16,,Old Dominion,W,76,67,113.4,100.0,67.4,.569,.510,.587,55.9,78.3,11.9,12.1,,.529,15.6,36.7,.431,,.481,17.1,75.9,.302

2023-02-18,,Louisiana,W,74,68,105.7,97.1,69.7,.362,.345,.544,49.1,52.0,8.6,11.8,,.500,11.7,22.6,.276,,.528,16.1,80.8,.226

2023-02-22,,Marshall,L,83,92,97.6,108.2,84.6,.264,.375,.512,49.3,41.4,7.1,6.4,,.479,14.7,24.4,.194,,.516,13.2,79.4,.429

2023-02-24,,Georgia State,W,90,69,130.4,100.0,68.6,.400,.400,.582,58.2,60.0,7.2,11.4,,.546,8.3,42.9,.292,,.471,14.5,75.0,.412

2023-03-04,N,Troy,W,75,72,100.0,96.0,74.7,.281,.328,.517,58.9,34.5,5.3,13.9,,.500,16.2,37.8,.172,,.427,10.7,80.6,.306

2023-03-05,N,South Alabama,L,66,75,97.1,110.3,67.8,.349,.254,.449,53.8,28.0,4.4,13.5,,.413,8.7,27.0,.222,,.600,10.3,89.3,.164

