Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA

2022-11-07,@,Oregon,L,45,80,66.2,117.6,67.6,.167,.375,.434,35.9,27.8,7.4,0.0,,.406,25.8,14.3,.125,,.508,11.6,52.8,.254
2022-11-09,@,Portland,L,54,91,71.1,119.7,76.3,.400,.364,.413,39.3,29.4,10.5,8.0,,.355,21.6,20.0,.273,,.663,21.1,65.4,.423
2022-11-11,@,Oregon State,L,43,60,67.2,93.8,63.8,.333,.271,.387,49.2,53.3,4.7,11.1,,.344,21.2,20.6,.208,,.444,11.4,80.6,.222
2022-11-15,@,Miami (FL),L,61,87,84.7,120.8,72.8,.170,.189,.533,50.0,57.7,8.3,7.0,,.528,27.8,28.6,.094,,.583,12.1,70.0,.152
2022-11-21,,Albany State (GA),W�(1 OT),70,65,83.3,77.4,74.5,.380,.211,.418,54.8,44.0,13.1,16.1,,.373,17.7,38.5,.239,,.426,25.6,73.5,.352
2022-11-30,@,Florida,L,62,102,84.9,139.7,72.9,.276,.310,.473,41.4,45.0,9.6,2.3,,.414,19.6,26.5,.241,,.720,13.4,62.5,.106
2022-12-02,@,Georgia,L,46,68,71.9,106.3,63.9,.220,.260,.416,38.7,44.4,9.4,13.9,,.400,24.6,18.8,.120,,.546,15.2,60.0,.167
2022-12-13,,Edward Waters,W,58,47,81.7,66.2,71.2,.468,.323,.383,52.7,42.1,18.3,16.3,,.339,13.7,37.0,.258,,.289,17.5,68.9,.156
2022-12-17,@,Louisville,L,55,61,79.7,88.4,68.8,.156,.344,.400,38.9,27.3,15.9,9.7,,.391,15.9,25.6,.078,,.456,26.6,58.6,.444
2022-12-21,@,Kentucky,L,68,88,113.3,146.7,60.4,.160,.320,.632,34.0,46.2,1.7,2.8,,.610,17.0,21.7,.140,,.636,10.5,44.4,.220
2022-12-29,@,Purdue,L,49,82,74.2,124.2,65.8,.222,.315,.410,31.7,52.9,9.1,8.8,,.352,15.6,12.9,.204,,.542,8.9,51.7,.305
2023-01-02,,Bethune-Cookman,L,59,67,95.2,108.1,62.3,.553,.255,.497,56.9,38.9,3.2,14.3,,.415,16.8,35.7,.426,,.452,8.2,73.0,.385
2023-01-07,@,Southern,L,66,84,97.1,123.5,68.4,.130,.426,.576,41.2,52.0,10.3,3.3,,.565,23.9,18.5,.093,,.667,18.8,66.7,.314
2023-01-09,@,Grambling,L,57,62,89.1,96.9,63.9,.273,.364,.459,53.5,55.0,9.4,10.8,,.427,13.9,30.3,.182,,.423,11.9,73.7,.346
2023-01-14,,Arkansas-Pine Bluff,L,54,67,81.8,101.5,66.1,.467,.400,.491,41.1,57.9,12.1,13.3,,.467,23.6,17.9,.267,,.449,15.9,64.3,.469
2023-01-16,,Mississippi Valley State,W,60,59,90.9,89.4,66.2,.349,.558,.599,49.1,65.0,15.2,18.8,,.593,32.4,33.3,.209,,.413,20.7,62.1,.457
2023-01-21,@,Alcorn State,L,47,57,75.8,91.9,61.8,.294,.314,.404,48.3,44.4,3.2,0.0,,.373,20.5,31.4,.176,,.479,19.0,72.0,.255
2023-01-23,@,Jackson State,L,58,59,89.2,90.8,64.6,.370,.391,.536,52.8,47.6,9.2,12.0,,.522,22.8,20.0,.217,,.398,13.9,72.7,.545
2023-01-28,,Alabama A&M,L,56,61,87.5,95.3,63.5,.278,.407,.458,52.5,77.8,6.3,2.7,,.407,17.5,32.4,.222,,.469,12.9,77.8,.306
2023-01-30,,Alabama State,W,69,58,101.5,85.3,68.5,.453,.340,.536,53.2,43.5,10.3,12.2,,.500,16.8,35.7,.302,,.383,14.9,67.6,.200


2023-02-04,@,Texas Southern,W,76,69,110.1,100.0,69.2,.309,.418,.602,54.2,29.6,8.7,11.9,,.573,16.0,23.1,.236,,.481,14.4,78.8,.315
2023-02-06,@,Prairie View,L,45,75,73.8,123.0,61.4,.200,.400,.374,42.6,52.9,8.2,6.7,,.355,15.4,23.7,.109,,.677,15.0,73.9,.208
2023-02-11,,Jackson State,L,58,69,90.6,107.8,63.7,.235,.451,.511,47.4,40.0,9.4,15.4,,.451,18.7,27.6,.235,,.509,14.7,67.9,.214
2023-02-13,,Alcorn State,L,64,67,98.5,103.1,65.3,.286,.446,.503,51.5,71.4,9.2,8.8,,.464,18.0,36.1,.214,,.378,11.8,68.8,.612
2023-02-18,@,Alabama State,W,60,54,89.6,80.6,67.1,.327,.388,.530,44.6,45.0,9.0,13.2,,.469,23.1,22.2,.286,,.375,17.2,60.5,.150
2023-02-20,@,Alabama A&M,W,77,71,111.6,102.9,68.8,.455,.345,.576,52.7,38.5,8.7,26.8,,.518,11.9,25.0,.364,,.441,7.4,73.8,.322
2023-02-25,,Grambling,L,55,69,80.9,101.5,68.1,.756,.244,.493,55.7,42.9,13.2,11.1,,.378,26.4,30.8,.585,,.500,12.9,74.3,.190
2023-02-27,,Southern,L,58,60,80.6,83.3,72.3,.131,.410,.448,48.5,73.9,9.7,2.7,,.443,16.7,16.2,.066,,.445,14.7,89.7,.200
2023-03-04,@,Bethune-Cookman,L,70,91,95.9,124.7,72.9,.712,.269,.503,56.1,22.7,15.1,12.5,,.452,18.7,36.1,.442,,.713,18.6,90.5,.511
