Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Texas-Rio Grande Valley,W,93,59,114.8,72.8,80.6,.439,.409,.583,52.9,83.3,11.1,5.6,,.545,14.9,31.6,.318,,.431,28.9,78.1,.294

2022-11-11,@,California,W,63,54,91.3,78.3,68.8,.316,.333,.481,54.1,42.9,14.5,17.2,,.412,17.6,34.4,.281,,.457,26.3,75.9,.234

2022-11-17,,Kansas City,W,69,53,101.5,77.9,68.1,.293,.345,.522,49.2,75.0,16.2,2.9,,.474,17.5,36.7,.241,,.449,28.2,62.1,.184

2022-11-21,N,Rhode Island,W,77,57,105.5,78.1,72.6,.340,.302,.626,55.4,71.4,11.0,18.6,,.594,23.6,41.7,.264,,.345,18.7,65.6,.345

2022-11-22,N,Nevada,W (1 OT),96,87,126.3,114.5,67.5,.467,.283,.655,60.8,63.6,2.6,9.4,,.617,17.0,39.1,.367,,.602,14.1,78.6,.407

2022-11-23,N,LSU,W,61,59,88.4,85.5,68.8,.438,.313,.526,46.3,65.0,8.7,2.9,,.458,22.7,20.0,.354,,.491,22.2,69.0,.132

2022-11-30,@,Butler,L,64,76,95.5,113.4,66.8,.048,.317,.497,49.1,44.8,11.9,6.5,,.492,16.8,30.0,.032,,.627,18.3,73.9,.235

2022-12-03,,Wichita State,W,55,50,83.3,75.8,65.6,.396,.377,.437,47.6,68.4,12.1,13.8,,.396,10.0,17.1,.245,,.429,22.5,85.7,.163

2022-12-06,,Abilene Christian,W,81,64,119.1,94.1,68.2,.547,.226,.607,55.2,74.2,10.3,8.3,,.613,15.2,32.1,.302,,.518,17.6,76.7,.127

2022-12-11,,Incarnate Word,W,98,50,140.0,71.4,70.2,.212,.394,.674,61.7,66.7,15.7,0.0,,.682,9.9,32.1,.121,,.450,26.1,87.5,.100

2022-12-17,,Nebraska,W,71,56,100.0,78.9,71.2,.317,.467,.514,48.6,83.3,12.7,8.6,,.483,14.8,27.8,.217,,.357,19.4,69.4,.286

2022-12-21,,Radford,W,73,65,110.6,98.5,65.8,.254,.288,.552,62.9,69.0,9.1,12.8,,.534,14.3,44.8,.169,,.466,9.4,78.8,.169

2022-12-31,,West Virginia,W (1 OT),82,76,100.0,92.7,72.5,.493,.232,.482,43.2,65.5,15.9,2.2,,.442,9.6,32.5,.304,,.444,19.8,53.7,.317

2023-01-03,@,Texas,W,116,103,141.5,125.6,82.0,.550,.400,.766,56.4,63.9,6.1,0.0,,.708,12.7,25.0,.517,,.596,10.1,80.6,.324

2023-01-07,@,Baylor,W (1 OT),97,95,119.8,117.3,71.6,.328,.391,.656,47.5,70.6,4.9,15.0,,.617,14.0,26.9,.281,,.508,12.6,62.9,.446

2023-01-10,,Oklahoma State,W,65,57,89.0,78.1,73.2,.322,.458,.478,50.0,71.4,8.2,11.4,,.432,18.1,30.6,.237,,.371,17.6,69.4,.121

