Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Holy Cross,W,75,68,101.4,91.9,74.5,.389,.315,.586,52.2,46.4,5.4,4.1,,.583,19.0,20.0,.222,,.492,16.7,78.4,.169

2022-11-12,,Albany (NY),W,75,62,113.6,93.9,66.1,.611,.315,.538,60.3,60.9,6.1,15.6,,.509,15.7,44.4,.370,,.463,13.8,78.1,.222

2022-11-16,,Army,L (1 OT),94,96,113.3,115.7,73.4,.238,.429,.670,53.6,52.9,13.3,2.3,,.643,18.6,20.7,.206,,.683,20.5,88.9,.233

2022-11-20,@,Harvard,L,59,69,85.5,100.0,68.7,.182,.382,.494,55.6,52.2,4.3,2.4,,.464,25.1,33.3,.145,,.598,19.5,83.3,.157

2022-11-24,N,Florida State,W,80,63,108.1,85.1,74.6,.385,.423,.650,55.4,70.4,8.1,12.5,,.606,21.7,26.1,.327,,.400,20.3,75.8,.345

2022-11-25,N,Ole Miss,L,62,74,89.9,107.2,68.7,.214,.268,.502,42.6,58.3,11.6,5.0,,.473,21.6,25.8,.161,,.552,17.8,60.0,.172

2022-11-27,N,Seton Hall,W,60,55,85.7,78.6,69.6,.469,.327,.501,54.7,42.9,12.9,18.6,,.449,21.1,31.0,.327,,.337,17.2,74.3,.385

2022-12-02,,Canisius,W,74,70,108.8,102.9,68.2,.404,.327,.597,53.2,43.5,1.5,25.0,,.529,17.3,25.0,.365,,.500,10.5,76.5,.077

2022-12-07,@,Georgetown,L,68,75,101.5,111.9,66.6,.286,.429,.475,47.3,63.6,9.0,11.1,,.421,12.3,34.1,.238,,.533,11.6,63.6,.164

2022-12-11,@,Delaware,L,64,75,90.1,105.6,70.7,.358,.245,.516,59.6,30.4,5.6,20.5,,.472,20.5,23.1,.264,,.561,11.4,96.2,.408

2022-12-19,,St. Bonaventure,W,76,70,126.7,116.7,60.3,.591,.409,.674,54.3,50.0,6.7,7.5,,.602,16.3,38.9,.523,,.574,14.3,64.3,.148

2022-12-22,@,American,W,64,61,108.5,103.4,58.6,.283,.264,.532,60.4,33.3,6.8,6.1,,.491,14.3,37.0,.226,,.549,13.6,90.5,.390

2022-12-30,@,Quinnipiac,W,83,76,113.7,104.1,72.9,.317,.333,.572,46.8,38.7,9.6,13.3,,.548,8.8,20.7,.222,,.516,13.5,69.7,.194

2023-01-01,@,Fairfield,W,70,61,104.5,91.0,66.9,.250,.173,.602,47.8,50.0,9.0,15.6,,.577,18.3,16.7,.192,,.418,14.7,65.1,.164

2023-01-06,,St. Peter's,W,70,60,104.5,89.6,66.9,.400,.400,.588,56.5,62.5,7.5,11.1,,.550,20.1,36.0,.300,,.491,18.0,81.0,.130

2023-01-08,,Rider,W,68,63,100.0,92.6,67.7,.491,.396,.520,44.8,59.1,11.8,6.3,,.453,15.5,31.3,.377,,.449,19.3,57.1,.169

