Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,St. John's (NY),L,72,97,82.8,111.5,86.8,.338,.446,.477,34.3,64.0,16.1,2.6,,.431,21.0,22.0,.246,,.646,28.7,51.7,.200

2022-11-10,,Clark (MA),W,64,48,95.5,71.6,67.4,.489,.489,.577,52.5,70.0,16.4,31.8,,.522,22.4,13.0,.378,,.362,17.3,76.3,.103

2022-11-17,N,Troy,L,54,73,80.6,109.0,66.5,.489,.533,.487,33.3,53.3,6.0,1.9,,.400,16.6,6.7,.400,,.484,12.1,57.6,.172

2022-11-18,@,Montana,L,51,62,78.5,95.4,64.7,.422,.356,.472,36.8,37.5,13.8,0.0,,.411,16.9,6.5,.311,,.457,21.8,73.1,.404

2022-11-19,N,St. Thomas,L,61,72,101.7,120.0,59.6,.235,.529,.538,30.6,60.0,11.7,13.3,,.500,9.6,13.3,.196,,.690,24.8,57.9,.060

2022-11-23,@,Providence,L,57,71,85.1,106.0,67.2,.154,.442,.511,31.6,50.0,17.9,4.1,,.481,20.1,10.3,.135,,.508,17.4,53.6,.167

2022-11-26,@,Bradley,L,41,83,58.6,118.6,70.1,.339,.589,.315,29.9,66.7,22.9,6.9,,.259,17.7,20.5,.214,,.679,26.8,47.8,.208

2022-11-30,@,UMass-Lowell,L,51,77,68.0,102.7,74.8,.176,.627,.461,31.1,58.8,24.0,2.6,,.431,26.6,6.1,.137,,.582,25.2,60.7,.098

2022-12-02,,Boston University,L,54,68,81.8,103.0,66.4,.320,.420,.469,41.8,45.0,10.6,17.1,,.440,19.6,10.0,.200,,.577,17.3,80.0,.154

2022-12-04,,Vermont,L,43,66,68.3,104.8,62.6,.294,.431,.370,37.1,31.3,12.7,12.5,,.353,13.4,8.3,.137,,.483,12.4,67.6,.172

2022-12-07,@,San Francisco,L,51,69,76.1,103.0,67.3,.226,.491,.434,29.3,30.0,10.4,0.0,,.406,18.1,9.7,.151,,.500,22.8,51.9,.408

2022-12-09,,New England,W,82,23,118.8,33.3,68.9,.148,.463,.709,65.6,75.8,18.8,20.0,,.713,22.7,30.0,.093,,.198,24.7,81.8,.000

2022-12-11,,Maine,L,47,50,72.3,76.9,65.3,.182,.477,.492,52.7,52.6,10.8,18.4,,.477,32.5,21.7,.114,,.361,17.9,75.0,.204

2022-12-18,@,Bucknell,L,55,61,84.6,93.8,64.6,.222,.500,.461,30.8,47.4,21.5,35.7,,.426,16.7,12.5,.167,,.512,25.9,60.0,.429

2022-12-29,@,Fairleigh Dickinson,L,63,71,90.0,101.4,69.7,.333,.500,.504,38.5,50.0,14.3,12.8,,.463,17.2,17.6,.241,,.491,19.5,61.3,.333

2022-12-31,@,Wagner,W,58,48,92.1,76.2,63.3,1.615,.538,.631,47.4,90.0,15.9,2.6,,.519,27.0,15.8,1.192,,.297,17.4,63.2,.220

