Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Lindenwood,W,73,46,109.0,68.7,67.0,.588,.373,.559,61.5,79.2,6.0,17.1,,.520,12.1,24.1,.392,,.364,11.5,91.7,.109

2022-11-11,,SMU,W,74,62,108.8,91.2,67.7,.482,.464,.538,54.8,56.5,4.4,14.3,,.482,14.8,38.2,.357,,.385,10.0,69.2,.185

2022-11-15,@,UNLV,L,52,60,76.5,88.2,67.8,.341,.591,.509,54.1,43.8,11.8,3.8,,.455,31.0,28.6,.273,,.461,20.7,75.8,.255

2022-11-19,,Robert Morris,W,60,51,93.8,79.7,64.1,.175,.421,.486,54.4,75.0,12.5,13.9,,.482,16.3,31.3,.088,,.405,17.7,75.0,.069

2022-11-23,N,Wisconsin,L,42,43,64.6,66.2,64.5,.170,.509,.367,53.3,37.5,6.2,12.5,,.340,20.8,23.5,.113,,.288,13.6,78.0,.153

2022-11-24,N,NC State,L,64,76,94.1,111.8,67.8,.302,.208,.528,42.0,50.0,10.3,0.0,,.509,19.8,26.9,.189,,.544,14.3,58.3,.246

2022-11-25,N,BYU,L (1 OT),75,79,102.7,108.2,64.7,.431,.345,.537,46.2,76.0,5.5,25.7,,.491,14.7,31.0,.310,,.556,13.6,65.2,.161

2022-11-30,,Western Michigan,W,67,47,111.7,78.3,60.2,.705,.364,.570,61.0,61.9,8.3,18.5,,.511,14.6,39.1,.500,,.358,14.4,75.0,.170

2022-12-03,,Southeastern Louisiana,W,80,74,119.4,110.4,67.4,.791,.372,.676,60.4,64.0,4.5,17.2,,.663,18.0,28.6,.535,,.555,12.4,85.2,.236

2022-12-07,@,Virginia Tech,L,49,77,73.1,114.9,67.2,.283,.250,.360,56.5,38.9,1.5,8.6,,.325,15.0,34.1,.167,,.563,7.0,89.3,.095

2022-12-10,,UNC Asheville,W,79,56,114.5,81.2,68.9,.224,.241,.616,64.6,62.5,10.1,12.8,,.603,21.9,46.2,.155,,.385,11.7,76.9,.148

2022-12-17,N,Wyoming,W,66,49,108.2,80.3,60.8,.267,.356,.651,59.2,73.1,4.9,22.6,,.656,21.6,20.0,.156,,.409,12.3,86.2,.073

2022-12-20,,Alcorn State,W,88,46,131.3,68.7,67.0,.433,.333,.608,62.2,64.5,4.5,20.8,,.558,12.1,51.7,.350,,.294,8.7,68.9,.088

2022-12-28,,Duquesne,W,69,57,100.0,82.6,69.1,.136,.339,.549,60.7,53.6,8.7,8.6,,.542,23.2,38.7,.085,,.491,19.1,83.3,.036

2022-12-31,@,Davidson,W,69,55,111.3,88.7,61.9,.638,.277,.563,62.3,47.6,1.6,8.3,,.511,10.3,28.0,.447,,.404,4.4,86.1,.158

2023-01-04,,St. Joseph's,W,76,56,120.6,88.9,62.7,.306,.408,.677,58.6,75.0,6.3,20.0,,.673,16.4,36.8,.204,,.352,9.1,69.2,.172

