Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,La Salle,W,81,68,130.6,109.7,62.4,.212,.385,.708,52.6,44.8,6.5,13.3,,.683,13.6,21.7,.192,,.491,11.0,73.5,.255

2022-11-11,@,Temple,L,64,68,94.1,100.0,67.8,.320,.140,.556,51.7,33.3,2.9,0.0,,.500,18.4,16.7,.280,,.425,9.1,76.5,.283

2022-11-14,,Delaware State,W,60,50,101.7,84.7,58.9,.543,.587,.518,55.6,52.9,10.2,6.7,,.424,9.4,19.0,.457,,.511,23.0,87.5,.089

2022-11-18,@,Michigan State,L,71,73,110.9,114.1,63.9,.358,.547,.572,45.3,62.5,10.9,0.0,,.528,8.8,14.3,.283,,.639,17.4,80.0,.074

2022-11-24,N,Iowa State,L (1 OT),79,81,100.0,102.5,69.8,.439,.632,.574,48.5,73.9,10.1,0.0,,.518,20.7,25.0,.351,,.515,18.0,69.4,.197

2022-11-25,N,Portland,L,71,83,100.0,116.9,71.5,.304,.594,.450,47.0,39.1,5.6,0.0,,.399,9.2,28.9,.232,,.677,18.1,85.7,.375

2022-11-27,N,Oregon,L,67,74,106.3,117.5,63.1,.246,.544,.526,43.8,65.2,6.3,10.0,,.491,9.9,27.3,.193,,.534,13.1,61.3,.186

2022-12-03,,Oklahoma,W,70,66,118.6,111.9,58.7,.364,.386,.678,40.0,40.0,10.2,3.7,,.648,11.9,5.0,.295,,.580,17.7,68.0,.160

2022-12-07,,Penn,W,70,59,114.8,96.7,60.8,.420,.600,.584,40.7,57.1,16.4,7.7,,.520,7.7,13.8,.360,,.490,19.2,72.0,.224

2022-12-10,N,Boston College,W,77,56,118.5,86.2,65.4,.370,.500,.606,56.3,41.7,9.2,6.7,,.565,7.3,21.4,.296,,.464,18.8,83.3,.071

2022-12-17,@,St. Joseph's,W,71,64,107.6,97.0,66.5,.172,.655,.566,64.2,62.5,1.5,12.1,,.534,13.7,33.3,.155,,.460,9.4,89.2,.113

2022-12-21,,St. John's (NY),W,78,63,101.3,81.8,77.0,.288,.322,.581,50.0,42.9,9.1,2.0,,.525,14.1,12.9,.271,,.400,13.4,76.7,.040

2022-12-28,@,UConn,L,66,74,91.7,102.8,71.7,.353,.431,.554,50.0,31.8,4.2,0.0,,.480,23.2,19.2,.333,,.481,13.2,80.8,.434

2022-12-31,,Marquette,L,66,68,101.5,104.6,64.8,.123,.579,.547,57.9,66.7,4.6,12.9,,.526,15.4,25.0,.105,,.561,11.7,89.7,.070

2023-01-04,@,Georgetown,W,73,57,109.0,85.1,67.1,.333,.500,.584,50.8,34.8,13.4,2.6,,.509,12.6,19.2,.333,,.390,14.2,73.0,.186

2023-01-07,,Xavier,L,80,88,103.9,114.3,77.2,.095,.432,.517,41.7,31.3,6.5,0.0,,.493,9.4,20.5,.095,,.623,17.3,81.0,.298

