Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Gardner-Webb,W,65,63,92.9,90.0,69.8,.477,.295,.602,47.4,59.1,5.7,9.4,,.580,22.9,4.0,.318,,.491,19.6,81.3,.185

2022-11-11,,Southeastern Louisiana,W,80,69,121.2,104.5,66.3,.551,.429,.647,63.8,76.9,6.1,6.3,,.612,13.9,33.3,.408,,.525,13.6,85.3,.119

2022-11-14,,Weber State,W,77,52,114.9,77.6,67.4,.278,.407,.630,47.8,69.0,14.9,10.7,,.639,12.8,6.9,.148,,.393,18.5,77.5,.143

2022-11-17,N,South Carolina,W,85,53,119.7,74.6,71.2,.250,.333,.633,57.4,51.4,9.9,5.7,,.633,10.6,19.2,.150,,.377,18.7,81.0,.115

2022-11-18,@,College of Charleston,L,64,74,88.9,102.8,72.1,.148,.262,.490,46.5,50.0,6.9,0.0,,.492,18.7,20.6,.066,,.441,13.4,70.3,.373

2022-11-20,N,Penn State,L,56,68,82.4,100.0,68.8,.156,.469,.407,55.1,61.9,5.9,3.7,,.375,11.6,22.2,.125,,.500,10.0,90.9,.236

2022-11-26,,Mississippi Valley State,W,88,45,120.5,61.6,72.9,.760,.540,.647,57.9,64.0,19.2,12.5,,.600,16.0,26.1,.560,,.378,29.6,79.4,.163

2022-11-30,,Loyola Marymount,W,87,71,126.1,102.9,69.2,.258,.403,.625,47.7,72.7,7.2,9.1,,.613,5.4,10.0,.177,,.508,9.4,80.0,.129

2022-12-03,,Northern Colorado,L,83,88,118.6,125.7,70.1,.217,.367,.627,37.5,64.5,5.7,8.6,,.608,8.3,10.7,.167,,.652,15.8,75.0,.268

2022-12-08,@,Colorado,L,65,93,92.9,132.9,70.2,.327,.404,.541,36.8,40.9,8.6,4.9,,.510,16.6,7.1,.231,,.642,10.0,65.5,.104

2022-12-11,,Peru State,W,115,72,159.7,100.0,71.9,.222,.397,.826,62.7,79.5,18.1,13.0,,.817,11.4,33.3,.190,,.604,22.0,83.3,.151

2022-12-18,@,Saint Mary's,W,62,60,110.7,107.1,56.3,.279,.326,.637,35.8,50.0,8.9,3.8,,.616,18.4,9.1,.209,,.489,16.0,54.8,.298

2022-12-21,N,USC,L,64,73,88.9,101.4,72.0,.434,.509,.501,38.3,80.0,13.9,3.3,,.425,16.9,11.8,.358,,.622,25.6,73.1,.245

2022-12-28,@,New Mexico,L,69,88,100.0,127.5,69.4,.232,.375,.555,45.5,55.6,8.7,5.7,,.536,16.2,21.4,.161,,.625,12.7,70.4,.217

2022-12-31,,San Jose State,L,70,78,104.5,116.4,67.1,.300,.383,.511,38.5,83.3,7.5,13.3,,.458,2.8,8.8,.250,,.570,13.2,71.0,.228

2023-01-04,@,Nevada,L,69,80,107.8,125.0,64.1,.255,.549,.603,41.7,64.0,9.4,8.0,,.588,20.8,25.0,.176,,.656,20.0,65.0,.467

