Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Florida A&M,W,80,45,117.6,66.2,67.6,.444,.397,.524,64.1,51.7,19.1,16.7,,.508,11.6,47.2,.254,,.406,25.8,85.7,.125

2022-11-11,,UC-Irvine,L,56,69,81.2,100.0,69.0,.538,.404,.429,53.4,58.8,1.4,24.3,,.365,18.7,27.8,.346,,.477,7.9,78.4,.108

2022-11-15,,Montana State,W,81,51,115.7,72.9,70.2,.217,.450,.612,62.9,46.9,10.0,20.0,,.633,17.5,39.3,.083,,.356,18.1,82.4,.153

2022-11-20,,Houston,L,56,66,90.3,106.5,61.6,.408,.449,.479,57.4,52.6,6.5,23.5,,.418,21.5,44.4,.306,,.527,11.6,70.4,.125

2022-11-24,N,UConn,L,59,83,84.3,118.6,70.1,.532,.319,.501,42.6,55.0,7.1,15.4,,.479,21.4,11.1,.298,,.611,13.9,67.6,.095

2022-11-26,N,Michigan State,L,70,74,107.7,113.8,65.3,.127,.508,.524,50.0,48.1,6.2,6.3,,.508,13.0,31.3,.095,,.516,9.5,68.8,.180

2022-11-27,N,Villanova,W,74,67,117.5,106.3,63.1,.271,.492,.556,56.3,53.8,4.8,7.7,,.534,13.1,38.7,.186,,.491,9.9,72.7,.193

2022-12-01,,Washington State,W,74,60,110.4,89.6,66.8,.129,.290,.562,54.9,50.0,13.4,2.6,,.540,14.3,38.5,.113,,.500,23.0,72.0,.132

2022-12-04,@,UCLA,L,56,65,88.9,103.2,62.8,.143,.347,.535,41.1,41.7,4.8,8.0,,.531,21.1,14.3,.082,,.438,10.4,57.1,.141

2022-12-10,,Nevada,W,78,65,106.8,89.0,72.8,.322,.458,.573,60.9,63.0,5.5,28.9,,.551,13.9,29.4,.220,,.386,8.8,91.4,.212

2022-12-14,,UC-Riverside,W,71,65,101.4,92.9,69.6,.578,.311,.619,54.5,66.7,8.6,16.7,,.578,20.7,20.0,.422,,.446,12.5,74.3,.108

2022-12-17,,Portland,W,78,56,106.8,76.7,73.5,.469,.449,.651,60.0,80.8,12.3,10.0,,.653,23.1,23.1,.286,,.425,20.3,88.2,.208

2022-12-20,,Utah Valley,L,72,77,97.3,104.1,74.4,.412,.279,.443,62.7,29.2,8.1,15.9,,.375,12.9,45.8,.309,,.484,9.7,85.7,.234

2022-12-31,,Oregon State,W,77,68,128.3,113.3,59.5,.404,.386,.567,63.8,40.7,6.7,11.1,,.526,10.5,48.5,.298,,.550,9.5,84.0,.260

2023-01-05,@,Colorado,L,41,68,61.2,101.5,66.8,.404,.269,.331,40.6,21.4,10.4,17.1,,.279,13.9,15.8,.231,,.518,19.6,71.0,.200

2023-01-07,@,Utah,W,70,60,97.2,83.3,72.4,.439,.491,.508,52.9,65.2,11.1,14.3,,.465,13.8,27.8,.298,,.384,17.1,79.4,.304

2023-01-12,,Arizona State,L,73,90,104.3,128.6,69.9,.288,.390,.544,45.0,48.0,10.0,14.7,,.492,13.0,22.6,.254,,.627,11.4,69.0,.175

