Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Wake Forest,L,59,71,86.8,104.4,68.3,.309,.527,.468,50.0,33.3,5.9,16.7,,.455,16.0,21.9,.164,,.457,13.4,80.0,.630

2022-11-11,@,New Hampshire,L,71,83,110.9,129.7,64.0,.431,.373,.578,45.5,34.8,7.8,6.9,,.520,11.5,14.3,.353,,.651,10.2,77.8,.264

2022-11-15,@,Xavier,L,65,78,87.8,105.4,74.3,.279,.393,.471,41.9,63.6,14.9,4.9,,.418,14.8,18.8,.230,,.588,20.4,66.7,.193

2022-11-18,@,Wagner,L,52,68,82.5,107.9,62.5,.449,.510,.437,42.1,46.7,7.9,10.0,,.367,14.4,17.6,.327,,.596,18.0,78.3,.255

2022-11-25,N,Towson,W,74,69,121.3,113.1,61.5,.400,.460,.622,44.8,24.0,1.6,4.9,,.610,11.9,25.0,.260,,.472,10.9,63.3,.333

2022-11-26,N,Mercer,L,58,60,92.1,95.2,63.2,.186,.390,.452,50.0,30.4,4.8,10.3,,.415,12.3,28.1,.153,,.480,17.4,75.0,.240

2022-11-27,N,Evansville,W,63,56,88.7,78.9,70.6,.829,.366,.551,60.7,38.9,4.2,4.4,,.488,21.9,16.7,.561,,.422,13.1,89.2,.121

2022-12-01,@,Manhattan,L,53,56,88.3,93.3,59.8,.237,.525,.404,57.4,42.1,10.0,11.1,,.381,18.6,50.0,.136,,.491,16.2,67.9,.056

2022-12-03,,St. Peter's,W,67,55,103.1,84.6,65.3,.738,.262,.591,50.0,52.6,6.2,12.0,,.500,17.5,20.0,.595,,.400,12.8,70.3,.046

2022-12-07,,Sacred Heart,W,61,59,88.4,85.5,69.1,.322,.390,.448,62.0,39.1,5.8,5.0,,.424,17.1,38.9,.186,,.410,12.0,85.7,.148

2022-12-12,,Yale,L,64,77,100.0,120.3,63.6,.795,.455,.528,43.3,47.1,9.4,5.6,,.455,18.8,38.7,.545,,.544,16.4,48.3,.263

2022-12-18,,Coast Guard,W,86,45,119.4,62.5,71.7,.239,.448,.576,58.8,62.5,11.1,21.4,,.545,10.8,33.3,.194,,.318,13.5,76.6,.045

2022-12-22,,Drexel,,,,,,,,,,,,,,,,,,,,,,,

2022-12-30,,Marist,W,73,54,104.3,77.1,69.8,.333,.417,.525,43.5,79.2,15.7,12.8,,.475,10.3,19.4,.267,,.394,24.0,69.7,.250

2023-01-01,,Siena,L,61,70,91.0,104.5,66.9,.295,.262,.439,52.2,34.8,10.4,11.6,,.418,14.7,34.9,.164,,.577,18.3,83.3,.192

2023-01-06,,Niagara,L (1 OT),69,77,90.8,101.3,67.7,.439,.242,.432,52.6,23.8,5.3,10.9,,.333,12.1,30.4,.379,,.492,9.9,84.4,.219

2023-01-13,@,Iona,L,69,75,104.5,113.6,66.4,.161,.323,.517,53.4,64.3,9.1,10.0,,.492,11.9,36.7,.129,,.545,14.5,71.4,.273

