Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA

2022-11-07,,Chicago State,W,85,54,114.9,73.0,74.4,.571,.375,.597,59.4,83.3,10.8,13.8,,.518,16.4,34.6,.482,,.325,14.4,74.4,.206
2022-11-11,,Northern Illinois,W,63,46,95.5,69.7,65.9,.293,.379,.477,54.9,66.7,13.6,21.6,,.457,10.8,28.9,.172,,.363,21.7,84.8,.176
2022-11-15,@,Georgetown,W,75,63,105.6,88.7,70.7,.179,.493,.516,59.2,66.7,8.5,11.4,,.507,16.1,38.5,.104,,.482,17.4,84.4,.140
2022-11-18,,Purdue Fort Wayne,W,60,52,83.3,72.2,71.8,.125,.482,.506,51.5,65.2,13.9,25.0,,.491,20.2,12.9,.089,,.400,24.0,83.8,.145
2022-11-22,N,Liberty,W,66,52,101.5,80.0,65.1,.412,.333,.541,55.0,50.0,20.0,20.0,,.490,16.4,29.0,.314,,.430,23.9,82.8,.180
2022-11-23,N,Auburn,L,42,43,65.6,67.2,64.1,.286,.429,.330,47.1,28.6,12.5,27.6,,.268,11.2,21.6,.214,,.310,19.3,75.8,.240
2022-11-28,,Pitt,L,58,87,89.2,133.8,65.0,.213,.525,.432,41.8,71.4,7.7,9.4,,.426,14.1,30.8,.098,,.611,11.9,57.1,.389
2022-12-04,@,Michigan State,W,70,63,104.5,94.0,67.4,.490,.469,.579,52.6,38.1,14.9,15.2,,.500,15.4,19.2,.429,,.491,17.6,80.6,.164
2022-12-11,,Prairie View,W,61,51,91.0,76.1,67.0,.377,.475,.424,50.0,83.3,6.0,23.5,,.361,8.9,31.7,.279,,.355,17.8,66.0,.113
2022-12-17,,DePaul,W,83,45,109.2,59.2,76.0,.209,.493,.563,55.9,51.7,18.4,16.1,,.530,14.0,25.0,.179,,.365,28.1,90.6,.135
2022-12-20,,UIC,W,92,54,129.6,76.1,70.6,.214,.386,.596,67.7,55.6,9.9,10.0,,.571,9.4,46.9,.171,,.477,28.4,90.0,.273
2022-12-29,,Brown,W,63,58,91.3,84.1,69.2,.362,.362,.463,52.5,55.0,13.0,17.4,,.379,13.9,25.0,.328,,.522,22.4,85.2,.244
2023-01-01,,Ohio State,L,57,73,81.4,104.3,70.3,.254,.463,.380,44.7,57.9,7.1,12.2,,.351,8.5,25.5,.149,,.518,15.5,75.9,.268
2023-01-04,,Illinois,W,73,60,102.8,84.5,70.9,.755,.340,.507,47.7,64.7,15.5,10.0,,.387,8.9,22.9,.604,,.466,19.3,76.7,.103
2023-01-08,@,Indiana,W,84,83,113.5,112.2,74.5,.444,.302,.550,45.7,51.7,18.9,11.4,,.516,8.4,24.3,.302,,.589,18.9,69.7,.161
2023-01-11,,Rutgers,L,62,65,103.3,108.3,60.2,.353,.529,.521,47.4,66.7,6.7,16.7,,.510,13.1,30.0,.196,,.528,15.8,66.7,.148
2023-01-15,@,Michigan,L,78,85,104.0,113.3,74.9,.375,.359,.517,43.3,48.1,14.7,5.9,,.469,9.6,24.3,.281,,.607,21.1,66.7,.304
2023-01-31,@,Iowa,L,70,86,104.5,128.4,66.6,.241,.293,.541,45.1,40.7,10.4,12.9,,.500,11.0,25.8,.207,,.654,15.0,75.0,.346
2023-01-23,,Wisconsin,W,66,63,110.0,105.0,59.6,.353,.314,.554,51.7,40.9,5.0,3.8,,.490,7.7,25.0,.314,,.474,7.2,75.0,.158
