Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Mississippi Valley State,W,117,53,144.4,65.4,80.6,.597,.472,.633,65.3,73.0,14.8,19.4,,.611,8.9,52.5,.403,,.357,27.7,81.3,.367

2022-11-11,,Norfolk State,W,87,70,124.3,100.0,70.4,.439,.667,.632,50.9,71.4,17.1,9.7,,.623,17.9,40.6,.281,,.563,24.7,66.7,.333

2022-11-14,,Northern Colorado,W,95,62,117.3,76.5,80.6,.229,.443,.612,55.4,64.9,18.5,14.8,,.600,11.4,24.2,.157,,.464,26.9,87.5,.179

2022-11-18,N,Virginia,L,79,86,112.9,122.9,70.1,.241,.448,.611,52.5,53.6,10.0,6.5,,.578,15.7,30.4,.207,,.656,16.3,82.4,.600

2022-11-20,N,UCLA,W,80,75,114.3,107.1,70.3,.411,.500,.598,51.7,56.0,5.7,6.5,,.536,14.1,25.0,.357,,.508,10.4,76.7,.213

2022-11-23,,McNeese State,W,89,60,129.0,87.0,68.8,.283,.500,.654,50.8,88.2,15.9,6.5,,.667,13.9,34.5,.150,,.471,25.1,65.6,.212

2022-11-29,@,Marquette,L,70,96,101.4,139.1,69.4,.179,.429,.576,56.0,44.4,7.2,0.0,,.563,22.9,38.5,.125,,.683,11.8,75.0,.233

2022-12-02,N,Gonzaga,W,64,63,84.2,82.9,76.1,.242,.387,.463,44.8,34.8,9.2,12.8,,.419,16.8,20.0,.194,,.410,19.3,64.9,.213

2022-12-06,,Tarleton State,W,80,57,109.6,78.1,72.8,.518,.357,.573,64.3,50.0,11.0,11.4,,.527,20.5,50.0,.375,,.446,23.1,78.6,.348

2022-12-18,N,Washington State,W,65,59,106.6,96.7,60.7,.320,.480,.564,49.1,60.9,14.8,13.0,,.520,17.2,34.6,.260,,.500,19.5,62.1,.135

2022-12-20,,Northwestern State,W,58,48,95.1,78.7,61.0,.204,.463,.490,54.3,61.9,4.9,3.1,,.463,18.0,35.5,.148,,.375,13.7,69.2,.050

2022-12-28,,Nicholls State,W,85,56,106.3,70.0,80.1,.603,.414,.570,58.7,76.0,15.0,13.6,,.526,19.4,37.1,.414,,.387,22.3,77.5,.129

2022-12-31,@,Iowa State,L,62,77,86.1,106.9,71.7,.434,.415,.485,49.1,35.0,9.7,10.3,,.425,22.9,28.6,.321,,.596,18.5,72.0,.288

2023-01-04,,TCU,L,87,88,116.0,117.3,75.3,.611,.444,.624,56.5,66.7,4.0,7.4,,.546,17.7,37.9,.519,,.507,8.1,72.7,.279

2023-01-07,,Kansas State,L (1 OT),95,97,117.3,119.8,71.6,.585,.385,.572,52.5,72.4,8.6,7.7,,.508,12.6,37.1,.446,,.617,14.0,73.1,.281

2023-01-11,@,West Virginia,W,83,78,118.6,111.4,69.9,.692,.442,.601,48.5,43.5,7.1,5.6,,.529,11.5,29.0,.538,,.450,8.5,65.7,.400

