Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Florida International,L,66,77,88.0,102.7,74.5,.078,.359,.497,52.9,52.0,6.7,2.0,,.484,24.9,38.9,.063,,.523,15.3,68.8,.121

2022-11-10,@,Texas,L,31,82,44.3,117.1,70.4,.100,.417,.247,35.7,61.5,5.7,4.3,,.250,24.1,26.7,.017,,.537,15.4,46.2,.132

2022-11-14,,Champion Christian,W,119,97,141.7,115.5,83.5,.288,.260,.717,63.8,50.0,4.8,13.6,,.733,14.4,51.9,.164,,.519,8.3,71.4,.190

2022-11-18,,Western Michigan,L,84,90,112.0,120.0,75.0,.339,.373,.613,40.0,51.6,8.0,13.9,,.602,14.9,22.6,.220,,.648,21.8,68.4,.370

2022-11-19,,Georgia Southern,L,77,84,113.2,123.5,68.3,.327,.385,.641,53.3,53.6,5.9,0.0,,.615,20.0,26.1,.250,,.652,9.8,81.8,.196

2022-11-21,@,Rice,L,67,76,97.1,110.1,69.2,.161,.536,.556,45.2,66.7,4.3,0.0,,.545,18.8,12.9,.107,,.500,9.3,77.4,.288

2022-11-26,@,Missouri,L,69,105,93.2,141.9,74.1,.357,.446,.527,51.9,52.0,10.8,4.8,,.491,24.3,40.0,.250,,.724,12.2,66.7,.119

2022-12-01,,Denver,L,83,93,113.7,127.4,72.6,.271,.458,.623,42.6,53.3,9.6,7.7,,.610,17.4,20.7,.186,,.760,18.8,77.8,.269

2022-12-04,,Southwestern Adventist,W,94,62,110.6,72.9,84.7,.167,.256,.558,61.6,56.1,14.1,14.0,,.558,15.1,35.9,.090,,.431,25.3,91.2,.207

2022-12-06,,Maine-Fort Kent,W,100,33,128.2,42.3,78.5,.233,.288,.617,71.4,50.0,14.1,7.9,,.603,13.8,43.8,.164,,.246,22.2,91.1,.049

2022-12-10,,Texas-Rio Grande Valley,L,82,95,97.6,113.1,83.8,.323,.354,.547,39.7,41.4,10.7,17.9,,.508,16.7,18.9,.246,,.629,22.0,64.5,.379

2022-12-18,@,Texas-Rio Grande Valley,L,90,100,111.1,123.5,81.1,.565,.306,.572,45.0,72.4,9.9,7.9,,.516,13.2,27.3,.419,,.608,13.4,66.7,.450

2022-12-21,@,Texas Tech,L,67,111,78.8,130.6,84.8,.426,.393,.457,45.2,50.0,8.2,7.1,,.434,23.1,26.3,.230,,.695,14.4,75.0,.344

2022-12-30,,New Orleans,W (1 OT),101,96,120.2,114.3,74.6,.359,.328,.674,54.8,44.4,10.7,2.1,,.633,20.2,35.7,.313,,.648,20.2,70.6,.203

2023-01-05,@,Southeastern Louisiana,L,59,71,84.3,101.4,70.0,.391,.478,.541,38.7,61.1,11.4,7.3,,.457,27.8,17.9,.370,,.474,20.1,55.9,.298

2023-01-07,@,New Orleans,L,59,82,81.9,113.9,72.2,.688,.375,.463,50.0,50.0,9.7,6.7,,.365,24.8,35.3,.500,,.594,14.5,65.6,.094

