Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Iona,L,50,78,69.4,108.3,71.7,.309,.455,.396,49.4,77.8,4.2,15.7,,.355,19.2,24.3,.200,,.461,4.7,72.5,.105

2022-11-11,@,Missouri,L,85,92,119.7,129.6,71.3,.186,.542,.662,54.5,55.2,9.9,11.5,,.627,21.9,44.0,.186,,.590,10.9,63.3,.328

2022-11-13,,Towson,L,74,80,104.2,112.7,71.5,.164,.443,.563,48.3,50.0,11.3,19.4,,.533,16.5,26.7,.148,,.528,13.7,71.4,.426

2022-11-15,@,Drexel,W,64,59,90.1,83.1,70.6,.255,.236,.519,50.8,73.9,7.0,14.7,,.464,15.1,10.7,.236,,.431,12.9,82.9,.155

2022-11-18,@,West Virginia,L,58,92,81.7,129.6,71.0,.300,.400,.423,52.6,57.1,4.2,3.2,,.408,20.8,36.4,.150,,.667,9.5,75.0,.370

2022-11-22,@,Lafayette,W (1 OT),74,68,104.2,95.8,63.5,.403,.355,.501,55.3,37.0,8.5,4.0,,.476,9.8,26.3,.242,,.446,13.0,84.2,.321

2022-11-25,,Hartford,W,75,55,110.3,80.9,67.9,.224,.414,.584,56.8,63.0,4.4,5.3,,.569,12.3,20.0,.155,,.367,6.5,81.8,.125

2022-11-26,,Colgate,W,81,69,117.4,100.0,69.0,.132,.453,.719,58.0,56.3,13.0,7.5,,.708,24.2,30.0,.113,,.536,18.3,76.7,.161

2022-11-27,,Delaware,W,86,73,130.3,110.6,66.4,.207,.362,.675,50.8,63.6,7.6,8.8,,.655,9.9,26.1,.172,,.492,11.2,66.7,.156

2022-11-30,,St. Joseph's,L (1 OT),80,85,100.0,106.3,71.2,.438,.422,.517,54.1,77.8,6.3,16.7,,.492,18.0,33.3,.266,,.531,11.5,77.1,.246

2022-12-03,,La Salle,L (1 OT),81,84,109.5,113.5,65.8,.344,.475,.571,43.9,44.4,5.4,2.4,,.525,12.3,19.4,.279,,.544,10.6,65.7,.147

2022-12-07,@,Villanova,L,59,70,96.7,114.8,60.8,.245,.469,.539,59.3,61.9,6.6,5.0,,.490,19.2,28.0,.224,,.520,7.7,86.2,.360

2022-12-10,,Temple,W,77,57,124.2,91.9,61.7,.213,.344,.573,50.0,58.6,11.3,11.5,,.541,9.4,37.9,.180,,.490,20.0,63.0,.160

2022-12-28,,Wilkes,W,93,61,127.4,83.6,73.1,.268,.507,.581,65.2,64.7,12.3,7.1,,.556,5.9,39.4,.197,,.422,15.4,88.9,.207

2023-01-02,@,Brown,W,76,68,101.3,90.7,74.7,.423,.250,.608,42.4,37.0,8.0,10.8,,.558,18.3,12.0,.346,,.433,18.2,64.7,.267

2023-01-06,@,Cornell,L,69,88,90.8,115.8,75.5,.315,.352,.556,50.9,65.4,9.2,3.0,,.519,23.4,23.1,.241,,.571,11.9,74.2,.254

2023-01-07,@,Columbia,W,84,55,118.3,77.5,71.4,.255,.418,.681,58.2,72.4,5.6,6.3,,.664,20.6,25.0,.200,,.393,16.4,82.1,.115

2023-01-14,@,Dartmouth,L,71,75,106.0,111.9,66.8,.333,.421,.538,45.0,46.2,11.9,5.1,,.509,9.6,24.1,.228,,.526,14.0,64.5,.241

2023-01-16,,Princeton,L,60,72,83.3,100.0,71.9,.349,.190,.408,46.4,23.8,6.9,3.1,,.333,9.8,27.5,.286,,.439,12.3,72.4,.386

2023-01-21,@,Yale,L,63,70,96.9,107.7,64.7,.173,.481,.560,56.5,45.8,4.6,19.4,,.558,18.8,25.0,.096,,.475,6.8,82.4,.197





2023-01-23,@,Hartford,W,76,52,122.6,83.9,61.6,.050,.550,.619,51.7,70.0,8.1,14.3,,.617,10.2,23.3,.033,,.462,14.8,80.0,.057

2023-01-28,,Harvard,W,83,68,116.9,95.8,71.2,.328,.443,.589,50.7,60.7,7.0,5.3,,.549,11.3,22.6,.262,,.427,12.2,71.4,.242

2023-02-03,,Columbia,W,74,65,108.8,95.6,67.7,.574,.278,.538,62.1,54.2,5.9,17.1,,.481,15.9,41.9,.407,,.426,6.8,80.0,.213

2023-02-04,,Cornell,W,92,86,126.0,117.8,73.2,.533,.383,.612,57.5,67.7,2.7,3.1,,.608,15.7,41.7,.317,,.534,5.9,70.5,.095

2023-02-11,@,Harvard,W,80,72,106.7,96.0,74.7,.464,.375,.585,51.7,48.0,10.7,8.3,,.509,20.8,42.3,.411,,.483,21.8,59.4,.276

2023-02-17,,Yale,W,66,64,101.5,98.5,65.3,.426,.315,.508,53.8,34.8,9.2,5.7,,.472,12.2,27.3,.278,,.500,14.0,81.3,.164

2023-02-18,,Brown,W,90,69,120.0,92.0,74.6,.175,.302,.660,67.1,43.2,6.7,10.5,,.651,19.9,41.7,.127,,.431,10.8,80.4,.200

2023-02-25,,Dartmouth,W,89,79,123.6,109.7,72.1,.346,.365,.735,61.4,40.6,12.5,11.5,,.692,19.9,23.5,.327,,.645,19.6,85.2,.145

2023-03-04,@,Princeton,L (1 OT),69,77,86.3,96.3,70.8,.221,.324,.459,52.4,30.8,5.0,11.4,,.434,11.7,17.9,.147,,.438,10.1,82.2,.194

2023-03-11,@,Princeton,L,70,77,104.5,114.9,67.4,.197,.295,.525,45.7,55.6,10.4,13.2,,.508,10.7,23.5,.131,,.524,11.2,66.7,.194

