Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Fairleigh Dickinson,W (1 OT),88,82,106.0,98.8,73.9,.388,.537,.555,51.2,67.7,8.4,10.6,,.522,18.5,37.1,.269,,.447,14.0,61.7,.200

2022-11-11,@,UIC,W,70,63,94.6,85.1,74.4,.388,.286,.603,62.5,51.9,14.9,8.8,,.571,30.1,36.4,.286,,.420,19.8,79.4,.420

2022-11-17,N,Tulsa,L,66,85,89.2,114.9,73.7,.283,.415,.549,45.5,50.0,8.1,10.0,,.509,25.9,18.5,.226,,.583,16.4,71.4,.407

2022-11-18,N,Boise State,L,48,70,72.7,106.1,66.4,.208,.415,.412,35.6,35.3,10.6,3.1,,.377,19.4,14.7,.151,,.538,17.4,64.0,.269

2022-11-20,N,Texas A&M,L,51,67,81.0,106.3,62.6,.667,.583,.538,52.6,53.3,11.1,9.4,,.528,35.4,38.5,.361,,.490,15.1,64.5,.388

2022-11-25,@,Harvard,L,55,61,83.3,92.4,66.2,.196,.392,.493,52.6,45.5,4.5,8.8,,.480,23.4,20.7,.118,,.500,15.8,85.7,.220

2022-11-30,,Central Arkansas,W,85,70,126.9,104.5,66.6,.309,.418,.674,57.1,70.0,10.4,7.4,,.655,13.7,29.2,.236,,.545,16.2,78.1,.161

2022-12-03,,DePaul,L (1 OT),72,78,102.9,111.4,61.9,.245,.377,.608,64.0,53.6,11.4,3.2,,.604,21.3,30.4,.151,,.555,12.3,92.6,.309

2022-12-06,,Green Bay,W,70,46,112.9,74.2,62.0,.185,.352,.596,57.4,53.6,0.0,8.8,,.583,14.5,36.0,.130,,.305,12.1,72.2,.169

2022-12-10,N,Clemson,W,76,58,107.0,81.7,71.2,.250,.500,.708,46.8,66.7,8.5,12.1,,.688,25.1,4.5,.208,,.417,18.5,84.0,.241

2022-12-18,,Albany (NY),W,68,56,106.3,87.5,63.5,.417,.333,.591,57.9,58.3,6.3,19.4,,.563,17.3,31.8,.292,,.398,15.0,74.3,.241

2022-12-22,N,Stanford,L,62,75,89.9,108.7,68.9,.155,.397,.498,46.0,37.5,7.2,4.7,,.474,16.2,20.0,.121,,.545,15.7,78.6,.250

2022-12-31,,George Washington,L,87,97,124.3,138.6,70.1,.162,.368,.594,42.3,45.7,10.0,0.0,,.581,10.9,35.3,.118,,.740,20.5,55.6,.460

2023-01-04,@,Davidson,L,57,80,83.8,117.6,68.3,.255,.353,.498,47.1,40.9,4.4,7.5,,.480,24.9,27.6,.157,,.598,17.5,72.7,.373

2023-01-07,@,George Mason,L,75,86,104.2,119.4,71.7,.305,.407,.555,49.3,44.4,4.2,9.1,,.525,14.0,21.2,.220,,.565,8.7,75.0,.258

2023-01-10,,VCU,L,64,78,97.0,118.2,65.6,.378,.311,.603,51.2,69.6,13.6,8.8,,.578,25.3,25.0,.267,,.619,16.9,73.9,.619

