Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-08,,Coppin State,W (1 OT),99,89,111.2,100.0,78.9,.451,.254,.574,59.3,41.2,6.7,26.5,,.528,16.5,40.0,.338,,.479,16.1,78.0,.278

2022-11-12,,Green Bay,W,92,58,141.5,89.2,65.2,.242,.226,.665,62.7,50.0,4.6,20.0,,.677,11.5,40.7,.129,,.472,15.9,81.3,.130

2022-11-15,,Northwestern,L,63,75,88.7,105.6,70.7,.175,.386,.510,40.8,45.8,12.7,23.5,,.482,17.4,15.6,.140,,.507,16.1,61.5,.104

2022-11-18,N,Loyola Marymount,L,66,84,89.2,113.5,73.9,.345,.276,.489,44.6,31.8,2.7,12.5,,.405,14.0,15.6,.328,,.567,13.2,72.7,.119

2022-11-20,N,La Salle,W,69,62,94.5,84.9,73.1,.339,.203,.504,53.2,36.0,8.2,15.0,,.449,14.9,24.2,.271,,.423,15.2,73.9,.108

2022-11-23,,American,L,70,74,100.0,105.7,70.3,.381,.302,.470,56.7,50.0,20.0,15.2,,.429,17.7,50.0,.254,,.580,22.7,66.7,.161

2022-11-26,,UMBC,W,79,70,112.9,100.0,70.3,.221,.324,.526,47.7,53.6,5.7,13.5,,.493,7.4,26.2,.176,,.412,9.5,68.2,.206

2022-11-30,@,Texas Tech,L,65,79,89.0,108.2,72.9,.161,.464,.539,38.6,44.0,8.2,10.5,,.527,23.0,18.2,.107,,.579,20.8,66.7,.228

2022-12-03,,South Carolina,L (1 OT),71,74,104.4,108.8,60.5,.292,.277,.480,48.6,35.7,19.1,6.5,,.454,9.8,37.8,.185,,.532,17.0,60.0,.129

2022-12-07,,Siena,W,75,68,111.9,101.5,66.6,.262,.262,.547,52.7,46.7,11.9,13.9,,.533,11.6,36.4,.164,,.421,12.3,65.9,.238

2022-12-10,@,Syracuse,L,64,83,91.4,118.6,70.3,.271,.424,.480,47.5,54.5,5.7,4.3,,.424,18.4,30.3,.237,,.525,9.1,69.2,.333

2022-12-16,,Xavier,L,89,102,115.6,132.5,77.0,.516,.274,.576,42.2,40.6,7.8,7.1,,.565,7.2,14.3,.306,,.706,10.9,75.9,.088

2022-12-20,@,UConn,L,73,84,100.0,115.1,72.5,.390,.186,.522,57.4,22.2,2.7,6.5,,.483,16.7,30.0,.271,,.582,9.3,83.9,.213

2022-12-29,@,DePaul,L,76,83,104.1,113.7,73.3,.283,.233,.558,60.9,37.9,6.8,7.5,,.542,20.9,38.7,.183,,.540,8.9,81.8,.258

2023-01-01,,Butler,L,51,80,75.0,117.6,67.7,.182,.348,.356,50.7,73.7,4.4,13.9,,.326,8.9,27.3,.121,,.597,6.9,86.2,.097

2023-01-04,,Villanova,L,57,73,85.1,109.0,67.1,.271,.339,.428,49.2,57.1,7.5,18.5,,.390,14.2,27.0,.186,,.509,12.6,80.8,.333

