Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Indiana State,L,53,80,72.6,109.6,73.3,.231,.346,.459,40.4,30.0,6.8,17.9,,.433,21.7,3.0,.154,,.667,19.8,91.7,.070

2022-11-12,@,Georgetown,L,58,92,89.2,141.5,65.2,.167,.444,.498,37.3,57.1,9.2,2.1,,.472,15.9,18.8,.130,,.677,11.5,59.3,.129

2022-11-15,@,Wisconsin,L,45,56,72.6,90.3,62.0,.523,.318,.410,35.4,40.0,14.5,5.9,,.364,14.1,6.7,.295,,.377,18.4,60.0,.302

2022-11-18,N,Queens (NC),L,65,81,91.5,114.1,71.1,.522,.391,.566,49.1,54.5,5.6,2.9,,.533,23.9,19.2,.348,,.556,12.9,77.8,.389

2022-11-20,N,Utah Valley,L,56,79,81.2,114.5,69.1,.193,.351,.450,38.5,39.1,4.3,3.0,,.447,18.4,13.2,.088,,.574,13.5,74.1,.315

2022-11-26,,UIC,L,64,78,92.8,113.0,68.7,.717,.261,.519,44.9,38.9,7.2,6.3,,.413,18.5,25.0,.565,,.578,13.4,71.4,.373

2022-12-01,,Milwaukee,L,67,81,97.1,117.4,69.2,.491,.404,.477,48.3,47.8,5.8,5.1,,.439,13.5,35.1,.298,,.600,17.1,71.4,.273

2022-12-05,,IUPUI,W,68,61,98.6,88.4,68.6,.426,.426,.602,52.8,63.6,13.0,10.0,,.553,23.1,20.8,.340,,.500,22.8,79.3,.173

2022-12-06,@,Loyola (IL),L,46,70,74.2,112.9,62.0,.220,.424,.353,42.6,56.3,8.1,8.6,,.305,12.1,27.8,.169,,.583,14.5,64.0,.130

2022-12-10,,Kansas City,W,70,64,104.5,95.5,67.2,.750,.275,.645,45.6,52.4,9.0,15.6,,.563,21.7,22.7,.625,,.398,14.3,60.0,.203

2022-12-13,@,St. Thomas,L,61,82,92.4,124.2,66.1,.200,.240,.557,37.5,50.0,1.5,15.2,,.550,19.2,7.4,.120,,.552,11.8,65.5,.310

2022-12-16,@,Stanford,L,40,85,55.6,118.1,72.2,.327,.429,.353,46.2,53.8,5.6,2.7,,.306,31.5,27.0,.204,,.615,16.3,71.4,.164

2022-12-18,@,Oregon State,L,56,65,87.5,101.6,63.6,.283,.457,.537,46.2,57.9,6.3,0.0,,.500,19.9,11.5,.217,,.510,15.7,80.8,.333

2022-12-29,@,Detroit Mercy,L,59,76,90.8,116.9,64.9,.222,.352,.494,35.8,47.8,12.3,10.0,,.454,16.7,22.6,.185,,.478,13.1,47.2,.179

2022-12-31,@,Oakland,L,65,81,94.2,117.4,68.3,.224,.517,.506,47.4,77.3,5.8,5.3,,.457,17.9,25.0,.207,,.591,12.3,76.0,.291

2023-01-05,@,Purdue Fort Wayne,L,69,79,104.5,119.7,66.1,.212,.404,.603,41.0,40.7,9.1,3.9,,.596,18.5,18.5,.135,,.500,11.1,58.8,.295

