Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Eastern Washington,W,84,72,103.7,88.9,81.5,.320,.373,.486,56.5,53.6,9.9,11.6,,.433,9.4,32.6,.253,,.461,16.9,84.6,.203

2022-11-10,,Georgia Southern,W,78,62,102.6,81.6,76.3,.509,.400,.571,59.7,66.7,7.9,5.6,,.518,18.0,27.3,.382,,.444,17.2,91.2,.095

2022-11-14,@,Utah State,L,74,96,92.5,120.0,80.3,.323,.338,.493,41.2,61.5,3.8,0.0,,.454,14.8,15.8,.231,,.600,10.4,73.3,.171

2022-11-18,N,DePaul,W,69,61,92.0,81.3,75.6,.344,.328,.486,60.3,46.2,8.0,16.7,,.459,20.2,36.1,.213,,.393,14.5,81.0,.213

2022-11-20,N,UCF,L,50,57,78.1,89.1,64.3,.186,.492,.389,54.8,55.6,9.4,8.0,,.373,21.9,39.0,.102,,.491,18.5,75.0,.094

2022-11-23,,Menlo,W,64,51,87.7,69.9,73.2,.075,.463,.461,58.8,76.9,8.2,17.0,,.448,15.8,22.2,.060,,.368,10.4,88.6,.015

2022-11-27,N,Iona,W,86,76,113.2,100.0,75.8,.580,.320,.674,64.0,46.2,9.2,7.3,,.600,21.0,26.3,.520,,.556,16.3,87.1,.113

2022-11-30,N,Wyoming,W (1 OT),89,85,123.6,118.1,63.9,.227,.409,.609,54.2,45.7,6.9,15.4,,.606,8.7,26.7,.136,,.629,13.0,82.8,.113

2022-12-03,,Sacramento State,W,72,65,112.5,101.6,63.9,.230,.377,.532,46.4,51.9,6.3,14.3,,.500,9.4,33.3,.180,,.453,12.6,58.3,.109

2022-12-07,,New Mexico State,W,66,65,90.4,89.0,72.7,.241,.466,.510,52.2,56.0,9.6,23.3,,.509,20.8,21.9,.121,,.484,14.1,80.0,.063

2022-12-10,,San Jose State,L,64,75,98.5,115.4,64.9,.141,.391,.469,46.3,54.2,3.1,2.9,,.453,8.1,24.3,.094,,.527,9.7,73.3,.286

2022-12-13,,Portland State,W,78,75,105.4,101.4,74.0,.466,.431,.551,55.4,41.7,12.2,13.0,,.483,16.5,41.2,.379,,.486,12.8,71.0,.100

2022-12-15,,UC-Irvine,W,86,74,119.4,102.8,71.8,.436,.473,.648,47.2,57.1,12.5,0.0,,.636,11.9,18.5,.291,,.588,22.7,76.9,.123

2022-12-18,,California,W,71,62,102.9,89.9,69.4,.263,.333,.554,60.8,66.7,11.6,10.0,,.544,20.0,38.5,.158,,.510,22.0,84.0,.245

2022-12-22,,Boise State,W,73,58,109.0,86.6,67.2,.220,.424,.560,52.8,50.0,6.0,9.1,,.525,14.4,27.3,.186,,.393,13.0,74.4,.164

2022-12-29,,San Francisco,W,79,67,111.3,94.4,71.3,.375,.304,.599,57.1,51.7,11.3,8.3,,.571,18.5,44.0,.268,,.444,16.9,67.7,.194

