Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-09,@,Marist,L,69,73,103.0,109.0,67.3,.082,.443,.544,54.1,40.7,10.4,9.1,,.541,18.1,31.3,.049,,.620,16.5,79.3,.111

2022-11-13,@,George Mason,L,56,73,84.8,110.6,65.5,.033,.508,.452,39.3,40.9,10.6,10.0,,.451,13.9,14.3,.016,,.596,15.5,73.1,.212

2022-11-16,,William & Mary,W,71,64,112.7,101.6,63.5,.408,.327,.607,53.6,50.0,7.9,25.7,,.551,18.2,29.6,.347,,.480,14.2,75.9,.320

2022-11-19,@,NJIT,W,58,53,93.5,85.5,62.0,.294,.275,.499,50.0,40.9,11.3,11.8,,.461,12.1,16.1,.216,,.435,16.0,81.8,.283

2022-11-23,@,Georgetown,W,74,70,105.7,100.0,70.3,.196,.411,.604,43.3,75.9,20.0,2.3,,.580,22.7,33.3,.161,,.429,17.7,50.0,.254

2022-11-26,@,Saint Francis (PA),W,66,55,103.1,85.9,64.0,.423,.231,.528,57.9,37.5,14.1,3.7,,.481,15.0,32.1,.308,,.432,21.9,82.8,.386

2022-11-29,,Albany (NY),W,88,62,146.7,103.3,59.9,.245,.224,.804,61.4,65.7,15.0,6.5,,.796,16.7,35.7,.204,,.520,14.9,73.3,.200

2022-12-06,@,Mount St. Mary's,W,69,61,101.5,89.7,67.6,.319,.426,.637,55.1,72.0,16.2,2.9,,.638,27.0,26.1,.191,,.480,19.4,80.8,.260

2022-12-10,@,George Washington,W,69,64,104.5,97.0,66.0,.375,.563,.610,54.7,66.7,9.1,15.4,,.583,19.8,25.0,.271,,.445,12.2,79.3,.273

2022-12-13,,VMI,W,69,61,113.1,100.0,60.7,.340,.723,.632,45.3,82.6,6.6,13.5,,.638,15.5,16.0,.191,,.481,13.1,71.4,.167

2022-12-22,,Siena,L,61,64,103.4,108.5,58.8,.512,.195,.598,39.6,52.4,5.1,5.1,,.549,13.6,9.5,.390,,.491,14.3,63.0,.226

2022-12-30,@,Lafayette,W,60,47,92.3,72.3,65.4,.657,.457,.653,69.2,57.1,16.9,18.2,,.657,34.3,35.0,.400,,.413,21.2,90.6,.077

2023-01-02,,Loyola (MD),W,71,55,118.3,91.7,60.2,.224,.327,.655,60.8,57.7,15.0,15.6,,.622,19.3,34.8,.204,,.457,18.2,82.1,.283

2023-01-05,@,Holy Cross,W (1 OT),73,68,98.6,91.9,66.1,.118,.368,.508,54.1,56.7,13.5,10.2,,.500,19.1,37.8,.074,,.427,16.5,70.3,.242

2023-01-08,,Boston University,W,76,74,110.1,107.2,68.5,.551,.388,.615,46.6,52.0,13.0,15.8,,.571,17.4,29.6,.408,,.463,17.0,61.3,.444

2023-01-11,@,Army,L,60,72,98.4,118.0,60.5,.388,.388,.517,33.3,36.4,16.4,7.1,,.490,7.9,11.5,.245,,.718,25.8,68.8,.410

