Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Santa Clara,L,72,84,88.9,103.7,81.5,.313,.328,.490,43.5,63.0,6.2,8.5,,.461,16.9,15.4,.203,,.433,9.4,67.4,.253

2022-11-11,N,Yale,L,60,74,85.7,105.7,69.8,.383,.532,.540,42.9,47.4,8.6,13.8,,.479,22.4,8.0,.319,,.547,20.3,71.0,.302

2022-11-13,@,Hawaii,L,51,71,78.5,109.2,64.6,.388,.224,.439,58.3,26.3,7.7,15.2,,.408,21.6,33.3,.224,,.527,10.0,83.3,.214

2022-11-14,N,Mississippi Valley State,W,60,52,93.8,81.3,64.3,.553,.553,.505,63.6,70.6,4.7,2.4,,.447,22.3,41.9,.383,,.409,15.4,82.9,.127

2022-11-21,,Washington State,L,56,82,84.8,124.2,65.7,.230,.443,.414,50.7,63.2,3.0,5.9,,.361,11.7,28.9,.197,,.602,8.0,74.3,.078

2022-11-25,N,Stony Brook,W,81,52,124.6,80.0,64.6,.214,.482,.656,53.3,67.7,15.4,0.0,,.643,12.7,18.2,.161,,.513,24.4,87.0,.275

2022-11-27,@,Florida International,L,79,90,97.5,111.1,80.5,.281,.422,.544,52.6,58.6,11.1,5.1,,.539,19.0,34.3,.156,,.603,21.7,81.8,.345

2022-11-30,,Northwest University,,,,,,,,,,,,,,,,,,,,,,,

2022-12-03,,North Dakota State,W,78,70,111.4,100.0,70.4,.161,.371,.584,50.9,56.3,11.4,17.2,,.573,13.0,23.1,.113,,.559,19.4,74.2,.068

2022-12-07,@,California,W,50,48,76.9,73.8,65.4,.173,.442,.444,52.5,35.0,13.8,3.4,,.433,18.8,16.1,.096,,.409,23.3,92.9,.273

2022-12-10,@,South Dakota State,L,76,77,111.8,113.2,67.7,.104,.478,.540,61.9,50.0,5.9,9.1,,.530,12.4,36.1,.075,,.585,13.0,96.3,.283

2022-12-13,@,Texas Tech,L,70,77,95.9,105.5,73.1,.231,.538,.607,45.6,56.0,6.8,12.8,,.587,24.8,16.0,.173,,.453,10.8,68.8,.297

2022-12-17,,UC-Davis,W,79,68,103.9,89.5,76.3,.159,.286,.583,52.3,51.6,5.3,15.4,,.571,22.8,40.0,.111,,.398,21.1,62.9,.356

2022-12-20,,Northwest Indian College,W,130,54,160.5,66.7,81.1,.198,.432,.734,80.0,64.7,13.6,23.5,,.722,11.0,66.7,.160,,.348,17.1,88.9,.121

2022-12-29,@,Montana,W,87,80,119.2,109.6,73.1,.630,.370,.620,61.5,46.2,4.1,11.1,,.528,16.6,38.7,.556,,.541,11.3,82.4,.230

2022-12-31,@,Montana State,W,70,67,104.5,100.0,67.3,.408,.551,.598,55.9,38.1,4.5,9.7,,.531,21.5,24.0,.367,,.500,8.2,79.4,.098

2023-01-05,,Portland State,W,92,80,119.5,103.9,76.8,.471,.608,.737,54.7,63.3,6.5,6.5,,.745,24.3,32.0,.314,,.473,12.1,69.2,.135

