Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Cal State Fullerton,W,80,57,111.1,79.2,71.5,.442,.346,.636,49.0,64.3,16.7,3.4,,.615,16.0,16.0,.308,,.431,23.4,80.8,.255

2022-11-11,,BYU,W,82,75,102.5,93.8,80.1,.569,.215,.497,50.7,57.7,20.0,11.4,,.431,10.8,32.4,.400,,.533,22.6,71.9,.164

2022-11-15,@,Stanford,W,74,62,108.8,91.2,68.5,.353,.412,.621,48.1,57.7,13.2,5.9,,.588,14.4,10.5,.275,,.442,20.2,69.7,.308

2022-11-21,N,Ohio State,W,88,77,120.5,105.5,72.8,.328,.344,.624,54.0,45.2,4.1,11.4,,.590,9.0,21.4,.262,,.477,9.9,80.0,.212

2022-11-22,N,Arizona,L,70,87,89.7,111.5,77.5,.381,.302,.470,43.1,16.7,14.1,2.6,,.405,14.9,23.1,.302,,.664,22.7,73.1,.172

2022-11-23,N,Arkansas,L (1 OT),74,78,90.2,95.1,73.3,.371,.290,.507,43.9,29.6,11.0,4.7,,.452,16.1,10.0,.290,,.425,14.3,72.2,.450

2022-11-29,,UC-Irvine,W,72,69,100.0,95.8,72.1,.345,.362,.533,53.3,59.3,12.5,7.7,,.517,17.2,26.7,.207,,.509,18.3,80.0,.214

2022-12-02,,Occidental,W,95,57,137.7,82.6,69.1,.164,.552,.658,60.9,74.3,7.2,11.1,,.664,14.2,42.9,.090,,.482,21.6,82.8,.035

2022-12-05,,Troy,W,60,55,89.6,82.1,66.7,.245,.415,.507,55.9,54.5,13.4,3.3,,.453,20.2,38.5,.226,,.405,20.2,69.7,.138

2022-12-10,N,Saint Mary's,L,61,68,95.3,106.3,64.0,.321,.268,.473,51.7,47.8,4.7,6.5,,.438,15.7,29.4,.214,,.551,12.0,80.8,.286

2022-12-12,,Kennesaw State,W,88,54,117.3,72.0,74.7,.410,.393,.604,61.0,67.7,17.3,11.5,,.574,14.1,33.3,.295,,.429,25.5,84.4,.245

2022-12-20,,UC-San Diego,W,62,46,88.6,65.7,69.8,.164,.393,.471,62.0,54.5,12.9,24.1,,.443,18.6,34.4,.131,,.360,19.8,84.6,.088

2022-12-28,,Air Force,W,71,55,116.4,90.2,61.5,.367,.469,.617,63.8,41.7,13.1,18.5,,.602,18.4,40.9,.245,,.510,21.4,84.0,.102

2022-12-31,@,UNLV,W,76,67,108.6,95.7,70.5,.529,.412,.595,59.0,34.8,11.4,16.7,,.559,23.9,50.0,.373,,.450,18.3,66.7,.217

2023-01-07,@,Wyoming,W,80,75,127.0,119.0,62.7,.207,.448,.628,52.1,48.3,12.7,8.7,,.603,12.4,32.1,.172,,.689,19.8,80.0,.289

2023-01-10,,Nevada,W,74,65,112.1,98.5,66.0,.400,.420,.622,53.3,72.0,9.1,9.1,,.580,15.6,22.2,.320,,.440,10.7,78.8,.241

