Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,St. Peter's,L,59,73,85.5,105.8,68.9,.500,.407,.441,47.7,42.1,5.8,5.4,,.389,15.2,25.0,.315,,.492,11.7,69.7,.254

2022-11-11,@,California Baptist,L,43,59,78.2,107.3,54.7,.171,.561,.485,44.7,68.8,9.1,13.0,,.476,25.3,17.4,.098,,.560,18.0,70.8,.286

2022-11-13,@,San Diego,L,64,74,98.5,113.8,64.7,.491,.415,.490,49.3,57.1,0.0,5.3,,.453,10.9,26.5,.302,,.483,7.9,70.3,.267

2022-11-19,,American,L,53,58,85.5,93.5,62.0,.543,.261,.458,50.0,33.3,6.5,5.4,,.435,16.0,18.2,.283,,.461,12.1,83.9,.216

2022-11-22,@,Sacred Heart,W,85,75,118.1,104.2,72.4,.463,.407,.645,51.6,60.7,4.2,7.7,,.620,12.0,13.8,.333,,.451,8.8,82.9,.328

2022-11-27,,Wagner,L,57,62,89.1,96.9,63.8,.429,.347,.483,48.5,38.1,4.7,7.3,,.480,16.9,24.1,.204,,.444,9.2,67.6,.095

2022-11-30,@,Cincinnati,L,60,86,88.2,126.5,68.4,.220,.420,.543,35.1,90.5,8.8,2.6,,.510,21.4,10.7,.180,,.578,11.0,58.6,.188

2022-12-03,,Bucknell,L,63,79,90.0,112.9,70.0,.483,.448,.442,41.8,57.9,10.0,8.3,,.379,6.6,15.4,.328,,.610,15.8,78.6,.119

2022-12-07,@,Army,L,62,63,95.4,96.9,65.4,.071,.386,.428,39.8,62.5,20.0,12.8,,.407,6.5,26.7,.071,,.455,17.0,55.3,.045

2022-12-11,@,Fairleigh Dickinson,L,71,73,100.0,102.8,70.6,.352,.389,.563,41.2,56.0,8.5,11.1,,.528,16.0,18.2,.259,,.464,17.6,62.9,.375

2022-12-18,,Niagara,W,62,53,88.6,75.7,70.0,.491,.245,.474,56.3,68.4,15.7,17.5,,.377,16.6,26.7,.415,,.402,18.5,82.4,.143

2022-12-22,@,South Florida,L,73,92,102.8,129.6,70.9,.242,.355,.528,40.6,51.9,9.9,2.6,,.516,12.6,25.0,.145,,.636,10.9,60.7,.121

2022-12-27,,St. Elizabeth,W,79,51,106.8,68.9,74.1,.262,.292,.541,66.3,47.1,6.8,10.2,,.562,21.5,50.0,.092,,.328,14.3,79.2,.141

2022-12-31,,UMass-Lowell,L,64,67,92.8,97.1,69.4,.241,.224,.495,39.7,47.8,17.4,8.1,,.457,13.4,16.7,.190,,.547,22.8,64.3,.170

2023-01-08,@,Maine,W (1 OT),91,83,118.2,107.8,68.4,.424,.379,.574,54.9,47.1,3.9,2.7,,.576,10.2,30.3,.227,,.530,11.8,76.3,.179

2023-01-11,,Binghamton,L (1 OT),71,72,100.0,101.4,63.2,.222,.365,.510,51.4,46.4,8.5,8.1,,.492,14.7,28.6,.143,,.484,11.3,74.3,.156

2023-01-14,,Albany (NY),W,74,67,107.2,97.1,69.2,.482,.268,.538,48.6,66.7,11.6,9.7,,.491,9.2,21.1,.339,,.483,15.5,79.4,.190

2023-01-19,@,Bryant,L,75,87,104.2,120.8,72.2,.125,.250,.553,47.5,56.7,11.1,14.7,,.523,12.9,21.2,.125,,.612,15.3,80.8,.276

2023-01-22,@,Vermont,L,69,85,104.5,128.8,65.7,.228,.246,.546,41.8,26.9,7.6,6.9,,.526,10.0,16.7,.158,,.636,10.9,72.0,.169

2023-01-25,,UMBC,W,69,65,103.0,97.0,67.3,.133,.317,.541,54.2,48.1,4.5,7.1,,.525,16.9,31.4,.100,,.484,11.6,75.7,.063





2023-02-01,,New Hampshire,L (1 OT),67,74,83.8,92.5,71.5,.183,.296,.434,44.7,44.4,6.3,15.0,,.423,12.5,14.3,.099,,.446,12.3,74.4,.246

2023-02-04,@,UMass-Lowell,L,61,90,91.0,134.3,67.4,.241,.207,.472,42.6,11.5,1.5,4.8,,.457,14.5,27.3,.138,,.609,10.1,60.7,.188

2023-02-08,@,UMBC,L,63,72,91.3,104.3,69.4,.150,.383,.490,52.2,40.0,1.4,3.8,,.483,17.9,21.1,.083,,.545,11.3,93.1,.218

2023-02-11,,Maine,W,65,50,97.0,74.6,66.9,.264,.170,.545,58.9,41.7,10.4,2.8,,.500,21.2,30.8,.226,,.423,18.3,83.3,.115

2023-02-15,@,Binghamton,L,67,86,97.1,124.6,69.3,.338,.262,.444,41.2,16.0,8.7,4.8,,.408,3.8,22.2,.215,,.633,12.0,78.3,.167

2023-02-18,,Vermont,L (1 OT),80,82,117.6,120.6,61.0,.207,.259,.628,54.1,18.8,4.4,3.2,,.612,12.4,23.1,.155,,.565,6.4,77.1,.194

2023-02-22,,Bryant,L,78,79,111.4,112.9,70.5,.164,.284,.540,40.0,40.0,10.0,7.3,,.515,7.7,18.2,.134,,.568,12.4,62.5,.061

2023-02-25,@,Albany (NY),L,68,82,101.5,122.4,67.2,.224,.345,.530,39.1,46.2,6.0,3.2,,.517,12.3,15.2,.138,,.518,9.1,64.5,.404

2023-02-28,@,New Hampshire,L,58,59,100.0,101.7,58.4,.208,.264,.498,53.7,4.3,5.2,9.4,,.472,9.3,21.4,.151,,.438,4.4,76.9,.179

2023-03-04,@,Vermont,L,57,84,85.1,125.4,66.6,.086,.345,.472,42.2,40.9,6.0,10.3,,.448,15.4,14.7,.086,,.595,9.4,73.3,.143

