Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
2023-01-14,,Toledo,L,67,84,91.8,115.1,72.7,.453,.453,.520,40.0,52.4,6.8,5.4,,.491,18.9,21.2,.283,,.500,13.9,59.4,.500

2023-01-17,@,Miami (OH),W,81,77,114.1,108.5,71.0,.473,.309,.601,52.6,34.5,15.5,2.7,,.591,14.0,30.0,.291,,.544,16.5,77.8,.263

2023-01-21,@,Eastern Michigan,W,88,67,123.9,94.4,70.9,.333,.463,.703,48.1,40.6,12.7,5.6,,.685,16.1,14.3,.259,,.480,17.7,71.0,.353

2023-01-24,,Kent State,W,86,76,122.9,108.6,69.8,.370,.519,.677,49.1,71.4,10.0,0.0,,.639,15.9,16.0,.315,,.604,16.2,78.6,.226





2023-01-28,,Ball State,L,69,87,103.0,129.9,67.5,.408,.490,.590,39.1,43.5,4.5,2.6,,.561,21.5,23.3,.286,,.560,10.4,51.3,.179

2023-01-31,@,Western Michigan,W,73,59,107.4,86.8,67.7,.386,.456,.541,44.9,60.0,7.4,15.6,,.509,10.6,28.6,.263,,.328,13.6,58.1,.224

2023-02-04,@,Bowling Green State,W,86,78,121.1,109.9,70.7,.283,.450,.632,52.5,65.6,1.4,9.1,,.617,10.5,28.0,.200,,.525,13.2,69.4,.230

2023-02-07,,Ohio,L,76,82,102.7,110.8,74.2,.377,.311,.528,42.2,46.4,9.5,6.1,,.500,11.1,17.1,.246,,.600,20.9,72.4,.291

2023-02-11,,Western Michigan,W,81,53,120.9,79.1,66.8,.230,.361,.599,56.7,59.4,9.0,0.0,,.607,11.7,30.0,.115,,.380,14.9,78.4,.222

2023-02-14,@,Ball State,L,77,87,106.9,120.8,72.1,.206,.444,.557,42.4,48.3,8.3,5.3,,.556,14.8,22.2,.111,,.592,13.6,66.7,.267

2023-02-18,,Miami (OH),L (1 OT),65,66,86.7,88.0,67.0,.217,.317,.491,51.7,65.4,12.0,2.5,,.483,20.4,20.7,.117,,.491,20.3,82.8,.196

2023-02-21,@,Ohio,L,68,77,94.4,106.9,71.8,.306,.306,.479,46.5,44.8,9.7,2.5,,.476,13.4,28.6,.145,,.493,11.8,63.9,.147

2023-02-25,@,Central Michigan,W,84,80,106.3,101.3,79.1,.780,.260,.613,44.8,42.3,3.8,2.6,,.590,19.9,23.3,.500,,.417,17.1,62.2,.500

2023-02-28,,Buffalo,L,75,85,104.2,118.1,72.0,.316,.404,.572,41.7,50.0,6.9,2.6,,.561,12.1,9.4,.193,,.602,12.7,78.6,.237

2023-03-03,,Eastern Michigan,W,85,66,118.1,91.7,71.9,.161,.323,.637,63.3,65.7,6.9,4.7,,.637,19.3,38.5,.097,,.467,11.7,82.4,.148

2023-03-09,N,Kent State,L,57,76,81.4,108.6,70.5,.449,.367,.479,40.0,55.6,8.6,2.7,,.429,19.1,15.2,.306,,.516,14.4,65.6,.194

