Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Thomas (ME),W,147,39,161.5,42.9,91.1,.291,.419,.751,76.7,58.2,26.4,16.1,,.750,10.1,56.3,.209,,.295,32.8,92.7,.049

2022-11-11,@,Dartmouth,W,89,70,112.7,88.6,78.5,.559,.254,.596,56.3,29.0,17.7,20.0,,.568,15.8,31.3,.373,,.566,23.7,81.3,.189

2022-11-14,,Maine-Fort Kent,,,,,,,,,,,,,,,,,,,,,,,

2022-11-17,@,Florida Atlantic,L,74,85,87.1,100.0,84.8,.286,.329,.465,55.8,46.2,5.9,3.1,,.429,20.1,31.8,.200,,.492,15.2,81.0,.387

2022-11-19,@,Florida International,W,91,85,104.6,97.7,87.2,.257,.400,.579,55.9,62.5,10.3,17.1,,.536,16.9,21.9,.229,,.548,19.6,86.1,.254

2022-11-21,N,Detroit Mercy,W,98,88,144.1,129.4,68.0,.328,.484,.662,60.4,75.8,5.9,9.1,,.641,9.8,51.7,.250,,.658,14.5,70.8,.228

2022-11-26,@,Syracuse,W,73,72,104.3,102.9,70.2,.383,.467,.515,41.7,50.0,5.7,5.6,,.458,11.3,27.5,.300,,.450,15.4,59.4,.300

2022-11-28,,Framingham State,W,98,44,124.1,55.7,78.7,.446,.385,.622,55.4,54.3,13.9,16.7,,.592,11.3,28.6,.323,,.266,20.1,71.7,.156

2022-12-02,,Brown,L,60,72,96.8,116.1,61.7,.203,.288,.464,45.0,45.8,9.7,19.2,,.449,7.2,21.6,.119,,.647,13.7,82.6,.118

2022-12-04,@,Cincinnati,L,71,97,78.9,107.8,89.7,.286,.506,.406,40.7,56.5,8.9,6.7,,.351,12.1,18.5,.221,,.589,17.0,73.0,.151

2022-12-06,@,Tulane,,,,,,,,,,,,,,,,,,,,,,,

2022-12-09,,Stony Brook,W,79,60,111.3,84.5,71.4,.131,.607,.610,49.2,60.7,8.5,15.6,,.598,14.5,13.3,.098,,.468,18.0,80.0,.032

2022-12-11,@,Manhattan,W (1 OT),104,97,108.3,101.0,85.0,.485,.353,.621,57.9,50.0,4.2,4.5,,.581,18.5,26.5,.368,,.474,10.5,83.3,.312

2022-12-17,N,Liberty,L,62,82,88.6,117.1,70.3,.380,.300,.525,47.6,54.5,5.7,8.6,,.490,20.3,12.9,.260,,.556,9.1,81.3,.190

2022-12-22,,Towson,W,69,59,93.2,79.7,73.8,.316,.456,.526,44.6,58.3,10.8,6.8,,.482,21.5,25.0,.246,,.387,18.6,59.5,.177

2022-12-31,,Binghamton,W,82,78,109.3,104.0,74.6,.596,.423,.614,50.8,54.2,8.0,8.3,,.538,14.2,18.5,.500,,.431,6.9,73.7,.222

2023-01-05,@,Vermont,L,64,74,90.1,104.2,71.1,.469,.429,.534,66.7,22.7,5.6,7.1,,.490,25.9,34.5,.327,,.455,5.4,91.9,.411

