Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Valparaiso,W,85,70,113.3,93.3,75.2,.229,.286,.548,55.6,50.0,18.7,8.5,,.514,9.3,32.4,.186,,.541,21.0,82.8,.066

2022-11-11,N,UAB,W,93,85,106.9,97.7,86.6,.438,.219,.602,42.4,41.2,11.5,8.2,,.570,19.7,29.0,.313,,.479,21.6,54.3,.257

2022-11-16,,Oakland,W,112,90,140.0,112.5,79.9,.205,.356,.699,62.2,64.4,3.8,9.8,,.712,10.1,34.5,.110,,.500,5.6,80.0,.169

2022-11-21,N,Kansas City,L,71,83,106.0,123.9,66.7,.197,.439,.492,41.7,34.6,9.0,8.3,,.455,10.0,29.7,.167,,.600,13.6,60.9,.460

2022-11-22,N,East Carolina,L,75,86,105.6,121.1,70.5,.295,.262,.539,39.7,25.9,5.6,5.9,,.492,11.5,25.0,.246,,.576,14.7,57.7,.305

2022-11-23,N,Northern Kentucky,W,82,69,115.5,97.2,70.9,.230,.475,.606,53.3,56.7,7.0,8.1,,.574,18.1,37.0,.197,,.518,20.0,66.7,.175

2022-11-30,,Richmond,W,90,67,121.6,90.5,73.7,.365,.349,.609,59.4,61.3,14.9,12.9,,.563,10.9,30.0,.302,,.457,16.1,82.1,.241

2022-12-03,@,George Mason,L,73,80,96.1,105.3,75.7,.303,.242,.483,44.4,33.3,10.5,7.7,,.439,13.7,24.2,.227,,.573,17.1,66.7,.309

2022-12-06,@,Northern Iowa,W,83,75,116.9,105.6,71.2,.224,.414,.647,50.0,60.0,11.3,6.3,,.603,15.8,30.4,.224,,.560,20.9,68.0,.172

2022-12-10,,Canisius,W,69,68,86.3,85.0,79.9,.667,.278,.485,43.6,47.6,15.0,8.7,,.417,17.4,20.0,.444,,.406,20.7,62.8,.174

2022-12-17,@,Marshall,L,85,100,110.4,129.9,77.0,.254,.352,.534,46.8,56.3,5.2,2.2,,.521,9.1,30.0,.155,,.548,7.7,64.9,.274

2022-12-20,@,Vermont,W,84,72,120.0,102.9,70.2,.213,.246,.625,62.1,33.3,4.3,10.3,,.607,14.1,29.6,.164,,.508,7.9,84.6,.076

2022-12-29,,Lourdes,W,103,88,137.3,117.3,75.2,.469,.453,.658,60.7,62.9,8.0,7.5,,.625,11.3,40.6,.359,,.602,13.7,82.8,.172

2023-01-03,,Ball State,L,83,90,120.3,130.4,69.5,.379,.310,.606,34.5,36.7,7.2,2.7,,.578,5.5,6.7,.276,,.619,12.7,64.3,.288

2023-01-06,,Western Michigan,W,102,74,139.7,101.4,72.9,.460,.381,.664,48.6,60.6,9.6,8.1,,.627,9.4,30.3,.365,,.452,14.1,64.1,.290

2023-01-10,@,Kent State,L,63,75,94.0,111.9,66.9,.228,.474,.499,40.0,45.8,6.0,4.7,,.482,14.8,20.7,.140,,.450,7.1,53.7,.171

