Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Alabama State,W,111,70,129.1,81.4,86.5,.703,.328,.650,58.8,38.2,8.1,13.5,,.602,11.4,30.0,.531,,.375,14.3,76.0,.171

2022-11-11,N,Toledo,L,85,93,97.7,106.9,86.6,.300,.300,.531,57.6,61.3,12.6,8.0,,.479,21.6,45.7,.257,,.570,19.7,71.0,.313

2022-11-16,,Presbyterian,W,92,61,117.9,78.2,77.9,.426,.262,.627,58.2,73.5,19.2,24.4,,.607,13.0,34.6,.295,,.377,20.8,73.2,.246

2022-11-21,N,South Florida,W,80,65,115.9,94.2,69.4,.545,.382,.578,57.6,56.0,13.0,5.7,,.527,15.8,40.6,.400,,.474,16.5,73.5,.172

2022-11-22,N,Georgia,W,87,73,119.2,100.0,72.3,.169,.324,.567,50.7,51.4,8.2,11.6,,.535,8.4,37.1,.155,,.462,16.0,63.9,.182

2022-11-26,,Rhodes,W,110,53,137.5,66.3,80.2,.324,.338,.701,60.3,62.8,15.0,12.5,,.684,12.3,29.2,.250,,.386,22.1,79.5,.030

2022-11-30,,Jacksonville,W,80,61,112.7,85.9,71.2,.167,.375,.515,58.9,53.3,9.9,6.5,,.493,12.4,41.0,.125,,.482,20.9,79.4,.145

2022-12-04,,South Alabama,W,76,68,101.3,90.7,74.7,.426,.230,.518,58.9,56.0,6.7,8.1,,.451,13.0,29.7,.344,,.492,15.0,88.9,.169

2022-12-10,@,West Virginia,L,70,81,97.2,112.5,72.6,.316,.281,.534,51.6,59.3,12.5,5.7,,.518,22.5,32.4,.193,,.546,15.4,75.0,.407

2022-12-14,,South Carolina,W,84,70,120.0,100.0,70.1,.254,.299,.559,55.4,53.3,8.6,11.1,,.507,12.8,43.8,.239,,.508,15.2,66.7,.131

2022-12-18,,Southern,W,92,66,109.5,78.6,84.1,.500,.394,.563,64.6,58.6,8.3,16.3,,.523,16.4,37.8,.348,,.415,16.8,88.1,.185

2022-12-22,,Charlotte,W,76,68,110.1,98.6,69.4,.547,.283,.569,55.2,48.0,8.7,14.3,,.538,16.3,36.7,.358,,.518,16.9,75.0,.179

2022-12-29,,UTEP,W (2 OT),79,73,94.0,86.9,67.2,.576,.364,.470,42.4,41.7,15.5,15.2,,.386,16.0,31.0,.424,,.440,21.8,53.5,.209

2022-12-31,,UTSA,W,90,67,126.8,94.4,70.7,.410,.344,.617,62.5,63.3,9.9,20.6,,.582,12.1,48.3,.311,,.408,13.5,74.3,.300

2023-01-05,@,Florida Atlantic,L,86,88,119.4,122.2,71.8,.273,.303,.577,43.9,34.4,6.9,3.0,,.561,10.8,27.8,.182,,.574,12.3,63.3,.295

2023-01-07,@,Florida International,L (1 OT),87,90,101.2,104.7,76.2,.229,.229,.561,53.7,60.0,14.0,10.5,,.529,19.7,33.3,.186,,.554,20.8,70.3,.277

