Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Syracuse,L,72,90,96.0,120.0,75.5,.206,.333,.520,39.3,59.3,9.3,4.7,,.492,14.8,18.2,.159,,.600,15.7,69.6,.436

2022-11-10,@,Virginia Tech,L,52,78,76.5,114.7,67.8,.032,.333,.407,45.2,52.2,5.9,2.5,,.405,14.7,16.7,.016,,.578,7.1,84.6,.190

2022-11-13,,Misericordia,W,97,58,118.3,70.7,81.8,.278,.405,.542,63.6,58.3,15.9,23.3,,.513,6.3,35.9,.203,,.407,21.2,92.1,.169

2022-11-16,,Marist,W,64,54,81.0,68.4,78.7,.434,.472,.501,52.6,60.0,8.9,10.0,,.443,22.0,9.4,.321,,.344,16.2,82.6,.156

2022-11-21,@,Saint Francis (PA),W,82,76,101.2,93.8,81.3,.517,.241,.567,50.7,56.7,7.4,6.4,,.569,15.2,12.1,.276,,.462,12.6,84.2,.246

2022-11-27,,Monmouth,W,80,76,109.6,104.1,73.4,.500,.420,.646,56.1,37.5,6.8,8.7,,.590,25.3,37.5,.420,,.533,13.3,69.7,.180

2022-11-30,@,Maryland-Eastern Shore,L,60,64,81.1,86.5,73.8,.230,.344,.443,48.5,42.9,9.5,2.6,,.402,21.9,34.3,.180,,.439,21.2,63.6,.246

2022-12-03,,UMBC,L,62,88,83.8,118.9,73.7,.226,.528,.528,32.1,85.0,9.5,2.7,,.500,21.4,9.4,.170,,.633,18.9,62.5,.109

2022-12-15,@,Wisconsin,L,56,78,90.3,125.8,62.4,.039,.275,.539,38.5,36.0,9.7,7.7,,.529,20.0,12.0,.039,,.608,12.4,63.0,.083

2022-12-17,,St. Elizabeth,W,94,36,122.1,46.8,77.4,.183,.451,.609,61.2,58.3,14.3,7.8,,.606,8.3,22.6,.113,,.189,15.0,83.3,.167

2022-12-20,@,Cornell,L,64,96,87.7,131.5,72.8,.255,.418,.519,43.1,50.0,4.1,10.0,,.500,19.6,9.4,.164,,.615,3.8,75.8,.068

2022-12-30,@,Army,L,78,80,116.4,119.4,67.3,.262,.377,.569,50.0,48.3,13.4,6.7,,.557,9.3,23.5,.164,,.657,14.3,87.5,.255

2023-01-02,,Colgate,L,60,76,87.0,110.1,69.5,.189,.377,.519,46.2,39.1,4.3,0.0,,.491,16.0,0.0,.151,,.559,11.1,92.3,.169

2023-01-05,@,Bucknell,W,72,64,101.4,90.1,71.3,.220,.380,.652,43.4,51.9,19.7,9.3,,.630,21.4,4.8,.180,,.460,19.2,68.8,.095

2023-01-08,@,Navy,W,78,73,111.4,104.3,70.1,.293,.345,.590,46.0,53.6,7.1,10.5,,.560,12.0,16.1,.224,,.525,14.1,75.0,.186

2023-01-11,,Holy Cross,W,76,58,105.6,80.6,72.3,.148,.328,.582,55.4,46.7,9.7,0.0,,.574,15.5,18.5,.098,,.491,22.6,89.7,.093

2023-01-14,,American,W,78,62,109.9,87.3,70.5,.382,.364,.600,44.8,55.6,7.0,7.7,,.573,12.2,11.1,.273,,.418,17.9,74.2,.291

2023-01-16,@,Loyola (MD),W,74,70,102.8,97.2,72.3,.480,.300,.603,46.4,56.5,9.7,7.9,,.520,19.6,16.0,.440,,.468,14.8,71.0,.194

2023-01-21,,Lafayette,W,61,49,89.7,72.1,67.7,.360,.260,.521,62.1,42.9,4.4,6.9,,.460,19.3,20.7,.300,,.373,9.9,94.6,.085

2023-01-25,@,Holy Cross,W,74,68,101.4,93.2,73.3,.271,.220,.556,50.0,31.0,5.5,5.9,,.534,15.3,16.1,.186,,.526,15.4,83.9,.140





2023-01-29,,Boston University,W,66,55,103.1,85.9,64.0,.500,.404,.513,49.2,31.6,6.3,3.7,,.413,9.8,27.6,.442,,.375,20.3,70.0,.500

2023-02-01,,Army,L,69,71,95.8,98.6,72.0,.448,.328,.490,43.3,50.0,12.5,5.3,,.440,10.2,21.2,.310,,.519,22.3,70.4,.278

2023-02-04,@,Lafayette,W,66,64,95.7,92.8,69.2,.415,.377,.520,44.1,66.7,10.1,0.0,,.462,12.4,9.4,.321,,.429,14.1,75.0,.286

2023-02-08,@,Colgate,L,53,81,76.8,117.4,68.7,.197,.279,.397,38.9,45.5,5.8,0.0,,.393,10.7,14.6,.082,,.569,9.0,71.0,.108

2023-02-11,,Loyola (MD),L,82,91,122.4,135.8,66.7,.490,.373,.652,39.3,59.3,6.0,2.3,,.588,8.7,7.7,.431,,.617,7.8,66.7,.283

2023-02-15,,Navy,L,64,75,85.3,100.0,74.6,.238,.365,.456,43.5,41.7,6.7,6.1,,.421,12.5,17.1,.175,,.469,11.8,70.6,.215

2023-02-18,@,American,W,62,59,101.6,96.7,61.3,.467,.244,.564,54.5,66.7,4.9,2.2,,.522,17.9,24.0,.333,,.455,7.4,80.0,.143

2023-02-22,,Bucknell,W,78,62,113.0,89.9,69.2,.281,.193,.604,47.5,32.3,7.2,6.8,,.561,8.5,4.0,.246,,.430,11.7,77.8,.109

2023-02-25,@,Boston University,L,56,59,87.5,92.2,63.6,.408,.286,.479,41.3,21.1,9.4,7.5,,.429,15.8,14.7,.286,,.402,12.9,63.4,.164

2023-03-02,,Lafayette,L,64,71,91.4,101.4,69.7,.382,.255,.492,48.3,33.3,10.0,13.3,,.427,14.5,13.3,.309,,.520,13.8,83.3,.353

