Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Purdue Fort Wayne,W,75,56,100.0,74.7,74.8,.141,.453,.549,48.6,56.7,9.3,24.2,,.539,10.5,12.9,.094,,.359,15.9,74.4,.070

2022-11-11,N,Eastern Michigan,W,88,83,107.3,101.2,82.8,.667,.350,.557,56.7,51.7,9.8,10.2,,.525,12.2,26.5,.417,,.492,12.5,87.9,.313

2022-11-16,N,Pitt,W,91,60,133.8,88.2,67.5,.300,.333,.664,54.1,60.0,7.4,10.0,,.658,8.0,21.4,.200,,.480,17.9,81.8,.240

2022-11-17,N,Arizona State,L,62,87,91.2,127.9,67.5,.387,.355,.422,49.2,47.6,8.8,0.0,,.371,9.8,33.3,.258,,.708,16.7,77.3,.226

2022-11-20,,Ohio,W (1 OT),70,66,95.9,90.4,65.2,.317,.508,.483,50.0,50.0,4.1,14.3,,.460,13.2,28.2,.190,,.396,6.8,68.9,.065

2022-11-23,,Jackson State,W,78,68,105.4,91.9,73.7,.322,.508,.573,50.0,48.0,4.1,29.5,,.525,13.9,18.2,.271,,.425,10.5,74.4,.082

2022-11-29,,Virginia,L,68,70,107.9,111.1,62.9,.204,.388,.633,54.9,38.5,4.8,20.0,,.612,18.3,20.8,.163,,.547,10.1,85.2,.226

2022-12-04,N,Kentucky,L,69,73,94.5,100.0,73.2,.266,.313,.479,40.8,48.0,6.8,9.3,,.453,8.9,13.5,.172,,.543,17.2,70.6,.172

2022-12-08,@,Minnesota,W,90,75,120.0,100.0,74.9,.349,.286,.613,48.4,54.5,14.7,12.5,,.603,10.9,21.9,.222,,.545,19.4,75.0,.273

2022-12-17,,Lipscomb,W,83,75,113.7,102.7,73.1,.371,.306,.569,52.2,29.0,5.5,2.7,,.556,12.1,32.4,.226,,.485,14.2,71.4,.149

2022-12-21,N,UNC,L,76,80,102.7,108.1,73.9,.339,.371,.528,48.7,34.6,8.1,13.2,,.492,12.2,22.0,.242,,.560,13.4,80.0,.259

2022-12-29,,Central Michigan,L,61,63,93.8,96.9,65.4,.368,.386,.455,42.0,50.0,7.7,5.7,,.404,11.8,29.7,.263,,.453,16.3,56.3,.078

2023-01-01,,Maryland,W,81,46,108.0,61.3,75.0,.518,.196,.580,59.5,53.6,8.0,9.3,,.527,15.7,27.6,.393,,.301,14.2,80.0,.074

2023-01-04,,Penn State,W,79,69,117.9,103.0,66.6,.431,.328,.565,54.7,40.7,6.0,6.7,,.534,4.1,19.4,.293,,.526,10.0,87.9,.138

2023-01-07,@,Michigan State,L,53,59,79.1,88.1,67.4,.291,.364,.423,45.3,42.1,7.5,10.8,,.373,12.6,9.4,.218,,.429,13.9,81.3,.196

2023-01-12,@,Iowa,L (1 OT),84,93,113.5,125.7,65.9,.090,.463,.601,47.9,54.5,5.4,12.2,,.597,13.6,25.7,.060,,.535,6.9,69.4,.239

