Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,South Dakota State,W (1 OT),81,80,108.0,106.7,66.6,.174,.449,.542,48.4,53.3,6.7,11.4,,.514,10.8,22.2,.145,,.559,15.2,82.1,.237

2022-11-11,N,Mississippi State,L,54,73,83.1,112.3,64.8,.490,.551,.447,33.3,81.3,12.3,2.4,,.388,13.0,14.3,.327,,.591,18.6,60.0,.145

2022-11-15,,Morgan State,W,65,59,92.9,84.3,69.6,.443,.410,.440,50.0,59.1,11.4,14.3,,.410,13.0,38.5,.246,,.422,18.2,62.9,.078

2022-11-21,N,Western Kentucky,W,72,53,120.0,88.3,60.2,.313,.458,.653,73.6,37.0,5.0,0.0,,.656,19.1,47.4,.188,,.426,7.7,88.2,.130

2022-11-22,N,LSU,L,58,73,89.2,112.3,64.9,.556,.463,.425,55.4,57.1,6.2,3.0,,.333,16.0,42.9,.407,,.567,13.1,76.2,.269

2022-11-23,N,Nevada,L,58,62,89.2,95.4,65.2,.216,.431,.516,49.2,36.4,9.2,2.8,,.500,18.8,12.0,.137,,.447,12.5,76.5,.193

2022-11-30,@,Marshall,L,57,68,79.2,94.4,72.2,.155,.352,.374,57.1,50.0,6.9,0.0,,.373,11.6,34.1,.056,,.475,12.8,83.3,.164

2022-12-04,,Muskingum,W,80,33,117.6,48.5,68.0,.271,.559,.601,61.3,63.3,19.1,17.4,,.636,15.3,34.4,.085,,.308,22.4,90.0,.019

2022-12-11,,Jackson State,W,85,72,123.2,104.3,68.7,.404,.538,.686,50.0,67.9,10.1,7.4,,.644,12.7,21.7,.346,,.532,15.3,74.1,.079

2022-12-14,,Wright State,W,66,54,91.7,75.0,71.7,.226,.419,.481,54.9,44.0,13.9,3.8,,.452,13.8,27.3,.161,,.389,17.3,78.9,.079

2022-12-19,,Maine,W,87,55,122.5,77.5,71.2,.281,.351,.673,68.0,54.8,14.1,7.7,,.640,19.9,40.9,.246,,.522,29.9,89.3,.152

2022-12-22,@,Bradley,L,55,74,79.7,107.2,69.4,.316,.368,.420,51.3,37.5,7.2,5.9,,.351,18.6,25.6,.263,,.531,10.5,78.4,.094

2022-12-30,,Concord,W,84,58,113.5,78.4,73.8,.475,.525,.581,56.7,77.8,9.5,4.8,,.559,12.2,29.0,.305,,.424,20.9,80.6,.136

2023-01-03,,Northern Illinois,W,76,51,110.1,73.9,69.2,.404,.351,.559,52.5,42.3,10.1,11.1,,.509,15.0,30.8,.316,,.373,22.2,69.7,.255

2023-01-06,@,Ball State,L,63,70,94.0,104.5,67.3,.531,.245,.513,49.2,15.8,9.0,6.8,,.418,20.7,34.6,.449,,.422,12.3,59.5,.362

2023-01-10,@,Bowling Green State,W,74,70,107.2,101.4,68.9,.226,.484,.539,50.0,56.0,10.1,9.4,,.492,11.6,21.6,.210,,.585,16.9,88.9,.151

