Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,,Texas State,W,83,61,123.9,91.0,67.4,.436,.364,.625,59.6,65.5,9.0,21.1,,.609,15.3,38.5,.291,,.490,15.0,77.4,.240

2022-11-12,N,Boise State,L,61,71,84.7,98.6,72.2,.254,.413,.432,53.4,13.6,5.6,8.7,,.397,15.6,28.2,.175,,.474,10.3,82.4,.276

2022-11-15,@,Prairie View,L,59,70,90.8,107.7,65.3,.659,.477,.511,46.8,57.1,1.5,2.4,,.398,18.4,16.7,.545,,.533,12.4,75.0,.082

2022-11-21,@,Eastern Washington,W,82,56,124.2,84.8,65.7,.156,.469,.596,49.3,64.5,4.5,8.8,,.602,8.0,25.7,.078,,.361,11.7,71.1,.197

2022-11-25,,Detroit Mercy,W,96,54,150.0,84.4,64.1,.214,.518,.778,56.6,58.8,10.9,2.9,,.777,15.1,34.8,.161,,.436,21.0,73.3,.277

2022-12-01,@,Oregon,L,60,74,89.6,110.4,66.8,.151,.264,.528,45.1,20.0,9.0,6.8,,.500,23.0,28.0,.132,,.540,14.3,61.5,.113

2022-12-04,,Utah,L (1 OT),65,67,86.7,89.3,66.8,.382,.441,.404,48.2,27.3,17.3,7.3,,.353,11.1,32.0,.250,,.482,22.4,72.7,.255

2022-12-07,,Northern Kentucky,W,68,47,117.2,81.0,58.5,.200,.460,.621,77.1,53.8,8.6,9.1,,.600,21.5,54.2,.160,,.464,19.9,100.0,.190

2022-12-10,N,UNLV,L,70,74,107.7,113.8,65.0,.167,.479,.676,61.2,61.5,1.5,9.4,,.677,25.8,28.6,.104,,.573,10.1,85.7,.200

2022-12-18,N,Baylor,L,59,65,96.7,106.6,60.7,.231,.558,.511,50.9,66.7,11.5,3.8,,.500,19.5,37.9,.135,,.520,17.2,65.4,.260

2022-12-22,N,George Washington,W,66,64,100.0,97.0,65.6,.316,.456,.503,60.3,54.2,7.6,0.0,,.482,16.5,36.4,.193,,.518,11.6,86.7,.127

2022-12-24,@,Hawaii,L,51,62,79.7,96.9,64.1,.254,.220,.386,50.0,11.1,4.7,2.8,,.331,15.4,30.8,.203,,.521,15.1,82.6,.277

2022-12-25,N,Utah State,L,73,82,105.8,118.8,69.2,.481,.315,.550,52.0,33.3,7.2,5.6,,.463,16.4,26.9,.426,,.708,15.5,79.2,.132

2022-12-30,,UCLA,L,66,67,101.5,103.1,65.1,.214,.393,.535,59.1,41.7,1.5,8.5,,.500,17.4,36.7,.179,,.397,8.1,77.8,.362

2023-01-01,,USC,W,81,71,124.6,109.2,65.1,.364,.527,.628,41.2,59.3,9.2,6.4,,.618,7.2,22.6,.236,,.454,13.2,56.8,.185

2023-01-05,@,Arizona State,L,71,77,104.4,113.2,68.5,.143,.508,.528,53.4,44.4,7.4,2.6,,.516,14.1,29.0,.095,,.598,12.5,81.5,.179

