Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-09,,American,W,73,69,109.0,103.0,67.0,.259,.389,.602,45.9,53.6,16.4,5.9,,.620,16.5,20.7,.111,,.541,18.1,68.8,.049

2022-11-12,,Binghamton,L,75,78,107.1,111.4,69.7,.345,.466,.556,42.4,41.7,8.6,17.5,,.483,11.8,18.2,.328,,.545,15.0,66.7,.304

2022-11-16,@,Lehigh,L,54,64,68.4,81.0,79.1,.281,.531,.372,47.4,50.0,12.7,14.3,,.344,16.2,17.4,.156,,.443,22.0,90.6,.321

2022-11-19,,Princeton,L,55,62,83.3,93.9,65.9,.204,.463,.464,53.4,50.0,10.6,22.7,,.463,18.0,17.2,.093,,.520,17.7,89.7,.224

2022-11-22,@,Maryland-Eastern Shore,L,59,70,89.4,106.1,66.3,.380,.540,.500,48.4,47.4,7.6,7.7,,.440,19.2,26.9,.300,,.484,14.9,63.2,.180

2022-11-26,@,Bucknell,W (1 OT),60,54,84.5,76.1,62.7,.297,.531,.411,53.5,57.1,12.7,12.5,,.422,11.0,25.5,.094,,.411,15.8,87.2,.143

2022-11-28,,Columbia,W,52,39,80.0,60.0,64.8,.033,.517,.427,53.3,61.9,15.4,22.6,,.425,18.7,28.9,.017,,.298,21.7,78.4,.154

2022-12-04,N,Maine,W,62,61,98.4,96.8,63.2,.157,.412,.566,47.3,40.0,6.3,9.8,,.549,20.3,28.0,.118,,.447,15.9,63.3,.175

2022-12-10,,Boston University,L,70,72,102.9,105.9,67.6,.254,.476,.496,46.3,58.3,7.4,23.5,,.460,6.6,22.2,.190,,.517,13.2,74.2,.207

2022-12-19,,Manhattan,L,69,80,115.0,133.3,59.8,.296,.389,.560,48.1,54.2,10.0,8.7,,.519,14.0,39.3,.241,,.673,17.4,58.3,.286

2022-12-22,@,Rider,L,71,77,107.6,116.7,66.4,.194,.500,.524,53.7,46.2,7.6,6.7,,.516,14.0,36.1,.113,,.542,10.7,74.2,.220

2022-12-30,@,Fairfield,L,54,73,77.1,104.3,69.8,.327,.250,.449,56.5,30.0,7.1,14.3,,.394,24.0,30.3,.250,,.475,10.3,80.6,.267

2023-01-06,,Iona,L,57,84,86.4,127.3,66.2,.291,.400,.455,41.3,45.0,3.0,4.2,,.418,12.6,14.7,.200,,.608,6.8,72.4,.077

2023-01-08,,Mount St. Mary's,W,63,56,100.0,88.9,62.8,.222,.481,.528,50.9,54.2,12.7,13.8,,.509,15.6,31.3,.148,,.480,22.6,76.0,.137

2023-01-13,@,Canisius,W,76,58,111.8,85.3,68.4,.347,.388,.666,52.7,63.0,7.4,7.1,,.633,17.4,4.5,.286,,.422,12.2,84.8,.155

2023-01-15,@,Niagara,W,66,64,113.8,110.3,57.8,.311,.378,.639,46.2,41.7,10.3,0.0,,.611,11.9,0.0,.244,,.610,14.8,81.8,.060

