Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA

2022-11-07,,South Dakota,W,85,59,121.4,84.3,69.5,.418,.473,.645,53.7,50.0,11.4,9.5,,.618,13.2,19.4,.309,,.421,13.3,83.3,.193
2022-11-11,N,Stanford,W,60,50,88.2,73.5,68.2,.305,.339,.444,45.2,40.9,16.2,12.9,,.415,10.6,20.0,.186,,.372,21.6,77.8,.319
2022-11-15,,Green Bay,W,56,45,90.3,72.6,62.0,.358,.358,.451,64.6,50.0,9.7,6.7,,.377,18.4,40.0,.302,,.364,14.1,93.3,.295
2022-11-23,N,Dayton,W,43,42,66.2,64.6,64.8,.169,.458,.337,46.7,50.0,12.3,3.8,,.288,13.6,22.0,.153,,.340,20.8,76.5,.113
2022-11-24,N,Kansas,L�(1 OT),68,69,94.4,95.8,64.0,.306,.306,.479,44.2,41.7,11.1,3.0,,.435,7.8,16.2,.226,,.460,15.3,70.0,.194
2022-11-25,N,USC,W,64,59,101.6,93.7,63.3,.143,.429,.535,45.9,52.0,9.5,3.0,,.536,10.5,13.8,.071,,.509,18.1,75.0,.036
2022-11-29,,Wake Forest,L,75,78,108.7,113.0,69.1,.321,.500,.581,42.3,58.3,10.1,3.3,,.536,14.6,21.4,.268,,.611,19.6,66.7,.222
2022-12-03,@,Marquette,W�(1 OT),80,77,115.9,111.6,61.2,.220,.458,.614,54.5,70.0,13.0,3.0,,.610,16.6,30.8,.136,,.594,16.1,75.9,.264
2022-12-06,,Maryland,W,64,59,95.5,88.1,66.8,.574,.447,.535,43.1,70.0,10.4,9.7,,.500,11.8,3.3,.362,,.473,18.7,77.1,.127
2022-12-11,@,Iowa,W�(1 OT),78,75,100.0,96.2,69.0,.169,.338,.555,45.2,51.5,15.4,2.7,,.554,13.5,11.4,.092,,.477,17.2,76.3,.219
2022-12-15,,Lehigh,W,78,56,125.8,90.3,62.4,.133,.350,.611,61.5,51.6,9.7,2.7,,.608,12.4,37.0,.083,,.529,20.0,88.0,.039
2022-12-23,,Grambling,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,,Western Michigan,W,76,66,133.3,115.8,56.8,.241,.500,.631,45.5,57.1,3.5,7.1,,.630,6.2,21.4,.148,,.561,6.3,70.4,.035
2023-01-03,,Minnesota,W,63,60,92.6,88.2,68.3,.164,.364,.531,39.3,37.5,19.1,4.9,,.509,11.9,6.7,.127,,.482,24.9,71.0,.127
2023-01-07,@,Illinois,L,69,79,100.0,114.5,68.9,.188,.453,.495,47.9,42.9,8.7,5.9,,.500,11.4,25.0,.078,,.566,13.3,77.4,.358
2023-01-10,,Michigan State,L,65,69,106.6,113.1,61.4,.145,.418,.553,36.0,36.0,9.8,3.2,,.536,7.8,9.4,.109,,.602,20.0,83.3,.364
2023-01-14,@,Indiana,L,45,63,71.4,100.0,63.3,.196,.429,.367,42.9,33.3,6.3,0.0,,.366,11.6,17.9,.071,,.476,11.1,74.2,.065
2023-01-17,,Penn State,W,63,60,103.3,98.4,60.9,.296,.315,.511,47.5,34.8,4.9,6.9,,.491,7.5,15.6,.185,,.531,15.6,85.2,.163
2023-01-23,@,Northwestern,L,63,66,105.0,110.0,59.6,.281,.544,.488,48.3,72.7,5.0,2.9,,.474,7.2,25.0,.158,,.490,7.7,75.0,.314
2023-01-25,@,Maryland,L,55,73,94.8,125.9,58.5,.132,.321,.488,36.7,52.4,3.4,5.6,,.462,11.1,14.3,.113,,.620,12.4,66.7,.220


2023-01-28,,Illinois,L,51,61,79.7,95.3,64.4,.123,.474,.423,46.9,47.4,9.4,0.0,,.412,13.0,15.2,.070,,.490,15.6,80.6,.216
2023-02-02,@,Ohio State,W,65,60,94.2,87.0,68.8,.400,.364,.497,36.9,39.1,11.6,0.0,,.473,9.7,11.1,.236,,.464,20.5,69.0,.143
2023-02-05,,Northwestern,L,52,54,92.9,96.4,55.7,.220,.460,.471,41.1,68.4,10.7,3.3,,.470,12.7,18.2,.100,,.511,15.0,73.9,.178
2023-02-08,@,Penn State,W�(1 OT),79,74,116.2,108.8,60.1,.358,.453,.637,47.3,57.1,7.4,5.6,,.632,11.4,11.5,.226,,.568,13.5,79.3,.119
2023-02-11,@,Nebraska,L�(1 OT),63,73,86.3,100.0,65.2,.087,.449,.438,44.7,44.0,9.6,6.3,,.428,12.2,17.1,.058,,.537,18.8,77.1,.278
2023-02-14,,Michigan,W,64,59,98.5,90.8,64.7,.273,.273,.429,49.3,45.5,4.6,0.0,,.379,5.1,32.6,.212,,.465,15.1,73.3,.105
2023-02-18,,Rutgers,L,57,58,96.6,98.3,58.8,.158,.632,.465,51.7,84.2,6.8,0.0,,.439,7.5,23.5,.123,,.510,12.8,88.5,.096
2023-02-22,,Iowa,W,64,52,104.9,85.2,60.9,.375,.375,.566,57.1,44.0,1.6,0.0,,.563,15.0,31.8,.208,,.347,8.1,70.7,.145
2023-02-26,@,Michigan,L�(1 OT),79,87,101.3,111.5,69.4,.171,.329,.522,45.3,33.3,6.4,10.5,,.486,9.6,16.7,.157,,.551,14.4,82.1,.373
2023-03-02,,Purdue,L,61,63,105.2,108.6,58.5,.086,.414,.505,36.8,34.8,8.6,0.0,,.483,9.0,18.8,.086,,.542,15.0,60.0,.229
2023-03-05,@,Minnesota,W,71,67,110.9,104.7,63.6,.309,.218,.563,56.9,37.0,6.3,6.7,,.518,11.3,30.8,.255,,.583,16.2,84.0,.229
2023-03-08,N,Ohio State,L,57,65,86.4,98.5,65.5,.295,.361,.410,46.8,38.1,12.1,6.5,,.377,12.6,30.8,.180,,.591,23.0,73.9,.295
2023-03-14,,Bradley,W,81,62,115.7,88.6,70.0,.483,.431,.568,49.3,52.0,7.1,13.2,,.500,4.0,15.6,.397,,.451,14.0,78.4,.115
2023-03-19,,Liberty,W,75,71,115.4,109.2,65.2,.480,.300,.611,52.8,18.5,3.1,3.6,,.550,10.2,13.0,.400,,.545,10.0,83.3,.200
2023-03-21,@,Oregon,W,61,58,95.3,90.6,64.4,.206,.349,.441,52.7,71.4,9.4,2.9,,.389,10.4,29.3,.190,,.491,12.9,81.8,.073
2023-03-28,N,North Texas,L,54,56,90.0,93.3,60.3,.143,.446,.452,52.5,57.1,8.3,0.0,,.446,16.7,28.1,.071,,.510,15.9,81.5,.146
