Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-07,@,Auburn,L,52,70,71.2,95.9,73.3,.143,.357,.435,42.5,42.9,4.1,8.7,,.438,24.1,23.3,.054,,.366,9.6,55.8,.254

2022-11-11,,Longwood,W,83,69,120.3,100.0,69.0,.472,.415,.640,55.6,65.5,7.2,8.7,,.632,14.5,29.6,.302,,.500,15.2,75.0,.169

2022-11-13,,American,W,73,56,110.6,84.8,65.5,.327,.423,.608,60.7,57.7,6.1,6.7,,.596,15.5,26.9,.212,,.451,13.9,85.7,.016

2022-11-18,N,Boston College,L,56,71,80.0,101.4,70.3,.327,.442,.466,45.2,55.0,11.4,7.8,,.462,21.0,18.8,.154,,.517,15.3,73.3,.190

2022-11-19,N,Belmont,L,62,66,95.4,101.5,64.7,.224,.448,.483,54.7,50.0,1.5,8.6,,.491,18.9,37.5,.086,,.500,11.2,71.9,.179

2022-11-21,N,Buffalo,L,74,82,104.2,115.5,71.0,.540,.360,.589,51.9,54.2,7.0,8.3,,.530,19.3,29.6,.420,,.571,11.4,74.1,.321

2022-11-26,,Queens (NC),W,72,65,118.0,106.6,61.1,.268,.339,.570,54.8,46.4,8.2,25.0,,.571,11.2,40.0,.143,,.473,12.3,68.8,.214

2022-11-30,,Hofstra,W (1 OT),81,77,103.8,98.7,69.4,.365,.413,.548,54.8,44.4,1.3,10.5,,.492,16.9,32.4,.302,,.470,11.6,77.8,.227

2022-12-03,,Toledo,W,80,73,105.3,96.1,75.7,.491,.291,.590,55.6,50.0,2.6,18.0,,.573,17.1,33.3,.309,,.439,13.7,75.8,.227

2022-12-06,,Maryland-Eastern Shore,W,67,54,103.1,83.1,64.6,.415,.509,.528,61.5,73.9,9.2,11.1,,.509,13.6,34.4,.245,,.407,15.6,87.9,.185

2022-12-17,N,Tulane,W,62,56,81.6,73.7,75.5,.111,.500,.545,56.7,80.0,5.3,13.6,,.556,27.9,16.7,.037,,.355,16.0,89.2,.194

2022-12-21,@,Old Dominion,L,77,78,120.3,121.9,64.4,.226,.472,.656,48.9,72.4,4.7,2.9,,.651,13.3,20.8,.151,,.613,12.7,78.3,.245

2022-12-23,,Coppin State,W,91,53,119.7,69.7,76.0,.286,.508,.636,64.4,74.2,6.6,8.1,,.603,18.3,32.3,.238,,.325,12.6,88.1,.281

2022-12-31,,Richmond,W,62,58,95.4,89.2,64.7,.600,.356,.536,52.5,40.9,7.7,8.8,,.522,14.7,14.8,.333,,.455,12.6,82.4,.145

2023-01-04,@,St. Bonaventure,L,69,73,103.0,109.0,66.6,.327,.382,.543,50.0,69.6,3.0,0.0,,.491,15.9,22.6,.273,,.618,17.2,81.5,.196

2023-01-07,,Loyola (IL),W,86,75,119.4,104.2,72.1,.403,.290,.582,50.7,37.5,6.9,11.4,,.565,8.7,25.0,.258,,.525,14.0,78.8,.220

