Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA



2022-11-08,,South Carolina State,W,80,77,108.1,104.1,74.8,.542,.339,.539,53.1,46.2,4.1,13.2,,.500,12.9,31.3,.356,,.523,12.3,75.0,.156

2022-11-11,,Clemson,W,60,58,82.2,79.5,72.7,.203,.406,.428,63.0,54.5,8.2,9.3,,.422,21.3,43.2,.094,,.434,16.6,83.3,.082

2022-11-17,N,Colorado State,L,53,85,74.6,119.7,71.2,.148,.426,.406,42.6,57.9,4.2,5.0,,.377,18.7,19.0,.115,,.633,10.6,80.8,.150

2022-11-18,N,Davidson,L,60,69,85.7,98.6,69.7,.268,.321,.475,54.1,31.8,11.4,21.2,,.446,19.2,29.4,.179,,.526,17.3,85.2,.138

2022-11-20,N,Furman,L,60,79,89.6,117.9,67.4,.327,.449,.530,44.4,59.1,4.5,9.4,,.520,23.1,19.2,.184,,.610,15.9,67.9,.119

2022-11-25,,USC Upstate,W,68,53,115.3,89.8,58.8,.186,.305,.529,56.7,35.7,8.5,10.0,,.508,9.8,44.8,.136,,.481,18.8,67.7,.058

2022-11-30,@,George Washington,L,55,79,82.1,117.9,67.0,.138,.385,.397,47.8,61.9,7.5,12.5,,.385,13.7,32.5,.077,,.610,15.8,69.0,.119

2022-12-03,@,Georgetown,W (1 OT),74,71,108.8,104.4,60.8,.210,.500,.543,51.4,64.3,4.4,0.0,,.532,17.0,40.0,.129,,.454,9.8,62.2,.185

2022-12-11,,Presbyterian,W,68,57,119.3,100.0,56.5,.182,.400,.569,51.1,37.0,8.8,6.1,,.564,9.1,32.1,.109,,.576,18.2,78.9,.087

2022-12-14,@,UAB,L,70,84,100.0,120.0,70.1,.213,.410,.521,44.6,57.7,5.7,8.5,,.508,15.2,33.3,.131,,.507,12.8,56.3,.239

2022-12-17,N,East Carolina,L,56,64,91.8,104.9,61.3,.236,.436,.458,55.6,28.6,8.2,4.5,,.436,16.4,35.5,.145,,.602,17.1,82.6,.250

2022-12-22,,Western Kentucky,W,65,58,94.2,84.1,69.4,.391,.438,.428,63.3,45.5,2.9,6.1,,.414,10.6,40.0,.188,,.391,10.7,87.2,.273

2022-12-30,,Eastern Michigan,W,74,64,110.4,95.5,66.7,.270,.413,.521,62.3,42.9,7.5,8.6,,.508,11.2,44.1,.159,,.476,10.6,80.0,.063

2023-01-03,@,Vanderbilt,L (1 OT),79,84,103.9,110.5,67.4,.208,.403,.499,45.3,36.7,5.3,2.4,,.479,11.2,30.0,.139,,.508,12.6,62.9,.383

2023-01-07,,Tennessee,L,42,85,62.7,126.9,67.2,.313,.542,.381,28.8,41.7,14.9,10.9,,.292,23.6,16.7,.292,,.588,16.4,43.3,.074

2023-01-10,@,Kentucky,W,71,68,122.4,117.2,58.5,.125,.357,.598,48.1,40.7,3.4,2.1,,.580,16.8,44.0,.107,,.535,8.6,51.9,.123

